,03-27
1881,-13.1
1882,0.3
1883,-7.0
1884,-6.4
1885,-3.6
1886,-1.8
1887,-2.1
1888,0.0
1889,0.7
1890,1.3
1891,-12.5
1892,-1.3
1893,-9.3
1894,-6.1
1895,-2.9
1896,-0.6
1897,-8.7
1898,-15.4
1899,-15.7
1900,-11.4
1901,-15.9
1902,1.8
1903,-0.4
1904,-5.9
1905,-1.9
1906,-9.4
1907,-2.4
1908,-12.2
1909,-2.2
1910,-2.3
1911,-9.8
1912,-3.0
1913,-0.5
1914,-3.9
1915,-8.8
1916,-4.0
1917,-4.2
1918,-14.9
1919,-16.9
1920,-0.6
1921,-3.9
1922,-4.1
1923,-6.5
1924,1.4
1925,-3.0
1926,-12.6
1927,-10.3
1928,-7.6
1929,-3.3
1930,-3.3
1931,-7.4
1932,-5.7
1933,-5.1
1934,0.0
1935,-4.3
1936,-5.6
1937,-0.1
1938,0.3
1939,-0.9
1940,-12.4
1941,-13.5
1942,-10.7
1943,0.2
1944,-9.3
1945,-7.4
1946,-9.9
1947,0.3
1948,-8.1
1949,-4.5
1950,0.0
1951,-1.8
1952,-22.2
1953,-1.1
1954,-0.2
1955,-4.5
1956,-7.3
1957,-0.1
1958,-6.3
1959,-0.3
1960,-4.1
1961,0.3
1962,-6.8
1963,-16.2
1964,-7.5
1965,-7.1
1966,-2.6
1967,0.0
1968,1.0
1969,-12.5
1970,-2.7
1971,1.4
1972,-3.0
1973,1.7
1974,-2.1
1975,0.9
1976,0.8
1977,-7.1
1978,-0.8
1979,-0.3
1980,-2.3
1981,-2.0
1982,1.9
1983,0.0
1984,-3.0
1985,1.4
1986,2.7
1987,-2.7
1988,1.3
1989,1.1
1990,-3.0
1991,-4.4
1992,0.0
1993,-0.8
1994,-7.7
1995,-2.5
1996,-1.5
1997,-5.7
1998,-1.7
1999,1.5
2000,-6.9
2001,-10.2
2002,0.4
2003,0.4
2004,-2.1
2005,-3.0
2006,-13.7
2007,-0.5
2008,-1.9
2009,-8.6
2010,3.2
2011,-8.8
2012,-0.5
2013,-6.0
2014,
2015,
2016,
2017,
2018,
2019,
