,06-27
1881,8.0
1882,16.6
1883,9.6
1884,12.1
1885,15.8
1886,14.9
1887,6.0
1888,6.1
1889,7.6
1890,13.9
1891,12.9
1892,10.8
1893,16.0
1894,10.6
1895,13.1
1896,13.1
1897,8.8
1898,15.0
1899,10.4
1900,12.7
1901,14.5
1902,6.5
1903,12.8
1904,10.4
1905,16.1
1906,14.1
1907,13.3
1908,11.6
1909,14.0
1910,10.8
1911,16.9
1912,15.1
1913,11.8
1914,17.6
1915,11.0
1916,12.5
1917,15.1
1918,10.3
1919,14.4
1920,13.2
1921,12.5
1922,14.2
1923,8.6
1924,10.6
1925,15.5
1926,16.4
1927,11.9
1928,12.0
1929,6.9
1930,13.3
1931,11.7
1932,12.6
1933,10.6
1934,11.5
1935,17.3
1936,15.6
1937,14.7
1938,11.6
1939,12.5
1940,20.7
1941,9.8
1942,13.2
1943,11.1
1944,10.4
1945,11.0
1946,13.7
1947,17.4
1948,16.6
1949,8.7
1950,12.5
1951,14.7
1952,9.3
1953,8.2
1954,14.9
1955,10.2
1956,12.0
1957,10.2
1958,14.2
1959,13.3
1960,10.9
1961,11.8
1962,11.7
1963,14.4
1964,12.5
1965,12.5
1966,17.3
1967,16.1
1968,15.2
1969,10.5
1970,15.8
1971,12.5
1972,20.5
1973,16.0
1974,10.4
1975,11.8
1976,15.0
1977,11.7
1978,10.1
1979,14.7
1980,12.0
1981,17.0
1982,8.7
1983,13.0
1984,12.9
1985,11.1
1986,13.0
1987,9.9
1988,18.4
1989,16.7
1990,15.0
1991,15.5
1992,9.9
1993,9.1
1994,13.7
1995,12.8
1996,10.2
1997,10.8
1998,9.8
1999,19.2
2000,14.7
2001,9.5
2002,12.6
2003,11.4
2004,14.7
2005,12.0
2006,15.3
2007,12.3
2008,12.1
2009,17.0
2010,13.8
2011,15.1
2012,13.3
2013,22.7
2014,
2015,
2016,
2017,
2018,
