,DATE,TMIN
285,1881-10-13,5.5
650,1882-10-13,-3.2
1015,1883-10-13,3.4
1381,1884-10-13,4.1
1746,1885-10-13,8.4
2111,1886-10-13,6.7
2476,1887-10-13,2.4
2842,1888-10-13,1.5
3207,1889-10-13,10.6
3572,1890-10-13,1.4
3937,1891-10-13,2.7
4303,1892-10-13,6.2
4668,1893-10-13,7.7
5033,1894-10-13,4.6
5398,1895-10-13,5.8
5764,1896-10-13,5.1
6129,1897-10-13,5.4
6494,1898-10-13,-0.9
6859,1899-10-13,7.1
7224,1900-10-13,6.0
7589,1901-10-13,3.0
7954,1902-10-13,-0.2
8319,1903-10-13,-0.9
8685,1904-10-13,6.1
9050,1905-10-13,5.4
9415,1906-10-13,4.3
9780,1907-10-13,6.4
10146,1908-10-13,8.0
10511,1909-10-13,6.3
10876,1910-10-13,5.6
11241,1911-10-13,-4.5
11607,1912-10-13,1.4
11972,1913-10-13,-2.4
12337,1914-10-13,0.9
12702,1915-10-13,-0.1
13068,1916-10-13,2.2
13433,1917-10-13,6.4
13798,1918-10-13,10.7
14163,1919-10-13,-1.0
14529,1920-10-13,7.0
14894,1921-10-13,2.6
15259,1922-10-13,6.3
15624,1923-10-13,4.4
15990,1924-10-13,9.1
16355,1925-10-13,-2.9
16720,1926-10-13,0.8
17085,1927-10-13,-0.4
17451,1928-10-13,2.5
17816,1929-10-13,5.6
18181,1930-10-13,-0.3
18546,1931-10-13,5.8
18912,1932-10-13,5.6
19277,1933-10-13,6.8
19642,1934-10-13,5.1
20007,1935-10-13,7.3
20373,1936-10-13,0.1
20738,1937-10-13,-0.3
21103,1938-10-13,7.0
21468,1939-10-13,-0.9
21834,1940-10-13,7.6
22199,1941-10-13,-3.0
22564,1942-10-13,5.6
22929,1943-10-13,6.5
23295,1944-10-13,5.5
23660,1945-10-13,0.7
24025,1946-10-13,-1.7
24390,1947-10-13,8.7
24756,1948-10-13,0.8
25121,1949-10-13,-1.3
25486,1950-10-13,6.5
25851,1951-10-13,1.3
26217,1952-10-13,2.2
26582,1953-10-13,9.9
26947,1954-10-13,7.5
27312,1955-10-13,10.4
27678,1956-10-13,6.3
28043,1957-10-13,3.4
28408,1958-10-13,7.1
28773,1959-10-13,-3.0
29139,1960-10-13,4.9
29504,1961-10-13,8.7
29869,1962-10-13,-0.2
30234,1963-10-13,5.5
30600,1964-10-13,3.0
30965,1965-10-13,-0.1
31330,1966-10-13,1.0
31695,1967-10-13,9.9
32061,1968-10-13,3.4
32426,1969-10-13,6.5
32791,1970-10-13,0.2
33156,1971-10-13,3.9
33522,1972-10-13,7.4
33887,1973-10-13,0.4
34252,1974-10-13,6.3
34617,1975-10-13,6.8
34983,1976-10-13,-2.7
35348,1977-10-13,4.6
35713,1978-10-13,5.9
36078,1979-10-13,8.1
36444,1980-10-13,7.7
36809,1981-10-13,7.2
37174,1982-10-13,2.2
37539,1983-10-13,3.5
37905,1984-10-13,3.8
38270,1985-10-13,7.7
38635,1986-10-13,4.7
39000,1987-10-13,6.8
39366,1988-10-13,2.0
39731,1989-10-13,3.4
40096,1990-10-13,-0.7
40461,1991-10-13,5.4
40827,1992-10-13,-4.0
41192,1993-10-13,6.0
41557,1994-10-13,3.1
41922,1995-10-13,8.7
42288,1996-10-13,5.9
42653,1997-10-13,3.4
43018,1998-10-13,7.4
43383,1999-10-13,5.4
43749,2000-10-13,7.6
44114,2001-10-13,6.7
44479,2002-10-13,1.0
44844,2003-10-13,7.2
45210,2004-10-13,6.8
45575,2005-10-13,5.0
45940,2006-10-13,5.6
46305,2007-10-13,1.4
46671,2008-10-13,9.5
47036,2009-10-13,1.1
47401,2010-10-13,-1.0
47766,2011-10-13,4.5
48132,2012-10-13,3.8
48497,2013-10-13,5.2
48862,2014-10-13,
49206,2015-10-13,
49572,2016-10-13,
49937,2017-10-13,
50301,2018-10-13,7.6
