,03-28
1881,-13.6
1882,3.4
1883,-12.1
1884,-7.8
1885,-0.6
1886,2.1
1887,-1.5
1888,-0.2
1889,-1.2
1890,0.8
1891,-5.6
1892,-5.8
1893,-3.5
1894,-11.7
1895,-5.5
1896,-6.5
1897,-15.0
1898,-10.1
1899,-7.1
1900,-4.8
1901,-20.2
1902,-0.3
1903,3.7
1904,-5.7
1905,0.7
1906,-9.9
1907,-1.4
1908,-7.9
1909,0.2
1910,-2.4
1911,-4.6
1912,1.1
1913,-4.6
1914,0.2
1915,-12.0
1916,0.4
1917,-15.5
1918,-16.6
1919,-11.6
1920,-1.8
1921,1.5
1922,-5.5
1923,-2.9
1924,1.5
1925,-4.6
1926,-6.6
1927,-9.7
1928,-2.1
1929,0.3
1930,-5.2
1931,-3.0
1932,-3.0
1933,-2.4
1934,0.5
1935,-5.3
1936,-7.6
1937,-1.3
1938,-4.4
1939,-2.9
1940,-1.3
1941,-21.4
1942,-15.1
1943,0.3
1944,-9.7
1945,-5.6
1946,0.1
1947,0.2
1948,-1.8
1949,-3.8
1950,-0.5
1951,1.5
1952,-25.7
1953,-6.8
1954,0.6
1955,-5.8
1956,-2.3
1957,0.2
1958,-14.9
1959,0.4
1960,-0.7
1961,-1.5
1962,-1.8
1963,-15.4
1964,-7.0
1965,-7.8
1966,-4.2
1967,1.7
1968,2.8
1969,-9.8
1970,-1.7
1971,2.0
1972,-0.8
1973,-0.9
1974,-1.1
1975,0.0
1976,-0.1
1977,-6.2
1978,2.7
1979,0.5
1980,-2.1
1981,-7.2
1982,0.2
1983,0.4
1984,1.0
1985,1.6
1986,2.2
1987,0.6
1988,2.7
1989,-2.8
1990,-2.6
1991,-6.8
1992,0.0
1993,-1.0
1994,-12.1
1995,-0.9
1996,-6.3
1997,-2.8
1998,0.2
1999,3.4
2000,-6.3
2001,-10.0
2002,0.8
2003,1.3
2004,-0.7
2005,-7.1
2006,-2.9
2007,-0.2
2008,-2.5
2009,-3.3
2010,4.0
2011,-2.3
2012,-0.5
2013,-6.9
2014,
2015,
2016,
2017,
2018,-11.3
2019,-2.5
