,DATE,TMIN
311,1881-11-08,-9.2
676,1882-11-08,-3.4
1041,1883-11-08,3.3
1407,1884-11-08,2.5
1772,1885-11-08,-2.9
2137,1886-11-08,0.7
2502,1887-11-08,-1.5
2868,1888-11-08,-3.6
3233,1889-11-08,2.5
3598,1890-11-08,6.3
3963,1891-11-08,1.0
4329,1892-11-08,0.7
4694,1893-11-08,-6.9
5059,1894-11-08,-9.9
5424,1895-11-08,4.2
5790,1896-11-08,-8.7
6155,1897-11-08,-6.0
6520,1898-11-08,-5.3
6885,1899-11-08,7.1
7250,1900-11-08,-0.4
7615,1901-11-08,-2.4
7980,1902-11-08,-3.5
8345,1903-11-08,3.0
8711,1904-11-08,-1.1
9076,1905-11-08,0.0
9441,1906-11-08,-1.4
9806,1907-11-08,2.0
10172,1908-11-08,-9.7
10537,1909-11-08,-0.4
10902,1910-11-08,-8.4
11267,1911-11-08,4.1
11633,1912-11-08,-5.5
11998,1913-11-08,0.4
12363,1914-11-08,-1.5
12728,1915-11-08,-13.0
13094,1916-11-08,3.9
13459,1917-11-08,2.1
13824,1918-11-08,1.9
14189,1919-11-08,-10.3
14555,1920-11-08,-4.7
14920,1921-11-08,-8.9
15285,1922-11-08,-2.5
15650,1923-11-08,1.1
16016,1924-11-08,-4.4
16381,1925-11-08,-4.4
16746,1926-11-08,2.2
17111,1927-11-08,2.7
17477,1928-11-08,-2.7
17842,1929-11-08,1.8
18207,1930-11-08,3.8
18572,1931-11-08,1.4
18938,1932-11-08,0.9
19303,1933-11-08,-1.4
19668,1934-11-08,3.9
20033,1935-11-08,2.3
20399,1936-11-08,4.3
20764,1937-11-08,3.9
21129,1938-11-08,-0.3
21494,1939-11-08,4.0
21860,1940-11-08,-4.3
22225,1941-11-08,-3.9
22590,1942-11-08,-12.6
22955,1943-11-08,0.2
23321,1944-11-08,0.6
23686,1945-11-08,-4.7
24051,1946-11-08,2.9
24416,1947-11-08,0.9
24782,1948-11-08,-1.0
25147,1949-11-08,3.2
25512,1950-11-08,-3.0
25877,1951-11-08,-7.5
26243,1952-11-08,0.4
26608,1953-11-08,-1.8
26973,1954-11-08,-0.2
27338,1955-11-08,-4.6
27704,1956-11-08,-7.4
28069,1957-11-08,4.5
28434,1958-11-08,0.9
28799,1959-11-08,1.8
29165,1960-11-08,2.2
29530,1961-11-08,-1.4
29895,1962-11-08,1.3
30260,1963-11-08,1.6
30626,1964-11-08,-7.1
30991,1965-11-08,-3.8
31356,1966-11-08,1.1
31721,1967-11-08,4.4
32087,1968-11-08,-5.3
32452,1969-11-08,-2.7
32817,1970-11-08,-7.6
33182,1971-11-08,-3.3
33548,1972-11-08,1.9
33913,1973-11-08,0.4
34278,1974-11-08,1.9
34643,1975-11-08,-1.2
35009,1976-11-08,1.8
35374,1977-11-08,6.3
35739,1978-11-08,2.6
36104,1979-11-08,0.7
36470,1980-11-08,-4.4
36835,1981-11-08,0.7
37200,1982-11-08,1.8
37565,1983-11-08,7.2
37931,1984-11-08,3.0
38296,1985-11-08,2.5
38661,1986-11-08,0.7
39026,1987-11-08,-5.1
39392,1988-11-08,-4.9
39757,1989-11-08,2.6
40122,1990-11-08,-0.9
40487,1991-11-08,2.6
40853,1992-11-08,-4.2
41218,1993-11-08,-3.3
41583,1994-11-08,-2.5
41948,1995-11-08,-7.4
42314,1996-11-08,2.5
42679,1997-11-08,1.3
43044,1998-11-08,-3.6
43409,1999-11-08,-7.6
43775,2000-11-08,4.5
44140,2001-11-08,0.1
44505,2002-11-08,-2.2
44870,2003-11-08,1.6
45236,2004-11-08,2.4
45601,2005-11-08,5.5
45966,2006-11-08,2.3
46331,2007-11-08,-1.5
46697,2008-11-08,-2.5
47062,2009-11-08,0.9
47427,2010-11-08,0.5
47792,2011-11-08,5.4
48158,2012-11-08,-0.1
48523,2013-11-08,4.8
48888,2014-11-08,
49232,2015-11-08,1.1
49598,2016-11-08,
49963,2017-11-08,
50327,2018-11-08,
