,DATE,TMIN
94,1881-04-05,-11.2
459,1882-04-05,-5.8
824,1883-04-05,0.5
1190,1884-04-05,-2.0
1555,1885-04-05,-0.7
1920,1886-04-05,4.3
2285,1887-04-05,-0.2
2651,1888-04-05,0.4
3016,1889-04-05,-0.7
3381,1890-04-05,-0.5
3746,1891-04-05,-9.7
4112,1892-04-05,-11.7
4477,1893-04-05,-2.1
4842,1894-04-05,1.4
5207,1895-04-05,-6.1
5573,1896-04-05,-8.0
5938,1897-04-05,1.2
6303,1898-04-05,1.3
6668,1899-04-05,1.2
7033,1900-04-05,-5.9
7398,1901-04-05,1.5
7763,1902-04-05,-3.1
8128,1903-04-05,-3.8
8494,1904-04-05,-1.3
8859,1905-04-05,-1.1
9224,1906-04-05,-5.9
9589,1907-04-05,2.1
9955,1908-04-05,-1.6
10320,1909-04-05,-8.4
10685,1910-04-05,1.1
11050,1911-04-05,-15.3
11416,1912-04-05,-2.4
11781,1913-04-05,-0.5
12146,1914-04-05,-4.0
12511,1915-04-05,-8.9
12877,1916-04-05,4.1
13242,1917-04-05,-1.0
13607,1918-04-05,0.2
13972,1919-04-05,-5.3
14338,1920-04-05,1.6
14703,1921-04-05,5.8
15068,1922-04-05,0.6
15433,1923-04-05,-0.7
15799,1924-04-05,-6.6
16164,1925-04-05,-2.9
16529,1926-04-05,-0.8
16894,1927-04-05,-0.3
17260,1928-04-05,3.1
17625,1929-04-05,-11.4
17990,1930-04-05,-0.6
18355,1931-04-05,-4.5
18721,1932-04-05,1.8
19086,1933-04-05,-2.0
19451,1934-04-05,-1.5
19816,1935-04-05,2.0
20182,1936-04-05,-3.5
20547,1937-04-05,-3.4
20912,1938-04-05,-3.9
21277,1939-04-05,-1.5
21643,1940-04-05,-9.4
22008,1941-04-05,-5.5
22373,1942-04-05,-16.0
22738,1943-04-05,-1.6
23104,1944-04-05,-10.2
23469,1945-04-05,-1.6
23834,1946-04-05,0.8
24199,1947-04-05,0.4
24565,1948-04-05,2.3
24930,1949-04-05,4.7
25295,1950-04-05,2.8
25660,1951-04-05,0.2
26026,1952-04-05,-5.6
26391,1953-04-05,3.6
26756,1954-04-05,1.2
27121,1955-04-05,-15.8
27487,1956-04-05,-8.5
27852,1957-04-05,1.0
28217,1958-04-05,-1.7
28582,1959-04-05,-2.3
28948,1960-04-05,-10.5
29313,1961-04-05,-4.8
29678,1962-04-05,3.4
30043,1963-04-05,-8.1
30409,1964-04-05,-3.6
30774,1965-04-05,-1.4
31139,1966-04-05,3.0
31504,1967-04-05,2.1
31870,1968-04-05,0.7
32235,1969-04-05,-2.1
32600,1970-04-05,2.1
32965,1971-04-05,-0.5
33331,1972-04-05,-0.7
33696,1973-04-05,-1.2
34061,1974-04-05,1.1
34426,1975-04-05,-0.4
34792,1976-04-05,-1.4
35157,1977-04-05,-3.6
35522,1978-04-05,-5.4
35887,1979-04-05,1.3
36253,1980-04-05,-0.4
36618,1981-04-05,-1.1
36983,1982-04-05,-1.8
37348,1983-04-05,9.4
37714,1984-04-05,5.6
38079,1985-04-05,-1.6
38444,1986-04-05,-2.4
38809,1987-04-05,-0.9
39175,1988-04-05,3.0
39540,1989-04-05,-3.9
39905,1990-04-05,-1.0
40270,1991-04-05,6.8
40636,1992-04-05,3.5
41001,1993-04-05,-0.3
41366,1994-04-05,1.3
41731,1995-04-05,-2.4
42097,1996-04-05,-1.3
42462,1997-04-05,-2.3
42827,1998-04-05,-5.2
43192,1999-04-05,-2.6
43558,2000-04-05,1.8
43923,2001-04-05,-0.4
44288,2002-04-05,-4.5
44653,2003-04-05,-1.2
45019,2004-04-05,-3.7
45384,2005-04-05,4.0
45749,2006-04-05,0.6
46114,2007-04-05,1.0
46480,2008-04-05,0.0
46845,2009-04-05,0.9
47210,2010-04-05,4.1
47575,2011-04-05,3.3
47941,2012-04-05,-2.7
48306,2013-04-05,-0.3
48671,2014-04-05,
49036,2015-04-05,
49381,2016-04-05,
49746,2017-04-05,
50111,2018-04-05,
50469,2019-04-05,
