,07-22
1881,12.5
1882,14.6
1883,12.2
1884,10.8
1885,16.7
1886,15.5
1887,13.8
1888,9.0
1889,14.3
1890,14.8
1891,15.8
1892,14.3
1893,15.6
1894,13.9
1895,13.6
1896,13.7
1897,14.9
1898,9.8
1899,13.0
1900,11.7
1901,17.5
1902,14.3
1903,10.3
1904,6.8
1905,18.5
1906,10.9
1907,11.1
1908,15.2
1909,12.5
1910,10.2
1911,13.1
1912,15.1
1913,17.6
1914,15.2
1915,18.5
1916,18.1
1917,14.1
1918,13.4
1919,14.6
1920,14.5
1921,9.0
1922,15.1
1923,14.3
1924,13.1
1925,15.3
1926,15.2
1927,16.6
1928,9.1
1929,15.6
1930,12.0
1931,14.4
1932,13.3
1933,15.4
1934,15.2
1935,14.8
1936,18.4
1937,17.2
1938,19.6
1939,13.5
1940,15.3
1941,15.3
1942,14.8
1943,16.2
1944,11.2
1945,17.1
1946,18.6
1947,11.4
1948,15.4
1949,15.2
1950,9.7
1951,10.1
1952,12.0
1953,15.2
1954,13.4
1955,9.6
1956,9.1
1957,17.3
1958,8.4
1959,12.3
1960,14.7
1961,14.7
1962,15.6
1963,13.0
1964,9.2
1965,14.4
1966,19.6
1967,15.3
1968,8.2
1969,11.1
1970,12.2
1971,14.3
1972,15.5
1973,15.3
1974,18.4
1975,10.6
1976,18.1
1977,15.8
1978,11.5
1979,12.0
1980,14.4
1981,19.8
1982,10.0
1983,12.0
1984,14.5
1985,14.4
1986,15.1
1987,14.2
1988,19.5
1989,11.9
1990,13.6
1991,14.0
1992,15.3
1993,15.7
1994,12.6
1995,15.8
1996,8.5
1997,14.9
1998,14.9
1999,17.8
2000,17.5
2001,20.5
2002,19.1
2003,18.6
2004,14.8
2005,17.1
2006,12.1
2007,13.0
2008,15.7
2009,15.1
2010,20.3
2011,21.7
2012,14.0
2013,13.1
2014,
2015,
2016,16.9
2017,
2018,
