,05-30
1881,0.7
1882,10.2
1883,10.3
1884,3.4
1885,9.6
1886,7.8
1887,5.0
1888,3.0
1889,16.6
1890,6.8
1891,9.9
1892,3.8
1893,7.6
1894,6.1
1895,1.7
1896,12.4
1897,15.6
1898,7.8
1899,7.5
1900,8.8
1901,3.9
1902,13.6
1903,15.0
1904,4.5
1905,9.5
1906,11.4
1907,1.9
1908,7.4
1909,6.6
1910,4.6
1911,12.9
1912,7.7
1913,6.0
1914,4.3
1915,8.3
1916,6.9
1917,11.9
1918,6.3
1919,10.3
1920,11.7
1921,14.1
1922,6.9
1923,4.2
1924,6.6
1925,8.7
1926,9.1
1927,7.4
1928,8.8
1929,6.8
1930,5.8
1931,5.0
1932,10.9
1933,4.2
1934,8.3
1935,0.8
1936,4.7
1937,4.5
1938,14.0
1939,6.9
1940,10.6
1941,6.6
1942,15.7
1943,3.4
1944,4.9
1945,3.0
1946,5.7
1947,7.3
1948,8.4
1949,11.9
1950,8.5
1951,6.0
1952,10.3
1953,4.6
1954,10.6
1955,4.2
1956,10.8
1957,5.7
1958,7.4
1959,4.2
1960,9.2
1961,15.7
1962,8.9
1963,12.7
1964,7.5
1965,2.3
1966,5.9
1967,6.4
1968,7.0
1969,7.7
1970,6.4
1971,12.4
1972,9.7
1973,9.7
1974,10.5
1975,0.7
1976,7.2
1977,4.7
1978,11.7
1979,11.3
1980,12.0
1981,11.0
1982,9.8
1983,13.8
1984,12.6
1985,13.9
1986,8.3
1987,3.5
1988,13.7
1989,11.8
1990,2.9
1991,7.2
1992,11.2
1993,10.4
1994,7.7
1995,15.6
1996,7.6
1997,8.1
1998,7.5
1999,11.5
2000,11.6
2001,4.5
2002,7.3
2003,10.8
2004,9.4
2005,10.0
2006,7.3
2007,12.4
2008,11.5
2009,9.2
2010,8.5
2011,10.7
2012,7.4
2013,16.1
2014,
2015,
2016,
2017,7.2
2018,
