,05-23
1881,2.6
1882,8.3
1883,2.4
1884,0.1
1885,11.7
1886,8.8
1887,11.9
1888,1.0
1889,8.0
1890,6.8
1891,13.4
1892,8.4
1893,6.7
1894,6.3
1895,8.2
1896,10.9
1897,11.0
1898,10.3
1899,0.3
1900,5.7
1901,4.7
1902,5.1
1903,8.6
1904,1.7
1905,4.2
1906,11.0
1907,5.6
1908,7.6
1909,1.6
1910,9.5
1911,5.8
1912,7.2
1913,8.5
1914,8.4
1915,2.7
1916,1.9
1917,5.0
1918,7.6
1919,5.7
1920,10.1
1921,7.8
1922,8.3
1923,7.6
1924,5.2
1925,2.5
1926,10.2
1927,7.9
1928,4.5
1929,7.2
1930,12.0
1931,6.1
1932,4.0
1933,5.8
1934,8.6
1935,6.6
1936,9.0
1937,11.1
1938,1.0
1939,7.6
1940,1.4
1941,3.9
1942,6.2
1943,9.7
1944,10.2
1945,0.2
1946,2.4
1947,6.4
1948,8.5
1949,8.7
1950,8.4
1951,0.2
1952,2.8
1953,10.3
1954,8.4
1955,3.9
1956,3.0
1957,6.9
1958,6.3
1959,0.2
1960,3.6
1961,4.4
1962,8.3
1963,12.3
1964,2.4
1965,2.3
1966,7.4
1967,6.3
1968,1.8
1969,4.4
1970,9.4
1971,1.3
1972,9.5
1973,13.3
1974,2.2
1975,6.7
1976,7.0
1977,5.0
1978,8.9
1979,14.2
1980,1.4
1981,10.5
1982,4.8
1983,14.1
1984,12.8
1985,4.4
1986,9.7
1987,3.6
1988,13.5
1989,7.8
1990,8.1
1991,8.9
1992,4.8
1993,4.2
1994,4.3
1995,7.1
1996,3.5
1997,2.5
1998,6.4
1999,10.3
2000,10.2
2001,0.6
2002,5.7
2003,9.9
2004,5.0
2005,12.5
2006,8.7
2007,10.4
2008,6.0
2009,11.5
2010,8.8
2011,8.0
2012,9.3
2013,9.8
2014,
2015,
2016,
2017,
2018,
