,DATE,TMIN
290,1881-10-18,3.1
655,1882-10-18,1.1
1020,1883-10-18,3.0
1386,1884-10-18,-2.4
1751,1885-10-18,1.1
2116,1886-10-18,3.8
2481,1887-10-18,1.3
2847,1888-10-18,-0.3
3212,1889-10-18,4.6
3577,1890-10-18,8.5
3942,1891-10-18,4.4
4308,1892-10-18,-2.5
4673,1893-10-18,0.0
5038,1894-10-18,-1.8
5403,1895-10-18,1.2
5769,1896-10-18,3.1
6134,1897-10-18,8.4
6499,1898-10-18,-8.4
6864,1899-10-18,4.6
7229,1900-10-18,1.6
7594,1901-10-18,4.8
7959,1902-10-18,4.1
8324,1903-10-18,-2.1
8690,1904-10-18,5.6
9055,1905-10-18,-1.6
9420,1906-10-18,9.5
9785,1907-10-18,5.8
10151,1908-10-18,0.4
10516,1909-10-18,11.6
10881,1910-10-18,6.1
11246,1911-10-18,4.2
11612,1912-10-18,-0.2
11977,1913-10-18,3.0
12342,1914-10-18,0.1
12707,1915-10-18,-2.3
13073,1916-10-18,0.2
13438,1917-10-18,3.9
13803,1918-10-18,4.8
14168,1919-10-18,0.5
14534,1920-10-18,-0.4
14899,1921-10-18,3.3
15264,1922-10-18,-2.6
15629,1923-10-18,3.9
15995,1924-10-18,1.4
16360,1925-10-18,-3.1
16725,1926-10-18,-2.0
17090,1927-10-18,0.6
17456,1928-10-18,-3.4
17821,1929-10-18,-3.2
18186,1930-10-18,7.4
18551,1931-10-18,0.7
18917,1932-10-18,4.8
19282,1933-10-18,4.4
19647,1934-10-18,2.9
20012,1935-10-18,4.8
20378,1936-10-18,-5.2
20743,1937-10-18,4.8
21108,1938-10-18,5.5
21473,1939-10-18,-0.3
21839,1940-10-18,6.0
22204,1941-10-18,-2.0
22569,1942-10-18,-0.9
22934,1943-10-18,8.0
23300,1944-10-18,7.7
23665,1945-10-18,-4.7
24030,1946-10-18,-4.3
24395,1947-10-18,-0.7
24761,1948-10-18,4.2
25126,1949-10-18,3.5
25491,1950-10-18,2.7
25856,1951-10-18,3.6
26222,1952-10-18,0.2
26587,1953-10-18,5.2
26952,1954-10-18,-2.7
27317,1955-10-18,0.6
27683,1956-10-18,1.8
28048,1957-10-18,4.6
28413,1958-10-18,4.4
28778,1959-10-18,5.4
29144,1960-10-18,1.6
29509,1961-10-18,7.5
29874,1962-10-18,0.5
30239,1963-10-18,2.1
30605,1964-10-18,6.4
30970,1965-10-18,-0.9
31335,1966-10-18,5.9
31700,1967-10-18,1.5
32066,1968-10-18,2.8
32431,1969-10-18,2.5
32796,1970-10-18,6.0
33161,1971-10-18,2.5
33527,1972-10-18,0.7
33892,1973-10-18,-1.5
34257,1974-10-18,3.6
34622,1975-10-18,6.4
34988,1976-10-18,-4.6
35353,1977-10-18,-0.7
35718,1978-10-18,4.9
36083,1979-10-18,4.0
36449,1980-10-18,3.9
36814,1981-10-18,4.1
37179,1982-10-18,-0.5
37544,1983-10-18,9.8
37910,1984-10-18,4.7
38275,1985-10-18,-2.1
38640,1986-10-18,1.0
39005,1987-10-18,6.1
39371,1988-10-18,5.8
39736,1989-10-18,0.9
40101,1990-10-18,7.6
40466,1991-10-18,9.7
40832,1992-10-18,3.3
41197,1993-10-18,0.3
41562,1994-10-18,-1.5
41927,1995-10-18,8.3
42293,1996-10-18,-0.3
42658,1997-10-18,0.6
43023,1998-10-18,4.5
43388,1999-10-18,1.3
43754,2000-10-18,5.1
44119,2001-10-18,6.4
44484,2002-10-18,-0.1
44849,2003-10-18,3.9
45215,2004-10-18,6.1
45580,2005-10-18,3.1
45945,2006-10-18,5.0
46310,2007-10-18,6.1
46676,2008-10-18,6.1
47041,2009-10-18,1.2
47406,2010-10-18,1.9
47771,2011-10-18,3.9
48137,2012-10-18,8.3
48502,2013-10-18,2.1
48867,2014-10-18,
49211,2015-10-18,
49577,2016-10-18,
49942,2017-10-18,
50306,2018-10-18,
