,04-12
1881,-7.4
1882,-3.5
1883,-6.2
1884,0.3
1885,-4.7
1886,2.0
1887,0.2
1888,0.2
1889,-1.2
1890,3.7
1891,-0.7
1892,-6.5
1893,-3.2
1894,-1.0
1895,-0.8
1896,-2.0
1897,1.7
1898,-4.8
1899,3.8
1900,2.0
1901,0.8
1902,-7.9
1903,2.8
1904,1.3
1905,-10.0
1906,-0.4
1907,-3.3
1908,-1.1
1909,-3.4
1910,-2.4
1911,-2.8
1912,-5.3
1913,0.6
1914,2.1
1915,-2.7
1916,0.7
1917,0.0
1918,-1.1
1919,2.2
1920,5.7
1921,1.6
1922,-6.2
1923,-7.8
1924,1.0
1925,-1.8
1926,-9.4
1927,-3.6
1928,-7.2
1929,-2.1
1930,2.8
1931,-2.0
1932,5.8
1933,2.0
1934,-3.6
1935,3.6
1936,-4.9
1937,2.0
1938,-5.4
1939,-3.3
1940,-4.6
1941,-7.4
1942,-3.8
1943,-0.4
1944,0.0
1945,-2.7
1946,-3.2
1947,-6.0
1948,0.7
1949,-1.5
1950,1.8
1951,1.0
1952,0.5
1953,-1.4
1954,-2.5
1955,-2.6
1956,0.3
1957,-2.4
1958,-3.9
1959,1.2
1960,3.5
1961,-5.7
1962,2.1
1963,4.9
1964,2.1
1965,-2.3
1966,-11.0
1967,0.9
1968,3.3
1969,0.5
1970,0.0
1971,0.2
1972,2.0
1973,2.1
1974,-6.5
1975,4.9
1976,2.4
1977,3.5
1978,4.8
1979,0.4
1980,-0.3
1981,-0.4
1982,1.5
1983,-1.2
1984,-2.5
1985,-2.5
1986,-4.6
1987,1.8
1988,-4.2
1989,6.5
1990,-0.4
1991,-0.4
1992,-1.1
1993,-1.0
1994,-2.2
1995,1.0
1996,-4.5
1997,-3.4
1998,-4.6
1999,1.1
2000,4.1
2001,2.0
2002,1.8
2003,2.2
2004,1.1
2005,1.5
2006,-1.0
2007,2.7
2008,-0.3
2009,1.6
2010,2.8
2011,-3.2
2012,3.3
2013,4.3
2014,
2016,
2017,
2018,
2019,-3.2
