,DATE,TMIN
294,1881-10-22,1.1
659,1882-10-22,-6.3
1024,1883-10-22,3.1
1390,1884-10-22,0.0
1755,1885-10-22,-5.4
2120,1886-10-22,-5.2
2485,1887-10-22,-3.4
2851,1888-10-22,-0.2
3216,1889-10-22,1.0
3581,1890-10-22,-1.4
3946,1891-10-22,-7.0
4312,1892-10-22,-4.0
4677,1893-10-22,-0.8
5042,1894-10-22,-6.8
5407,1895-10-22,0.8
5773,1896-10-22,5.2
6138,1897-10-22,3.3
6503,1898-10-22,-3.4
6868,1899-10-22,-2.3
7233,1900-10-22,1.1
7598,1901-10-22,1.4
7963,1902-10-22,-3.4
8328,1903-10-22,-8.3
8694,1904-10-22,3.6
9059,1905-10-22,-1.4
9424,1906-10-22,2.4
9789,1907-10-22,7.6
10155,1908-10-22,-0.7
10520,1909-10-22,8.6
10885,1910-10-22,-3.3
11250,1911-10-22,-3.3
11616,1912-10-22,-0.9
11981,1913-10-22,4.3
12346,1914-10-22,-0.4
12711,1915-10-22,-0.1
13077,1916-10-22,1.0
13442,1917-10-22,5.8
13807,1918-10-22,3.5
14172,1919-10-22,7.3
14538,1920-10-22,-2.4
14903,1921-10-22,2.6
15268,1922-10-22,-0.5
15633,1923-10-22,6.6
15999,1924-10-22,2.7
16364,1925-10-22,-2.3
16729,1926-10-22,-1.5
17094,1927-10-22,-0.5
17460,1928-10-22,6.5
17825,1929-10-22,1.8
18190,1930-10-22,6.9
18555,1931-10-22,0.3
18921,1932-10-22,-1.5
19286,1933-10-22,-0.4
19651,1934-10-22,6.9
20016,1935-10-22,6.7
20382,1936-10-22,-2.7
20747,1937-10-22,6.7
21112,1938-10-22,-0.4
21477,1939-10-22,-2.8
21843,1940-10-22,0.4
22208,1941-10-22,0.6
22573,1942-10-22,0.6
22938,1943-10-22,8.0
23304,1944-10-22,2.7
23669,1945-10-22,-5.9
24034,1946-10-22,-2.5
24399,1947-10-22,-3.3
24765,1948-10-22,4.0
25130,1949-10-22,8.8
25495,1950-10-22,3.0
25860,1951-10-22,3.9
26226,1952-10-22,-0.7
26591,1953-10-22,4.8
26956,1954-10-22,4.2
27321,1955-10-22,4.6
27687,1956-10-22,5.2
28052,1957-10-22,4.3
28417,1958-10-22,1.4
28782,1959-10-22,-2.4
29148,1960-10-22,-2.3
29513,1961-10-22,3.3
29878,1962-10-22,6.0
30243,1963-10-22,5.9
30609,1964-10-22,0.3
30974,1965-10-22,5.3
31339,1966-10-22,4.3
31704,1967-10-22,4.2
32070,1968-10-22,5.6
32435,1969-10-22,1.5
32800,1970-10-22,4.3
33165,1971-10-22,2.3
33531,1972-10-22,0.9
33896,1973-10-22,-6.1
34261,1974-10-22,6.4
34626,1975-10-22,-1.1
34992,1976-10-22,-4.3
35357,1977-10-22,3.7
35722,1978-10-22,-1.6
36087,1979-10-22,0.3
36453,1980-10-22,2.5
36818,1981-10-22,4.9
37183,1982-10-22,0.2
37548,1983-10-22,3.0
37914,1984-10-22,6.1
38279,1985-10-22,3.6
38644,1986-10-22,5.4
39009,1987-10-22,-2.0
39375,1988-10-22,1.5
39740,1989-10-22,9.0
40105,1990-10-22,-3.5
40470,1991-10-22,1.0
40836,1992-10-22,-0.5
41201,1993-10-22,-3.6
41566,1994-10-22,-0.5
41931,1995-10-22,-1.5
42297,1996-10-22,5.6
42662,1997-10-22,-1.4
43027,1998-10-22,1.6
43392,1999-10-22,3.9
43758,2000-10-22,4.0
44123,2001-10-22,-0.5
44488,2002-10-22,-3.0
44853,2003-10-22,-2.8
45219,2004-10-22,3.4
45584,2005-10-22,8.5
45949,2006-10-22,2.5
46314,2007-10-22,1.1
46680,2008-10-22,9.3
47045,2009-10-22,4.5
47410,2010-10-22,0.3
47775,2011-10-22,4.0
48141,2012-10-22,2.7
48506,2013-10-22,-1.5
48871,2014-10-22,
49215,2015-10-22,
49581,2016-10-22,
49946,2017-10-22,
50310,2018-10-22,
