,DATE,TMIN
291,1881-10-19,2.9
656,1882-10-19,0.2
1021,1883-10-19,5.8
1387,1884-10-19,-1.8
1752,1885-10-19,-2.0
2117,1886-10-19,5.9
2482,1887-10-19,2.7
2848,1888-10-19,-1.2
3213,1889-10-19,6.3
3578,1890-10-19,5.2
3943,1891-10-19,3.9
4309,1892-10-19,-1.2
4674,1893-10-19,-1.0
5039,1894-10-19,-2.4
5404,1895-10-19,4.3
5770,1896-10-19,5.8
6135,1897-10-19,8.9
6500,1898-10-19,-4.5
6865,1899-10-19,1.4
7230,1900-10-19,2.5
7595,1901-10-19,1.7
7960,1902-10-19,4.5
8325,1903-10-19,-3.1
8691,1904-10-19,4.1
9056,1905-10-19,1.7
9421,1906-10-19,8.0
9786,1907-10-19,3.9
10152,1908-10-19,-2.3
10517,1909-10-19,11.6
10882,1910-10-19,5.6
11247,1911-10-19,4.1
11613,1912-10-19,0.8
11978,1913-10-19,0.9
12343,1914-10-19,1.8
12708,1915-10-19,-1.0
13074,1916-10-19,0.0
13439,1917-10-19,1.9
13804,1918-10-19,5.7
14169,1919-10-19,0.0
14535,1920-10-19,-3.0
14900,1921-10-19,6.0
15265,1922-10-19,-3.4
15630,1923-10-19,3.0
15996,1924-10-19,1.6
16361,1925-10-19,-5.3
16726,1926-10-19,-2.9
17091,1927-10-19,0.3
17457,1928-10-19,-5.4
17822,1929-10-19,-2.7
18187,1930-10-19,7.1
18552,1931-10-19,0.5
18918,1932-10-19,5.6
19283,1933-10-19,4.7
19648,1934-10-19,1.3
20013,1935-10-19,4.2
20379,1936-10-19,0.1
20744,1937-10-19,5.4
21109,1938-10-19,6.8
21474,1939-10-19,-2.1
21840,1940-10-19,4.4
22205,1941-10-19,-2.0
22570,1942-10-19,-0.4
22935,1943-10-19,6.5
23301,1944-10-19,8.9
23666,1945-10-19,-4.2
24031,1946-10-19,0.5
24396,1947-10-19,-0.5
24762,1948-10-19,9.6
25127,1949-10-19,8.8
25492,1950-10-19,4.7
25857,1951-10-19,4.9
26223,1952-10-19,1.1
26588,1953-10-19,6.9
26953,1954-10-19,-0.9
27318,1955-10-19,3.8
27684,1956-10-19,6.7
28049,1957-10-19,6.0
28414,1958-10-19,4.5
28779,1959-10-19,5.1
29145,1960-10-19,-2.1
29510,1961-10-19,6.5
29875,1962-10-19,3.8
30240,1963-10-19,5.5
30606,1964-10-19,5.5
30971,1965-10-19,-3.1
31336,1966-10-19,8.3
31701,1967-10-19,3.0
32067,1968-10-19,-0.2
32432,1969-10-19,5.0
32797,1970-10-19,7.5
33162,1971-10-19,2.3
33528,1972-10-19,0.4
33893,1973-10-19,-3.6
34258,1974-10-19,1.2
34623,1975-10-19,1.1
34989,1976-10-19,-5.0
35354,1977-10-19,0.9
35719,1978-10-19,6.1
36084,1979-10-19,-2.2
36450,1980-10-19,8.6
36815,1981-10-19,2.2
37180,1982-10-19,-1.8
37545,1983-10-19,7.5
37911,1984-10-19,1.7
38276,1985-10-19,3.8
38641,1986-10-19,1.6
39006,1987-10-19,4.2
39372,1988-10-19,2.2
39737,1989-10-19,-1.0
40102,1990-10-19,6.6
40467,1991-10-19,3.7
40833,1992-10-19,1.4
41198,1993-10-19,2.5
41563,1994-10-19,-2.5
41928,1995-10-19,7.5
42294,1996-10-19,2.2
42659,1997-10-19,3.6
43024,1998-10-19,4.3
43389,1999-10-19,1.4
43755,2000-10-19,3.7
44120,2001-10-19,2.7
44485,2002-10-19,-1.7
44850,2003-10-19,-2.6
45216,2004-10-19,4.1
45581,2005-10-19,0.3
45946,2006-10-19,0.5
46311,2007-10-19,4.6
46677,2008-10-19,5.9
47042,2009-10-19,1.5
47407,2010-10-19,0.9
47772,2011-10-19,1.5
48138,2012-10-19,8.7
48503,2013-10-19,0.8
48868,2014-10-19,
49212,2015-10-19,
49578,2016-10-19,
49943,2017-10-19,
50307,2018-10-19,
