,07-31
1881,13.9
1882,16.3
1883,14.6
1884,14.0
1885,14.5
1886,16.0
1887,16.9
1888,14.8
1889,13.4
1890,13.3
1891,12.9
1892,14.6
1893,17.4
1894,9.9
1895,14.8
1896,16.8
1897,15.7
1898,16.3
1899,14.6
1900,8.0
1901,19.8
1902,10.8
1903,16.2
1904,8.0
1905,13.0
1906,10.1
1907,14.0
1908,15.7
1909,12.1
1910,13.3
1911,17.0
1912,18.0
1913,12.2
1914,13.3
1915,13.9
1916,12.5
1917,12.8
1918,13.0
1919,13.4
1920,16.7
1921,13.1
1922,13.5
1923,14.6
1924,14.1
1925,16.6
1926,14.2
1927,14.9
1928,12.9
1929,12.2
1930,14.6
1931,15.8
1932,16.9
1933,15.6
1934,13.6
1935,13.4
1936,15.2
1937,13.7
1938,19.1
1939,18.1
1940,12.6
1941,17.6
1942,12.0
1943,14.1
1944,12.6
1945,13.5
1946,13.7
1947,11.2
1948,16.1
1949,10.4
1950,13.9
1951,11.1
1952,15.5
1953,11.9
1954,13.4
1955,15.8
1956,15.4
1957,13.4
1958,15.6
1959,12.7
1960,17.0
1961,15.5
1962,10.2
1963,16.3
1964,12.8
1965,13.9
1966,12.9
1967,16.4
1968,8.6
1969,15.3
1970,13.7
1971,13.9
1972,16.0
1973,11.6
1974,11.3
1975,15.2
1976,13.3
1977,16.8
1978,17.1
1979,13.2
1980,17.3
1981,17.1
1982,12.6
1983,13.7
1984,12.6
1985,15.6
1986,17.0
1987,12.4
1988,14.5
1989,16.0
1990,13.0
1991,16.1
1992,15.1
1993,13.0
1994,19.2
1995,12.5
1996,14.0
1997,15.4
1998,16.7
1999,10.5
2000,14.6
2001,13.4
2002,17.3
2003,21.4
2004,17.7
2005,17.6
2006,12.1
2007,14.2
2008,10.6
2009,13.8
2010,18.7
2011,15.8
2012,19.5
2013,17.4
2014,
2015,
2016,
2017,
2018,
