,DATE,TMIN
333,1881-11-30,1.2
698,1882-11-30,-19.2
1063,1883-11-30,0.4
1429,1884-11-30,-12.1
1794,1885-11-30,-5.8
2159,1886-11-30,2.5
2524,1887-11-30,-7.0
2890,1888-11-30,-0.8
3255,1889-11-30,-3.3
3620,1890-11-30,-8.5
3985,1891-11-30,-6.5
4351,1892-11-30,1.6
4716,1893-11-30,-8.3
5081,1894-11-30,0.2
5446,1895-11-30,-3.0
5812,1896-11-30,-15.6
6177,1897-11-30,-3.9
6542,1898-11-30,0.6
6907,1899-11-30,-4.9
7272,1900-11-30,-8.4
7637,1901-11-30,-11.1
8002,1902-11-30,-16.6
8367,1903-11-30,-4.3
8733,1904-11-30,-15.8
9098,1905-11-30,-4.3
9463,1906-11-30,0.2
9828,1907-11-30,-7.3
10194,1908-11-30,-1.4
10559,1909-11-30,-14.7
10924,1910-11-30,-7.8
11289,1911-11-30,-4.5
11655,1912-11-30,0.1
12020,1913-11-30,-2.5
12385,1914-11-30,-3.6
12750,1915-11-30,-6.7
13116,1916-11-30,3.9
13481,1917-11-30,-6.1
13846,1918-11-30,-5.0
14211,1919-11-30,-1.0
14577,1920-11-30,-4.8
14942,1921-11-30,-15.5
15307,1922-11-30,-9.8
15672,1923-11-30,-7.8
16038,1924-11-30,-0.9
16403,1925-11-30,-15.1
16768,1926-11-30,-8.7
17133,1927-11-30,-0.1
17499,1928-11-30,1.8
17864,1929-11-30,-0.8
18229,1930-11-30,-2.8
18594,1931-11-30,-6.6
18960,1932-11-30,3.0
19325,1933-11-30,-2.9
19690,1934-11-30,-0.4
20055,1935-11-30,0.5
20421,1936-11-30,-3.3
20786,1937-11-30,-6.8
21151,1938-11-30,2.7
21516,1939-11-30,0.4
21882,1940-11-30,-9.7
22247,1941-11-30,-1.8
22612,1942-11-30,-14.3
22977,1943-11-30,-1.6
23343,1944-11-30,-4.6
23708,1945-11-30,-4.2
24073,1946-11-30,-1.1
24438,1947-11-30,-3.9
24804,1948-11-30,0.1
25169,1949-11-30,-6.7
25534,1950-11-30,-1.4
25899,1951-11-30,-8.0
26265,1952-11-30,-6.9
26630,1953-11-30,0.1
26995,1954-11-30,-10.6
27360,1955-11-30,-15.7
27726,1956-11-30,-5.1
28091,1957-11-30,-13.8
28456,1958-11-30,-2.5
28821,1959-11-30,-0.2
29187,1960-11-30,-8.5
29552,1961-11-30,-2.7
29917,1962-11-30,-5.6
30282,1963-11-30,-10.3
30648,1964-11-30,-17.1
31013,1965-11-30,-1.7
31378,1966-11-30,-2.7
31743,1967-11-30,-2.5
32109,1968-11-30,-6.0
32474,1969-11-30,-1.7
32839,1970-11-30,-9.3
33204,1971-11-30,-1.1
33570,1972-11-30,0.2
33935,1973-11-30,-9.1
34300,1974-11-30,-1.2
34665,1975-11-30,-1.2
35031,1976-11-30,3.4
35396,1977-11-30,-6.4
35761,1978-11-30,-5.4
36126,1979-11-30,-4.3
36492,1980-11-30,-18.0
36857,1981-11-30,-1.5
37222,1982-11-30,-1.0
37587,1983-11-30,-7.4
37953,1984-11-30,-1.2
38318,1985-11-30,-12.2
38683,1986-11-30,2.1
39048,1987-11-30,2.0
39414,1988-11-30,-9.8
39779,1989-11-30,-3.8
40144,1990-11-30,-10.7
40509,1991-11-30,1.3
40875,1992-11-30,-15.5
41240,1993-11-30,-6.9
41605,1994-11-30,-4.6
41970,1995-11-30,-7.5
42336,1996-11-30,-0.7
42701,1997-11-30,-7.4
43066,1998-11-30,-11.0
43431,1999-11-30,0.4
43797,2000-11-30,0.7
44162,2001-11-30,-8.7
44527,2002-11-30,-15.6
44892,2003-11-30,2.8
45258,2004-11-30,-9.4
45623,2005-11-30,-0.2
45988,2006-11-30,5.2
46353,2007-11-30,-6.1
46719,2008-11-30,1.0
47084,2009-11-30,3.5
47449,2010-11-30,-16.5
47814,2011-11-30,0.3
48180,2012-11-30,-8.7
48545,2013-11-30,-5.9
48910,2014-11-30,
49254,2015-11-30,
49620,2016-11-30,-8.6
49985,2017-11-30,
50343,2018-11-30,
