,DATE,TMIN
348,1881-12-15,-13.8
713,1882-12-15,-9.4
1078,1883-12-15,-0.6
1444,1884-12-15,-13.4
1809,1885-12-15,-1.0
2174,1886-12-15,0.5
2539,1887-12-15,-10.8
2905,1888-12-15,-5.0
3270,1889-12-15,-7.9
3635,1890-12-15,-2.3
4000,1891-12-15,-2.1
4366,1892-12-15,-11.7
4731,1893-12-15,-0.7
5096,1894-12-15,-6.3
5461,1895-12-15,-10.9
5827,1896-12-15,-12.5
6192,1897-12-15,-6.3
6557,1898-12-15,-17.9
6922,1899-12-15,-9.1
7287,1900-12-15,-4.1
7652,1901-12-15,-11.6
8017,1902-12-15,-10.3
8382,1903-12-15,-15.2
8748,1904-12-15,-1.4
9113,1905-12-15,-2.3
9478,1906-12-15,-6.9
9843,1907-12-15,-23.1
10209,1908-12-15,0.4
10574,1909-12-15,-4.4
10939,1910-12-15,0.6
11304,1911-12-15,-0.8
11670,1912-12-15,-4.9
12035,1913-12-15,0.2
12400,1914-12-15,-3.2
12765,1915-12-15,-19.0
13131,1916-12-15,1.3
13496,1917-12-15,-3.0
13861,1918-12-15,-18.1
14226,1919-12-15,-4.4
14592,1920-12-15,-4.2
14957,1921-12-15,-11.6
15322,1922-12-15,-13.3
15687,1923-12-15,0.6
16053,1924-12-15,-6.6
16418,1925-12-15,-12.1
16783,1926-12-15,-7.3
17148,1927-12-15,-13.5
17514,1928-12-15,-8.5
17879,1929-12-15,0.6
18244,1930-12-15,-13.3
18609,1931-12-15,-8.1
18975,1932-12-15,-8.2
19340,1933-12-15,-11.7
19705,1934-12-15,-1.7
20070,1935-12-15,-7.7
20436,1936-12-15,-0.9
20801,1937-12-15,-7.4
21166,1938-12-15,-16.0
21531,1939-12-15,-5.4
21897,1940-12-15,-9.6
22262,1941-12-15,-24.6
22627,1942-12-15,-7.0
22992,1943-12-15,-8.0
23358,1944-12-15,-11.3
23723,1945-12-15,-17.1
24088,1946-12-15,-15.8
24453,1947-12-15,-7.4
24819,1948-12-15,-4.5
25184,1949-12-15,-2.0
25549,1950-12-15,0.4
25914,1951-12-15,-7.6
26280,1952-12-15,-1.8
26645,1953-12-15,-6.9
27010,1954-12-15,-2.6
27375,1955-12-15,-24.9
27741,1956-12-15,-0.4
28106,1957-12-15,-17.8
28471,1958-12-15,-14.0
28836,1959-12-15,-9.9
29202,1960-12-15,-0.6
29567,1961-12-15,-12.8
29932,1962-12-15,-3.4
30297,1963-12-15,-12.8
30663,1964-12-15,-0.6
31028,1965-12-15,-7.3
31393,1966-12-15,-13.2
31758,1967-12-15,-5.5
32124,1968-12-15,-1.5
32489,1969-12-15,-6.7
32854,1970-12-15,-7.2
33219,1971-12-15,-12.1
33585,1972-12-15,0.9
33950,1973-12-15,-5.6
34315,1974-12-15,-2.5
34680,1975-12-15,-2.1
35046,1976-12-15,-3.1
35411,1977-12-15,-1.0
35776,1978-12-15,-15.6
36141,1979-12-15,-15.5
36507,1980-12-15,0.3
36872,1981-12-15,-14.4
37237,1982-12-15,-6.7
37602,1983-12-15,-5.2
37968,1984-12-15,-5.3
38333,1985-12-15,-2.2
38698,1986-12-15,-18.2
39063,1987-12-15,-15.7
39429,1988-12-15,-14.2
39794,1989-12-15,-21.0
40159,1990-12-15,-7.5
40524,1991-12-15,-6.8
40890,1992-12-15,-1.6
41255,1993-12-15,-9.4
41620,1994-12-15,-6.5
41985,1995-12-15,-10.1
42351,1996-12-15,-7.3
42716,1997-12-15,-22.9
43081,1998-12-15,-16.1
43446,1999-12-15,-1.8
43812,2000-12-15,3.7
44177,2001-12-15,-4.3
44542,2002-12-15,-9.5
44907,2003-12-15,-2.8
45273,2004-12-15,-1.5
45638,2005-12-15,-1.3
46003,2006-12-15,5.6
46368,2007-12-15,-0.5
46734,2008-12-15,-6.1
47099,2009-12-15,-14.5
47464,2010-12-15,-5.7
47829,2011-12-15,3.3
48195,2012-12-15,-11.9
48560,2013-12-15,-6.7
48925,2014-12-15,
49269,2015-12-15,
49635,2016-12-15,-8.9
50000,2017-12-15,-1.4
50358,2018-12-15,
