,DATE,TMIN
355,1881-12-22,-7.4
720,1882-12-22,-21.5
1085,1883-12-22,-8.2
1451,1884-12-22,-9.2
1816,1885-12-22,-4.6
2181,1886-12-22,-7.3
2546,1887-12-22,-19.5
2912,1888-12-22,-18.8
3277,1889-12-22,-0.4
3642,1890-12-22,-16.6
4007,1891-12-22,-6.1
4373,1892-12-22,-21.3
4738,1893-12-22,-1.2
5103,1894-12-22,-12.0
5468,1895-12-22,-10.9
5834,1896-12-22,-7.5
6199,1897-12-22,-12.9
6564,1898-12-22,-17.0
6929,1899-12-22,-8.9
7294,1900-12-22,2.5
7659,1901-12-22,-4.8
8024,1902-12-22,-22.1
8389,1903-12-22,-9.8
8755,1904-12-22,-12.2
9120,1905-12-22,-0.4
9485,1906-12-22,-0.7
9850,1907-12-22,-26.7
10216,1908-12-22,1.1
10581,1909-12-22,-9.3
10946,1910-12-22,-1.2
11311,1911-12-22,-4.5
11677,1912-12-22,1.8
12042,1913-12-22,-9.8
12407,1914-12-22,-2.6
12772,1915-12-22,-23.5
13138,1916-12-22,-6.4
13503,1917-12-22,-8.9
13868,1918-12-22,-10.7
14233,1919-12-22,-29.1
14599,1920-12-22,-4.8
14964,1921-12-22,-5.6
15329,1922-12-22,-14.7
15694,1923-12-22,-9.9
16060,1924-12-22,-8.1
16425,1925-12-22,-17.1
16790,1926-12-22,-15.7
17155,1927-12-22,-5.4
17521,1928-12-22,-1.5
17886,1929-12-22,-0.4
18251,1930-12-22,-2.1
18616,1931-12-22,-9.0
18982,1932-12-22,-1.3
19347,1933-12-22,-12.4
19712,1934-12-22,-4.1
20077,1935-12-22,-10.9
20443,1936-12-22,3.5
20808,1937-12-22,-11.2
21173,1938-12-22,-16.4
21538,1939-12-22,-13.0
21904,1940-12-22,-7.1
22269,1941-12-22,0.6
22634,1942-12-22,0.1
22999,1943-12-22,0.8
23365,1944-12-22,-15.1
23730,1945-12-22,0.0
24095,1946-12-22,-4.6
24460,1947-12-22,-9.5
24826,1948-12-22,-8.1
25191,1949-12-22,0.4
25556,1950-12-22,-10.4
25921,1951-12-22,-0.9
26287,1952-12-22,-1.7
26652,1953-12-22,-10.2
27017,1954-12-22,-0.6
27382,1955-12-22,-18.1
27748,1956-12-22,-6.8
28113,1957-12-22,0.1
28478,1958-12-22,-10.4
28843,1959-12-22,-7.9
29209,1960-12-22,-2.7
29574,1961-12-22,-10.9
29939,1962-12-22,-15.9
30304,1963-12-22,-17.8
30670,1964-12-22,-12.0
31035,1965-12-22,-4.5
31400,1966-12-22,-13.8
31765,1967-12-22,-19.9
32131,1968-12-22,-7.6
32496,1969-12-22,-12.6
32861,1970-12-22,-4.1
33226,1971-12-22,-7.6
33592,1972-12-22,1.9
33957,1973-12-22,-9.8
34322,1974-12-22,0.8
34687,1975-12-22,-1.5
35053,1976-12-22,-9.3
35418,1977-12-22,-13.4
35783,1978-12-22,-19.8
36148,1979-12-22,-5.3
36514,1980-12-22,0.3
36879,1981-12-22,-6.7
37244,1982-12-22,2.5
37609,1983-12-22,0.3
37975,1984-12-22,-7.6
38340,1985-12-22,-7.0
38705,1986-12-22,-5.4
39070,1987-12-22,-17.0
39436,1988-12-22,-6.6
39801,1989-12-22,-3.3
40166,1990-12-22,-2.4
40531,1991-12-22,0.2
40897,1992-12-22,-10.1
41262,1993-12-22,-0.7
41627,1994-12-22,-8.0
41992,1995-12-22,-21.2
42358,1996-12-22,-16.3
42723,1997-12-22,-10.0
43088,1998-12-22,-13.8
43453,1999-12-22,-5.3
43819,2000-12-22,-4.3
44184,2001-12-22,-14.5
44549,2002-12-22,-11.5
44914,2003-12-22,-4.7
45280,2004-12-22,-5.6
45645,2005-12-22,-7.3
46010,2006-12-22,1.5
46375,2007-12-22,-0.3
46741,2008-12-22,-2.8
47106,2009-12-22,-11.8
47471,2010-12-22,-10.1
47836,2011-12-22,-1.6
48202,2012-12-22,-18.3
48567,2013-12-22,2.7
48932,2014-12-22,
49276,2015-12-22,
49642,2016-12-22,1.1
50007,2017-12-22,-1.2
50365,2018-12-22,-11.8
