,05-19
1881,5.9
1882,1.6
1883,4.4
1884,7.2
1885,5.3
1886,6.3
1887,11.9
1888,8.7
1889,-0.3
1890,7.2
1891,8.4
1892,3.8
1893,-2.6
1894,8.0
1895,6.7
1896,2.2
1897,12.3
1898,7.7
1899,8.2
1900,6.6
1901,3.0
1902,4.9
1903,8.1
1904,7.8
1905,7.6
1906,15.8
1907,3.6
1908,7.1
1909,4.7
1910,6.4
1911,-0.3
1912,3.2
1913,10.1
1914,9.8
1915,3.9
1916,4.4
1917,2.5
1918,8.1
1919,2.8
1920,9.7
1921,8.6
1922,5.7
1923,6.5
1924,4.3
1925,7.8
1926,13.4
1927,5.9
1928,10.8
1929,5.0
1930,8.4
1931,11.7
1932,10.8
1933,3.7
1934,11.1
1935,8.6
1936,7.6
1937,12.6
1938,6.5
1939,7.0
1940,4.8
1941,1.3
1942,8.6
1943,4.2
1944,6.4
1945,4.8
1946,4.7
1947,2.6
1948,4.5
1949,9.8
1950,9.2
1951,5.8
1952,1.7
1953,9.6
1954,6.7
1955,9.9
1956,5.9
1957,8.9
1958,3.8
1959,3.8
1960,10.8
1961,3.9
1962,7.3
1963,8.6
1964,2.5
1965,5.0
1966,12.8
1967,4.3
1968,6.7
1969,3.9
1970,7.5
1971,13.3
1972,5.7
1973,13.8
1974,1.4
1975,11.9
1976,9.7
1977,7.7
1978,11.4
1979,11.0
1980,1.4
1981,7.7
1982,4.6
1983,12.6
1984,14.8
1985,1.9
1986,6.0
1987,8.6
1988,9.0
1989,8.0
1990,3.0
1991,6.7
1992,6.6
1993,9.9
1994,3.8
1995,16.1
1996,3.7
1997,3.7
1998,9.3
1999,7.6
2000,6.2
2001,11.2
2002,1.7
2003,8.4
2004,7.0
2005,7.1
2006,6.0
2007,10.7
2008,8.7
2009,6.4
2010,13.9
2011,7.1
2012,8.3
2013,16.9
2014,
2015,
2016,
2017,
2018,
