,DATE,TMIN
280,1881-10-08,2.5
645,1882-10-08,-1.2
1010,1883-10-08,-0.6
1376,1884-10-08,5.3
1741,1885-10-08,6.9
2106,1886-10-08,-1.0
2471,1887-10-08,2.5
2837,1888-10-08,4.3
3202,1889-10-08,9.5
3567,1890-10-08,-1.6
3932,1891-10-08,3.4
4298,1892-10-08,2.8
4663,1893-10-08,6.9
5028,1894-10-08,5.8
5393,1895-10-08,6.2
5759,1896-10-08,8.3
6124,1897-10-08,1.0
6489,1898-10-08,2.3
6854,1899-10-08,1.3
7219,1900-10-08,5.5
7584,1901-10-08,7.6
7949,1902-10-08,2.6
8314,1903-10-08,-2.6
8680,1904-10-08,6.3
9045,1905-10-08,4.2
9410,1906-10-08,0.6
9775,1907-10-08,9.4
10141,1908-10-08,5.7
10506,1909-10-08,6.5
10871,1910-10-08,4.1
11236,1911-10-08,3.1
11602,1912-10-08,-0.3
11967,1913-10-08,-0.1
12332,1914-10-08,-1.4
12697,1915-10-08,-0.8
13063,1916-10-08,3.0
13428,1917-10-08,2.6
13793,1918-10-08,6.6
14158,1919-10-08,1.9
14524,1920-10-08,5.8
14889,1921-10-08,4.1
15254,1922-10-08,2.6
15619,1923-10-08,7.1
15985,1924-10-08,4.9
16350,1925-10-08,0.5
16715,1926-10-08,-1.3
17080,1927-10-08,5.9
17446,1928-10-08,5.5
17811,1929-10-08,8.0
18176,1930-10-08,-1.8
18541,1931-10-08,5.3
18907,1932-10-08,-0.8
19272,1933-10-08,4.3
19637,1934-10-08,7.9
20002,1935-10-08,10.2
20368,1936-10-08,2.4
20733,1937-10-08,0.2
21098,1938-10-08,8.1
21463,1939-10-08,1.2
21829,1940-10-08,5.6
22194,1941-10-08,2.6
22559,1942-10-08,4.8
22924,1943-10-08,8.1
23290,1944-10-08,5.8
23655,1945-10-08,-2.5
24020,1946-10-08,-3.1
24385,1947-10-08,4.0
24751,1948-10-08,3.3
25116,1949-10-08,-1.7
25481,1950-10-08,6.7
25846,1951-10-08,6.2
26212,1952-10-08,6.2
26577,1953-10-08,-0.4
26942,1954-10-08,3.7
27307,1955-10-08,9.3
27673,1956-10-08,2.9
28038,1957-10-08,1.7
28403,1958-10-08,10.3
28768,1959-10-08,-2.0
29134,1960-10-08,-0.7
29499,1961-10-08,5.9
29864,1962-10-08,8.3
30229,1963-10-08,7.2
30595,1964-10-08,8.7
30960,1965-10-08,5.5
31325,1966-10-08,6.4
31690,1967-10-08,9.3
32056,1968-10-08,0.4
32421,1969-10-08,4.4
32786,1970-10-08,6.3
33151,1971-10-08,4.5
33517,1972-10-08,6.5
33882,1973-10-08,5.8
34247,1974-10-08,8.9
34612,1975-10-08,4.4
34978,1976-10-08,2.9
35343,1977-10-08,-2.4
35708,1978-10-08,-1.9
36073,1979-10-08,4.2
36439,1980-10-08,7.9
36804,1981-10-08,8.8
37169,1982-10-08,2.6
37534,1983-10-08,2.3
37900,1984-10-08,10.1
38265,1985-10-08,7.1
38630,1986-10-08,1.0
38995,1987-10-08,10.8
39361,1988-10-08,10.4
39726,1989-10-08,3.0
40091,1990-10-08,6.0
40456,1991-10-08,3.9
40822,1992-10-08,1.5
41187,1993-10-08,2.9
41552,1994-10-08,6.7
41917,1995-10-08,11.1
42283,1996-10-08,10.1
42648,1997-10-08,3.1
43013,1998-10-08,4.7
43378,1999-10-08,8.5
43744,2000-10-08,10.7
44109,2001-10-08,2.4
44474,2002-10-08,0.4
44839,2003-10-08,8.0
45205,2004-10-08,9.3
45570,2005-10-08,11.5
45935,2006-10-08,10.9
46300,2007-10-08,8.7
46666,2008-10-08,5.7
47031,2009-10-08,4.7
47396,2010-10-08,5.5
47761,2011-10-08,8.0
48127,2012-10-08,7.1
48492,2013-10-08,10.4
48857,2014-10-08,
49201,2015-10-08,
49567,2016-10-08,
49932,2017-10-08,
50296,2018-10-08,
