,08-14
1881,10.6
1882,16.8
1883,11.7
1884,7.2
1885,13.4
1886,12.9
1887,11.2
1888,13.4
1889,11.3
1890,15.2
1891,11.4
1892,9.1
1893,10.1
1894,13.2
1895,10.2
1896,9.0
1897,9.4
1898,9.5
1899,7.5
1900,12.5
1901,13.1
1902,12.3
1903,13.8
1904,9.5
1905,13.6
1906,13.3
1907,12.8
1908,13.7
1909,10.3
1910,7.5
1911,14.2
1912,14.2
1913,13.6
1914,10.7
1915,9.1
1916,8.6
1917,16.9
1918,9.8
1919,9.9
1920,13.5
1921,13.9
1922,11.3
1923,9.0
1924,13.0
1925,16.2
1926,11.7
1927,13.7
1928,13.9
1929,14.0
1930,12.3
1931,13.9
1932,15.6
1933,9.7
1934,14.5
1935,13.0
1936,14.3
1937,16.5
1938,9.9
1939,13.8
1940,16.3
1941,14.5
1942,16.4
1943,10.9
1944,12.3
1945,17.0
1946,12.6
1947,10.3
1948,17.5
1949,10.8
1950,13.6
1951,15.6
1952,15.4
1953,12.8
1954,13.9
1955,11.2
1956,8.1
1957,15.0
1958,9.5
1959,11.4
1960,16.5
1961,12.7
1962,12.6
1963,13.0
1964,9.5
1965,7.0
1966,12.1
1967,16.1
1968,12.4
1969,13.0
1970,15.8
1971,13.5
1972,14.4
1973,12.5
1974,15.0
1975,8.4
1976,9.1
1977,9.9
1978,5.4
1979,14.1
1980,14.9
1981,13.1
1982,15.1
1983,9.2
1984,9.7
1985,15.1
1986,12.0
1987,11.9
1988,14.0
1989,14.4
1990,13.1
1991,11.9
1992,16.0
1993,13.4
1994,14.2
1995,11.6
1996,12.5
1997,10.0
1998,10.0
1999,11.5
2000,13.0
2001,14.0
2002,15.6
2003,13.9
2004,10.6
2005,14.8
2006,17.2
2007,19.0
2008,15.6
2009,13.6
2010,18.8
2011,15.5
2012,13.0
2013,15.1
2014,
2015,11.3
2016,
2017,
2018,
