,DATE,TMIN
7,1881-01-08,-13.3
372,1882-01-08,-0.4
737,1883-01-08,-17.4
1102,1884-01-08,-15.9
1468,1885-01-08,-22.2
1833,1886-01-08,-17.8
2198,1887-01-08,-5.8
2563,1888-01-08,-4.8
2929,1889-01-08,-4.1
3294,1890-01-08,0.2
3659,1891-01-08,-25.1
4024,1892-01-08,-3.1
4390,1893-01-08,-18.4
4755,1894-01-08,-7.2
5120,1895-01-08,-5.3
5485,1896-01-08,-8.9
5851,1897-01-08,-22.1
6216,1898-01-08,-3.6
6581,1899-01-08,-21.5
6946,1900-01-08,-20.8
7311,1901-01-08,-4.4
7676,1902-01-08,-5.6
8041,1903-01-08,-1.7
8406,1904-01-08,-12.0
8772,1905-01-08,-17.7
9137,1906-01-08,-3.0
9502,1907-01-08,-7.3
9867,1908-01-08,-18.7
10233,1909-01-08,-8.8
10598,1910-01-08,-13.1
10963,1911-01-08,-11.7
11328,1912-01-08,-18.4
11694,1913-01-08,
12059,1914-01-08,-23.5
12424,1915-01-08,-17.0
12789,1916-01-08,-1.1
13155,1917-01-08,-10.4
13520,1918-01-08,-23.3
13885,1919-01-08,0.9
14250,1920-01-08,-6.5
14616,1921-01-08,0.1
14981,1922-01-08,-8.0
15346,1923-01-08,-6.7
15711,1924-01-08,-12.3
16077,1925-01-08,-5.6
16442,1926-01-08,-16.9
16807,1927-01-08,-15.0
17172,1928-01-08,-11.6
17538,1929-01-08,-10.3
17903,1930-01-08,2.6
18268,1931-01-08,-6.5
18633,1932-01-08,0.7
18999,1933-01-08,-4.5
19364,1934-01-08,-0.5
19729,1935-01-08,-20.7
20094,1936-01-08,-5.7
20460,1937-01-08,-0.3
20825,1938-01-08,-8.3
21190,1939-01-08,-23.6
21555,1940-01-08,-21.5
21921,1941-01-08,-2.0
22286,1942-01-08,-20.3
22651,1943-01-08,-23.6
23016,1944-01-08,-8.6
23382,1945-01-08,-6.3
23747,1946-01-08,-6.2
24112,1947-01-08,-8.8
24477,1948-01-08,-11.8
24843,1949-01-08,-1.5
25208,1950-01-08,-27.1
25573,1951-01-08,-9.6
25938,1952-01-08,-0.4
26304,1953-01-08,-13.8
26669,1954-01-08,-7.3
27034,1955-01-08,-14.3
27399,1956-01-08,
27765,1957-01-08,-15.2
28130,1958-01-08,-22.0
28495,1959-01-08,-3.7
28860,1960-01-08,-14.3
29226,1961-01-08,-0.9
29591,1962-01-08,-10.6
29956,1963-01-08,-9.6
30321,1964-01-08,-0.8
30687,1965-01-08,-15.2
31052,1966-01-08,-15.0
31417,1967-01-08,-12.4
31782,1968-01-08,-28.6
32148,1969-01-08,-14.2
32513,1970-01-08,-16.5
32878,1971-01-08,-7.1
33243,1972-01-08,-5.2
33609,1973-01-08,-2.5
33974,1974-01-08,-13.1
34339,1975-01-08,-16.2
34704,1976-01-08,-10.1
35070,1977-01-08,-4.4
35435,1978-01-08,-5.6
35800,1979-01-08,-8.0
36165,1980-01-08,-9.5
36531,1981-01-08,-16.6
36896,1982-01-08,-21.8
37261,1983-01-08,1.5
37626,1984-01-08,0.7
37992,1985-01-08,-21.0
38357,1986-01-08,-9.5
38722,1987-01-08,-31.4
39087,1988-01-08,-7.5
39453,1989-01-08,-1.3
39818,1990-01-08,-0.5
40183,1991-01-08,0.6
40548,1992-01-08,-2.2
40914,1993-01-08,-1.6
41279,1994-01-08,-5.4
41644,1995-01-08,-11.5
42009,1996-01-08,-10.8
42375,1997-01-08,-7.1
42740,1998-01-08,0.1
43105,1999-01-08,-18.0
43470,2000-01-08,1.4
43836,2001-01-08,-0.7
44201,2002-01-08,-13.4
44566,2003-01-08,-20.7
44931,2004-01-08,-16.2
45297,2005-01-08,2.4
45662,2006-01-08,-2.9
46027,2007-01-08,0.9
46392,2008-01-08,-7.1
46758,2009-01-08,-15.8
47123,2010-01-08,-17.9
47488,2011-01-08,-3.9
47853,2012-01-08,-4.0
48219,2013-01-08,-6.8
48584,2014-01-08,0.2
48949,2015-01-08,
49293,2016-01-08,
49659,2017-01-08,-16.9
50024,2018-01-08,
50382,2019-01-08,
