,06-23
1881,16.0
1882,11.8
1883,9.7
1884,14.2
1885,11.9
1886,16.5
1887,14.0
1888,8.3
1889,7.1
1890,9.6
1891,13.8
1892,10.1
1893,11.2
1894,9.0
1895,16.8
1896,12.4
1897,15.5
1898,11.6
1899,7.0
1900,4.0
1901,15.4
1902,9.5
1903,14.0
1904,11.3
1905,15.6
1906,13.5
1907,12.2
1908,8.3
1909,12.4
1910,6.8
1911,11.3
1912,13.7
1913,8.6
1914,17.2
1915,10.2
1916,8.7
1917,18.2
1918,11.9
1919,15.7
1920,14.1
1921,14.1
1922,12.6
1923,7.1
1924,14.3
1925,12.3
1926,11.1
1927,11.7
1928,10.3
1929,11.5
1930,11.6
1931,12.1
1932,11.2
1933,13.3
1934,11.0
1935,14.8
1936,16.3
1937,16.2
1938,10.4
1939,7.8
1940,9.4
1941,8.7
1942,12.2
1943,16.0
1944,9.5
1945,7.4
1946,12.4
1947,13.9
1948,9.6
1949,7.1
1950,12.8
1951,8.2
1952,9.4
1953,14.9
1954,17.7
1955,9.3
1956,15.7
1957,9.7
1958,10.3
1959,8.3
1960,9.2
1961,11.7
1962,13.2
1963,12.1
1964,10.5
1965,15.4
1966,16.5
1967,11.3
1968,16.2
1969,12.0
1970,6.0
1971,9.9
1972,15.0
1973,11.5
1974,14.6
1975,11.2
1976,10.8
1977,5.1
1978,11.8
1979,14.6
1980,12.4
1981,11.0
1982,9.4
1983,7.9
1984,11.9
1985,13.3
1986,9.1
1987,13.8
1988,17.0
1989,13.5
1990,10.6
1991,15.9
1992,10.6
1993,10.5
1994,11.6
1995,14.4
1996,11.1
1997,14.1
1998,8.9
1999,19.0
2000,15.4
2001,15.4
2002,13.1
2003,10.1
2004,11.5
2005,10.7
2006,18.5
2007,10.0
2008,12.7
2009,12.8
2010,11.8
2011,11.8
2012,12.4
2013,17.7
2014,
2015,
2016,
2017,
2018,
