,DATE,TMIN
321,1881-11-18,-6.4
686,1882-11-18,-11.3
1051,1883-11-18,1.8
1417,1884-11-18,-2.7
1782,1885-11-18,-4.8
2147,1886-11-18,1.2
2512,1887-11-18,1.2
2878,1888-11-18,0.2
3243,1889-11-18,-2.2
3608,1890-11-18,-4.8
3973,1891-11-18,-8.9
4339,1892-11-18,-4.5
4704,1893-11-18,-5.9
5069,1894-11-18,0.3
5434,1895-11-18,4.2
5800,1896-11-18,-1.0
6165,1897-11-18,-7.4
6530,1898-11-18,2.9
6895,1899-11-18,2.1
7260,1900-11-18,0.1
7625,1901-11-18,-4.4
7990,1902-11-18,-4.4
8355,1903-11-18,0.1
8721,1904-11-18,0.6
9086,1905-11-18,-9.7
9451,1906-11-18,0.6
9816,1907-11-18,-5.4
10182,1908-11-18,0.7
10547,1909-11-18,-12.8
10912,1910-11-18,0.6
11277,1911-11-18,5.3
11643,1912-11-18,-3.2
12008,1913-11-18,-2.3
12373,1914-11-18,-2.5
12738,1915-11-18,-1.2
13104,1916-11-18,-2.8
13469,1917-11-18,-2.6
13834,1918-11-18,2.9
14199,1919-11-18,-9.5
14565,1920-11-18,-1.8
14930,1921-11-18,-6.7
15295,1922-11-18,-1.9
15660,1923-11-18,2.0
16026,1924-11-18,0.4
16391,1925-11-18,-3.5
16756,1926-11-18,-2.4
17121,1927-11-18,-10.8
17487,1928-11-18,4.3
17852,1929-11-18,0.7
18217,1930-11-18,-7.1
18582,1931-11-18,-2.6
18948,1932-11-18,-6.9
19313,1933-11-18,-9.9
19678,1934-11-18,5.4
20043,1935-11-18,-3.9
20409,1936-11-18,-4.4
20774,1937-11-18,-1.4
21139,1938-11-18,-2.4
21504,1939-11-18,0.4
21870,1940-11-18,0.3
22235,1941-11-18,-11.4
22600,1942-11-18,-3.4
22965,1943-11-18,1.5
23331,1944-11-18,-6.0
23696,1945-11-18,-2.9
24061,1946-11-18,-11.9
24426,1947-11-18,-4.6
24792,1948-11-18,-1.3
25157,1949-11-18,0.5
25522,1950-11-18,-0.3
25887,1951-11-18,-8.2
26253,1952-11-18,-0.2
26618,1953-11-18,-0.7
26983,1954-11-18,-2.1
27348,1955-11-18,1.9
27714,1956-11-18,-9.0
28079,1957-11-18,-1.4
28444,1958-11-18,2.2
28809,1959-11-18,-5.6
29175,1960-11-18,-13.9
29540,1961-11-18,-2.2
29905,1962-11-18,-4.0
30270,1963-11-18,0.3
30636,1964-11-18,2.3
31001,1965-11-18,-12.5
31366,1966-11-18,0.3
31731,1967-11-18,0.4
32097,1968-11-18,-3.7
32462,1969-11-18,2.7
32827,1970-11-18,2.2
33192,1971-11-18,-8.2
33558,1972-11-18,0.4
33923,1973-11-18,-5.3
34288,1974-11-18,4.6
34653,1975-11-18,-3.3
35019,1976-11-18,-1.2
35384,1977-11-18,-1.9
35749,1978-11-18,-3.2
36114,1979-11-18,5.3
36480,1980-11-18,0.9
36845,1981-11-18,-3.7
37210,1982-11-18,0.6
37575,1983-11-18,-9.7
37941,1984-11-18,-2.6
38306,1985-11-18,-4.0
38671,1986-11-18,1.6
39036,1987-11-18,0.4
39402,1988-11-18,-2.9
39767,1989-11-18,-4.2
40132,1990-11-18,0.4
40497,1991-11-18,-0.8
40863,1992-11-18,-2.0
41228,1993-11-18,-11.2
41593,1994-11-18,-4.3
41958,1995-11-18,-0.4
42324,1996-11-18,3.7
42689,1997-11-18,-6.4
43054,1998-11-18,-14.1
43419,1999-11-18,-6.4
43785,2000-11-18,-1.7
44150,2001-11-18,1.5
44515,2002-11-18,-1.1
44880,2003-11-18,-0.3
45246,2004-11-18,-5.4
45611,2005-11-18,-1.7
45976,2006-11-18,-2.5
46341,2007-11-18,-8.2
46707,2008-11-18,-1.8
47072,2009-11-18,2.6
47437,2010-11-18,-1.1
47802,2011-11-18,-0.1
48168,2012-11-18,3.4
48533,2013-11-18,1.4
48898,2014-11-18,
49242,2015-11-18,
49608,2016-11-18,
49973,2017-11-18,
