,DATE,TMIN
128,1881-05-09,-0.2
493,1882-05-09,0.6
858,1883-05-09,5.0
1224,1884-05-09,2.5
1589,1885-05-09,2.3
1954,1886-05-09,8.5
2319,1887-05-09,3.3
2685,1888-05-09,5.3
3050,1889-05-09,9.2
3415,1890-05-09,1.7
3780,1891-05-09,-0.3
4146,1892-05-09,5.6
4511,1893-05-09,2.0
4876,1894-05-09,8.7
5241,1895-05-09,4.3
5607,1896-05-09,2.6
5972,1897-05-09,7.7
6337,1898-05-09,4.2
6702,1899-05-09,3.4
7067,1900-05-09,-1.0
7432,1901-05-09,0.1
7797,1902-05-09,1.4
8162,1903-05-09,-0.4
8528,1904-05-09,1.7
8893,1905-05-09,10.4
9258,1906-05-09,11.1
9623,1907-05-09,5.1
9989,1908-05-09,4.3
10354,1909-05-09,-0.3
10719,1910-05-09,6.5
11084,1911-05-09,6.6
11450,1912-05-09,-2.3
11815,1913-05-09,3.2
12180,1914-05-09,9.2
12545,1915-05-09,4.2
12911,1916-05-09,10.4
13276,1917-05-09,0.1
13641,1918-05-09,-3.0
14006,1919-05-09,5.2
14372,1920-05-09,6.8
14737,1921-05-09,6.0
15102,1922-05-09,6.7
15467,1923-05-09,0.4
15833,1924-05-09,8.8
16198,1925-05-09,9.1
16563,1926-05-09,5.3
16928,1927-05-09,2.6
17294,1928-05-09,8.5
17659,1929-05-09,7.1
18024,1930-05-09,1.6
18389,1931-05-09,3.7
18755,1932-05-09,7.0
19120,1933-05-09,0.4
19485,1934-05-09,12.1
19850,1935-05-09,-2.8
20216,1936-05-09,8.3
20581,1937-05-09,4.9
20946,1938-05-09,4.9
21311,1939-05-09,0.1
21677,1940-05-09,6.5
22042,1941-05-09,-5.0
22407,1942-05-09,-2.0
22772,1943-05-09,3.9
23138,1944-05-09,2.0
23503,1945-05-09,-1.9
23868,1946-05-09,-0.4
24233,1947-05-09,5.3
24599,1948-05-09,8.2
24964,1949-05-09,5.3
25329,1950-05-09,3.5
25694,1951-05-09,0.8
26060,1952-05-09,-0.8
26425,1953-05-09,-0.7
26790,1954-05-09,11.8
27155,1955-05-09,2.1
27521,1956-05-09,3.2
27886,1957-05-09,13.0
28251,1958-05-09,-0.2
28616,1959-05-09,4.6
28982,1960-05-09,4.9
29347,1961-05-09,6.9
29712,1962-05-09,6.8
30077,1963-05-09,1.3
30443,1964-05-09,4.8
30808,1965-05-09,5.4
31173,1966-05-09,1.4
31538,1967-05-09,4.2
31904,1968-05-09,7.4
32269,1969-05-09,6.9
32634,1970-05-09,5.5
32999,1971-05-09,3.4
33365,1972-05-09,-1.2
33730,1973-05-09,6.4
34095,1974-05-09,4.6
34460,1975-05-09,10.3
34826,1976-05-09,0.1
35191,1977-05-09,6.3
35556,1978-05-09,1.4
35921,1979-05-09,5.1
36287,1980-05-09,10.6
36652,1981-05-09,5.5
37017,1982-05-09,5.8
37382,1983-05-09,5.6
37748,1984-05-09,4.7
38113,1985-05-09,3.4
38478,1986-05-09,4.9
38843,1987-05-09,2.7
39209,1988-05-09,1.8
39574,1989-05-09,7.3
39939,1990-05-09,7.1
40304,1991-05-09,1.7
40670,1992-05-09,6.4
41035,1993-05-09,10.3
41400,1994-05-09,5.8
41765,1995-05-09,2.0
42131,1996-05-09,3.2
42496,1997-05-09,3.7
42861,1998-05-09,7.0
43226,1999-05-09,-2.6
43592,2000-05-09,4.4
43957,2001-05-09,8.0
44322,2002-05-09,9.7
44687,2003-05-09,4.9
45053,2004-05-09,10.3
45418,2005-05-09,7.3
45783,2006-05-09,5.9
46148,2007-05-09,6.6
46514,2008-05-09,6.0
46879,2009-05-09,7.1
47244,2010-05-09,8.8
47609,2011-05-09,5.0
47975,2012-05-09,6.9
48340,2013-05-09,9.7
48705,2014-05-09,6.3
49049,2015-05-09,
49415,2016-05-09,
49780,2017-05-09,
50145,2018-05-09,
