,DATE,TMIN
353,1881-12-20,-3.7
718,1882-12-20,-25.6
1083,1883-12-20,-5.7
1449,1884-12-20,-9.8
1814,1885-12-20,-1.1
2179,1886-12-20,-12.1
2544,1887-12-20,-4.5
2910,1888-12-20,-7.9
3275,1889-12-20,-0.7
3640,1890-12-20,-9.9
4005,1891-12-20,-22.5
4371,1892-12-20,-12.4
4736,1893-12-20,-5.8
5101,1894-12-20,-15.8
5466,1895-12-20,-3.6
5832,1896-12-20,-8.3
6197,1897-12-20,-10.7
6562,1898-12-20,-10.0
6927,1899-12-20,-11.5
7292,1900-12-20,0.3
7657,1901-12-20,-6.5
8022,1902-12-20,-21.9
8387,1903-12-20,-15.5
8753,1904-12-20,-7.6
9118,1905-12-20,-7.4
9483,1906-12-20,-7.3
9848,1907-12-20,-20.1
10214,1908-12-20,-5.0
10579,1909-12-20,-1.4
10944,1910-12-20,0.9
11309,1911-12-20,0.1
11675,1912-12-20,-2.2
12040,1913-12-20,-8.4
12405,1914-12-20,-0.8
12770,1915-12-20,-16.1
13136,1916-12-20,-6.6
13501,1917-12-20,-6.1
13866,1918-12-20,-6.7
14231,1919-12-20,-22.0
14597,1920-12-20,-8.8
14962,1921-12-20,-13.8
15327,1922-12-20,-11.6
15692,1923-12-20,-6.5
16058,1924-12-20,-1.7
16423,1925-12-20,-16.0
16788,1926-12-20,-18.3
17153,1927-12-20,-10.5
17519,1928-12-20,-8.7
17884,1929-12-20,1.6
18249,1930-12-20,-10.5
18614,1931-12-20,-4.9
18980,1932-12-20,3.2
19345,1933-12-20,-9.5
19710,1934-12-20,-3.8
20075,1935-12-20,-4.0
20441,1936-12-20,2.4
20806,1937-12-20,-14.3
21171,1938-12-20,-18.4
21536,1939-12-20,-10.5
21902,1940-12-20,-5.7
22267,1941-12-20,-14.9
22632,1942-12-20,-3.4
22997,1943-12-20,-4.1
23363,1944-12-20,-8.9
23728,1945-12-20,-7.2
24093,1946-12-20,0.0
24458,1947-12-20,-7.0
24824,1948-12-20,-1.9
25189,1949-12-20,0.4
25554,1950-12-20,-3.6
25919,1951-12-20,1.4
26285,1952-12-20,-4.4
26650,1953-12-20,-7.6
27015,1954-12-20,0.9
27380,1955-12-20,-20.5
27746,1956-12-20,-1.2
28111,1957-12-20,-1.5
28476,1958-12-20,-4.9
28841,1959-12-20,-7.8
29207,1960-12-20,-0.2
29572,1961-12-20,-6.2
29937,1962-12-20,-23.4
30302,1963-12-20,-14.0
30668,1964-12-20,-6.5
31033,1965-12-20,-4.2
31398,1966-12-20,-12.7
31763,1967-12-20,-17.8
32129,1968-12-20,-5.0
32494,1969-12-20,-13.3
32859,1970-12-20,-12.9
33224,1971-12-20,-10.6
33590,1972-12-20,-0.5
33955,1973-12-20,-6.3
34320,1974-12-20,-0.7
34685,1975-12-20,-10.9
35051,1976-12-20,-7.5
35416,1977-12-20,-2.9
35781,1978-12-20,-21.1
36146,1979-12-20,-4.8
36512,1980-12-20,-9.0
36877,1981-12-20,-11.2
37242,1982-12-20,-2.7
37607,1983-12-20,0.0
37973,1984-12-20,-3.1
38338,1985-12-20,-17.0
38703,1986-12-20,-17.8
39068,1987-12-20,-6.9
39434,1988-12-20,-15.4
39799,1989-12-20,0.5
40164,1990-12-20,-9.8
40529,1991-12-20,-0.1
40895,1992-12-20,-0.5
41260,1993-12-20,0.8
41625,1994-12-20,-12.8
41990,1995-12-20,-11.4
42356,1996-12-20,-11.8
42721,1997-12-20,-10.9
43086,1998-12-20,-2.2
43451,1999-12-20,-4.5
43817,2000-12-20,-3.5
44182,2001-12-20,-12.3
44547,2002-12-20,-3.5
44912,2003-12-20,-1.4
45278,2004-12-20,-1.3
45643,2005-12-20,-7.8
46008,2006-12-20,-6.4
46373,2007-12-20,1.4
46739,2008-12-20,-1.5
47104,2009-12-20,-11.4
47469,2010-12-20,-10.7
47834,2011-12-20,1.2
48200,2012-12-20,-19.2
48565,2013-12-20,-0.4
48930,2014-12-20,
49274,2015-12-20,3.0
49640,2016-12-20,
50005,2017-12-20,
50363,2018-12-20,
