,DATE,TMIN
34,1881-02-04,-24.6
399,1882-02-04,-4.3
764,1883-02-04,-1.3
1129,1884-02-04,-11.3
1495,1885-02-04,-3.6
1860,1886-02-04,-12.6
2225,1887-02-04,0.3
2590,1888-02-04,-11.9
2956,1889-02-04,-23.0
3321,1890-02-04,-2.9
3686,1891-02-04,-2.7
4051,1892-02-04,-3.1
4417,1893-02-04,-29.1
4782,1894-02-04,-1.4
5147,1895-02-04,-23.4
5512,1896-02-04,-13.0
5878,1897-02-04,-20.1
6243,1898-02-04,-6.4
6608,1899-02-04,-18.2
6973,1900-02-04,-8.5
7338,1901-02-04,-8.1
7703,1902-02-04,-24.1
8068,1903-02-04,-10.8
8433,1904-02-04,-8.8
8799,1905-02-04,-19.0
9164,1906-02-04,-0.4
9529,1907-02-04,-7.4
9894,1908-02-04,-5.1
10260,1909-02-04,-12.4
10625,1910-02-04,-9.8
10990,1911-02-04,-14.3
11355,1912-02-04,
11721,1913-02-04,-5.8
12086,1914-02-04,-0.9
12451,1915-02-04,-13.6
12816,1916-02-04,-0.9
13182,1917-02-04,-23.9
13547,1918-02-04,-2.6
13912,1919-02-04,-9.1
14277,1920-02-04,1.2
14643,1921-02-04,-21.6
15008,1922-02-04,-22.7
15373,1923-02-04,-15.8
15738,1924-02-04,-6.1
16104,1925-02-04,-1.3
16469,1926-02-04,-16.4
16834,1927-02-04,-3.3
17199,1928-02-04,-14.5
17565,1929-02-04,-24.3
17930,1930-02-04,-16.7
18295,1931-02-04,-20.7
18660,1932-02-04,-14.0
19026,1933-02-04,-4.9
19391,1934-02-04,-11.5
19756,1935-02-04,-3.9
20121,1936-02-04,-0.7
20487,1937-02-04,-7.7
20852,1938-02-04,0.0
21217,1939-02-04,-9.5
21582,1940-02-04,-15.4
21948,1941-02-04,-15.1
22313,1942-02-04,-15.7
22678,1943-02-04,-6.6
23043,1944-02-04,-1.6
23409,1945-02-04,-6.4
23774,1946-02-04,-0.4
24139,1947-02-04,-19.3
24504,1948-02-04,-1.3
24870,1949-02-04,-2.7
25235,1950-02-04,-9.4
25600,1951-02-04,-14.5
25965,1952-02-04,-0.1
26331,1953-02-04,-20.0
26696,1954-02-04,-5.8
27061,1955-02-04,-0.1
27426,1956-02-04,-25.4
27792,1957-02-04,-2.0
28157,1958-02-04,-7.1
28522,1959-02-04,-11.8
28887,1960-02-04,-18.2
29253,1961-02-04,-1.1
29618,1962-02-04,-3.5
29983,1963-02-04,-7.7
30348,1964-02-04,-2.6
30714,1965-02-04,-15.1
31079,1966-02-04,-33.0
31444,1967-02-04,-10.1
31809,1968-02-04,-1.9
32175,1969-02-04,-20.6
32540,1970-02-04,-7.9
32905,1971-02-04,-8.2
33270,1972-02-04,-9.4
33636,1973-02-04,-5.8
34001,1974-02-04,0.6
34366,1975-02-04,0.6
34731,1976-02-04,-24.1
35097,1977-02-04,-3.8
35462,1978-02-04,-15.4
35827,1979-02-04,-5.8
36192,1980-02-04,-12.3
36558,1981-02-04,-5.7
36923,1982-02-04,-4.5
37288,1983-02-04,-14.8
37653,1984-02-04,-6.0
38019,1985-02-04,-15.4
38384,1986-02-04,-12.4
38749,1987-02-04,-2.7
39114,1988-02-04,-5.3
39480,1989-02-04,-0.2
39845,1990-02-04,2.0
40210,1991-02-04,-7.2
40575,1992-02-04,-0.4
40941,1993-02-04,1.4
41306,1994-02-04,-19.6
41671,1995-02-04,-4.9
42036,1996-02-04,-14.5
42402,1997-02-04,-0.8
42767,1998-02-04,-17.2
43132,1999-02-04,-13.0
43497,2000-02-04,-12.4
43863,2001-02-04,-23.2
44228,2002-02-04,2.1
44593,2003-02-04,-15.7
44958,2004-02-04,-1.6
45324,2005-02-04,-12.3
45689,2006-02-04,-20.4
46054,2007-02-04,-7.3
46419,2008-02-04,-1.6
46785,2009-02-04,-9.7
47150,2010-02-04,-5.6
47515,2011-02-04,0.3
47880,2012-02-04,-20.1
48246,2013-02-04,-4.6
48611,2014-02-04,
48976,2015-02-04,
49320,2016-02-04,-6.5
49686,2017-02-04,
50051,2018-02-04,
50409,2019-02-04,
