,DATE,TMIN
127,1881-05-08,1.3
492,1882-05-08,4.0
857,1883-05-08,8.3
1223,1884-05-08,3.4
1588,1885-05-08,1.8
1953,1886-05-08,0.8
2318,1887-05-08,3.9
2684,1888-05-08,0.0
3049,1889-05-08,3.0
3414,1890-05-08,2.0
3779,1891-05-08,1.0
4145,1892-05-08,0.4
4510,1893-05-08,-1.4
4875,1894-05-08,6.2
5240,1895-05-08,4.1
5606,1896-05-08,2.7
5971,1897-05-08,8.0
6336,1898-05-08,7.7
6701,1899-05-08,2.5
7066,1900-05-08,3.9
7431,1901-05-08,-2.4
7796,1902-05-08,2.1
8161,1903-05-08,2.2
8527,1904-05-08,-1.4
8892,1905-05-08,7.5
9257,1906-05-08,12.3
9622,1907-05-08,1.0
9988,1908-05-08,-1.2
10353,1909-05-08,-3.1
10718,1910-05-08,7.3
11083,1911-05-08,10.4
11449,1912-05-08,-1.8
11814,1913-05-08,0.9
12179,1914-05-08,9.5
12544,1915-05-08,6.5
12910,1916-05-08,9.4
13275,1917-05-08,-0.8
13640,1918-05-08,-2.6
14005,1919-05-08,9.2
14371,1920-05-08,8.7
14736,1921-05-08,3.5
15101,1922-05-08,4.3
15466,1923-05-08,2.1
15832,1924-05-08,-0.7
16197,1925-05-08,5.7
16562,1926-05-08,3.7
16927,1927-05-08,2.3
17293,1928-05-08,8.4
17658,1929-05-08,10.3
18023,1930-05-08,0.1
18388,1931-05-08,2.5
18754,1932-05-08,9.0
19119,1933-05-08,0.0
19484,1934-05-08,12.7
19849,1935-05-08,-0.6
20215,1936-05-08,5.6
20580,1937-05-08,4.0
20945,1938-05-08,1.7
21310,1939-05-08,0.3
21676,1940-05-08,10.3
22041,1941-05-08,-2.5
22406,1942-05-08,-1.0
22771,1943-05-08,7.0
23137,1944-05-08,0.5
23502,1945-05-08,-0.5
23867,1946-05-08,2.4
24232,1947-05-08,1.3
24598,1948-05-08,10.6
24963,1949-05-08,4.2
25328,1950-05-08,0.8
25693,1951-05-08,1.5
26059,1952-05-08,-1.7
26424,1953-05-08,-3.2
26789,1954-05-08,7.9
27154,1955-05-08,2.5
27520,1956-05-08,4.3
27885,1957-05-08,6.5
28250,1958-05-08,-0.2
28615,1959-05-08,5.0
28981,1960-05-08,5.1
29346,1961-05-08,6.7
29711,1962-05-08,5.6
30076,1963-05-08,2.5
30442,1964-05-08,6.2
30807,1965-05-08,3.1
31172,1966-05-08,2.6
31537,1967-05-08,4.0
31903,1968-05-08,7.5
32268,1969-05-08,4.5
32633,1970-05-08,2.4
32998,1971-05-08,4.0
33364,1972-05-08,2.3
33729,1973-05-08,4.9
34094,1974-05-08,2.7
34459,1975-05-08,8.2
34825,1976-05-08,3.3
35190,1977-05-08,4.0
35555,1978-05-08,0.0
35920,1979-05-08,4.3
36286,1980-05-08,7.7
36651,1981-05-08,1.7
37016,1982-05-08,12.5
37381,1983-05-08,4.4
37747,1984-05-08,4.5
38112,1985-05-08,2.5
38477,1986-05-08,6.5
38842,1987-05-08,1.5
39208,1988-05-08,5.5
39573,1989-05-08,5.1
39938,1990-05-08,4.4
40303,1991-05-08,0.5
40669,1992-05-08,7.1
41034,1993-05-08,7.0
41399,1994-05-08,3.8
41764,1995-05-08,2.1
42130,1996-05-08,3.5
42495,1997-05-08,5.5
42860,1998-05-08,3.9
43225,1999-05-08,-2.5
43591,2000-05-08,3.9
43956,2001-05-08,5.1
44321,2002-05-08,6.3
44686,2003-05-08,4.4
45052,2004-05-08,12.0
45417,2005-05-08,8.9
45782,2006-05-08,7.2
46147,2007-05-08,7.3
46513,2008-05-08,6.9
46878,2009-05-08,7.4
47243,2010-05-08,5.7
47608,2011-05-08,3.3
47974,2012-05-08,6.0
48339,2013-05-08,7.1
48704,2014-05-08,
49048,2015-05-08,
49414,2016-05-08,
49779,2017-05-08,0.5
50144,2018-05-08,8.5
