,09-12
1881,11.9
1882,6.0
1883,11.5
1884,12.9
1885,7.6
1886,13.6
1887,9.1
1888,12.8
1889,3.7
1890,10.7
1891,6.3
1892,11.0
1893,2.9
1894,9.0
1895,6.9
1896,5.8
1897,9.4
1898,9.5
1899,7.1
1900,1.7
1901,8.0
1902,5.5
1903,7.9
1904,9.0
1905,10.1
1906,8.0
1907,2.7
1908,8.6
1909,10.4
1910,10.5
1911,5.1
1912,4.9
1913,6.9
1914,8.9
1915,8.5
1916,6.1
1917,9.2
1918,10.8
1919,10.5
1920,10.3
1921,11.4
1922,9.9
1923,6.2
1924,10.4
1925,8.7
1926,5.6
1927,7.8
1928,11.4
1929,4.5
1930,6.3
1931,6.9
1932,11.6
1933,7.1
1934,13.5
1935,1.2
1936,3.5
1937,8.1
1938,11.8
1939,4.4
1940,11.1
1941,6.2
1942,11.4
1943,7.6
1944,7.6
1945,4.2
1946,8.7
1947,8.7
1948,8.4
1949,13.4
1950,7.8
1951,8.3
1952,10.8
1953,3.1
1954,13.3
1955,16.6
1956,7.5
1957,12.1
1958,6.7
1959,12.3
1960,5.6
1961,5.1
1962,8.4
1963,13.4
1964,4.1
1965,13.0
1966,4.3
1967,12.0
1968,9.0
1969,14.1
1970,12.2
1971,9.4
1972,13.6
1973,5.2
1974,6.7
1975,9.3
1976,10.5
1977,4.7
1978,10.8
1979,8.9
1980,12.1
1981,8.0
1982,11.8
1983,7.4
1984,10.9
1985,7.9
1986,8.5
1987,8.7
1988,12.5
1989,2.9
1990,7.2
1991,6.7
1992,9.5
1993,3.9
1994,10.8
1995,10.9
1996,6.7
1997,9.4
1998,14.5
1999,9.1
2000,9.3
2001,9.9
2002,7.0
2003,9.0
2004,10.9
2005,8.9
2006,13.0
2007,5.3
2008,6.5
2009,10.7
2010,12.6
2011,10.0
2012,14.4
2013,9.8
2014,
2015,
2016,
2017,11.9
2018,
