,DATE,TMIN
337,1881-12-04,-2.5
702,1882-12-04,-23.4
1067,1883-12-04,-7.1
1433,1884-12-04,-14.8
1798,1885-12-04,0.3
2163,1886-12-04,-0.5
2528,1887-12-04,-0.5
2894,1888-12-04,-14.9
3259,1889-12-04,-7.7
3624,1890-12-04,-8.4
3989,1891-12-04,-3.5
4355,1892-12-04,-8.0
4720,1893-12-04,-12.7
5085,1894-12-04,-3.0
5450,1895-12-04,-9.2
5816,1896-12-04,-3.3
6181,1897-12-04,-0.8
6546,1898-12-04,-1.6
6911,1899-12-04,-10.9
7276,1900-12-04,-8.5
7641,1901-12-04,-10.8
8006,1902-12-04,-19.9
8371,1903-12-04,-5.2
8737,1904-12-04,-2.4
9102,1905-12-04,2.6
9467,1906-12-04,-8.0
9832,1907-12-04,-1.5
10198,1908-12-04,-7.7
10563,1909-12-04,0.7
10928,1910-12-04,-12.0
11293,1911-12-04,-7.9
11659,1912-12-04,-0.9
12024,1913-12-04,-2.3
12389,1914-12-04,1.9
12754,1915-12-04,-6.6
13120,1916-12-04,-0.7
13485,1917-12-04,-13.6
13850,1918-12-04,-0.1
14215,1919-12-04,-0.6
14581,1920-12-04,-3.9
14946,1921-12-04,-12.6
15311,1922-12-04,-11.8
15676,1923-12-04,-8.6
16042,1924-12-04,-11.8
16407,1925-12-04,-17.4
16772,1926-12-04,-9.4
17137,1927-12-04,-3.8
17503,1928-12-04,-2.5
17868,1929-12-04,0.8
18233,1930-12-04,2.0
18598,1931-12-04,-11.2
18964,1932-12-04,3.7
19329,1933-12-04,-1.7
19694,1934-12-04,-11.6
20059,1935-12-04,0.8
20425,1936-12-04,-4.4
20790,1937-12-04,-15.7
21155,1938-12-04,3.5
21520,1939-12-04,-2.5
21886,1940-12-04,-0.2
22251,1941-12-04,-11.8
22616,1942-12-04,-10.7
22981,1943-12-04,-3.4
23347,1944-12-04,-2.4
23712,1945-12-04,-13.8
24077,1946-12-04,0.2
24442,1947-12-04,1.1
24808,1948-12-04,3.3
25173,1949-12-04,0.5
25538,1950-12-04,0.3
25903,1951-12-04,-6.8
26269,1952-12-04,-7.0
26634,1953-12-04,3.3
26999,1954-12-04,0.4
27364,1955-12-04,-13.0
27730,1956-12-04,-6.8
28095,1957-12-04,-6.4
28460,1958-12-04,-7.0
28825,1959-12-04,-9.6
29191,1960-12-04,1.4
29556,1961-12-04,-3.0
29921,1962-12-04,-4.4
30286,1963-12-04,-1.7
30652,1964-12-04,-8.5
31017,1965-12-04,-6.1
31382,1966-12-04,1.2
31747,1967-12-04,-7.0
32113,1968-12-04,-5.7
32478,1969-12-04,-3.4
32843,1970-12-04,-7.0
33208,1971-12-04,-0.7
33574,1972-12-04,4.4
33939,1973-12-04,-9.2
34304,1974-12-04,-0.1
34669,1975-12-04,1.9
35035,1976-12-04,1.9
35400,1977-12-04,-7.4
35765,1978-12-04,-6.8
36130,1979-12-04,-0.3
36496,1980-12-04,-8.5
36861,1981-12-04,0.0
37226,1982-12-04,-0.4
37591,1983-12-04,0.6
37957,1984-12-04,-2.0
38322,1985-12-04,-10.9
38687,1986-12-04,-2.3
39052,1987-12-04,1.3
39418,1988-12-04,-9.9
39783,1989-12-04,-3.0
40148,1990-12-04,1.5
40513,1991-12-04,-0.4
40879,1992-12-04,0.0
41244,1993-12-04,-10.6
41609,1994-12-04,-2.0
41974,1995-12-04,-8.4
42340,1996-12-04,1.5
42705,1997-12-04,-9.4
43070,1998-12-04,-11.4
43435,1999-12-04,-0.2
43801,2000-12-04,3.7
44166,2001-12-04,-9.0
44531,2002-12-04,-11.0
44896,2003-12-04,1.7
45262,2004-12-04,-8.6
45627,2005-12-04,-5.2
45992,2006-12-04,5.0
46357,2007-12-04,-3.3
46723,2008-12-04,2.9
47088,2009-12-04,-0.1
47453,2010-12-04,-9.7
47818,2011-12-04,1.0
48184,2012-12-04,-5.3
48549,2013-12-04,-0.2
48914,2014-12-04,
49258,2015-12-04,
49624,2016-12-04,-9.5
49989,2017-12-04,
50347,2018-12-04,-4.8
