,DATE,TMIN
151,1881-06-01,4.8
516,1882-06-01,3.8
881,1883-06-01,7.9
1247,1884-06-01,7.7
1612,1885-06-01,7.6
1977,1886-06-01,8.8
2342,1887-06-01,5.6
2708,1888-06-01,10.0
3073,1889-06-01,12.4
3438,1890-06-01,6.5
3803,1891-06-01,7.4
4169,1892-06-01,7.4
4534,1893-06-01,10.1
4899,1894-06-01,8.0
5264,1895-06-01,5.4
5630,1896-06-01,6.9
5995,1897-06-01,17.5
6360,1898-06-01,12.3
6725,1899-06-01,6.3
7090,1900-06-01,10.0
7455,1901-06-01,6.0
7820,1902-06-01,7.8
8185,1903-06-01,15.8
8551,1904-06-01,4.6
8916,1905-06-01,10.3
9281,1906-06-01,11.1
9646,1907-06-01,1.1
10012,1908-06-01,13.5
10377,1909-06-01,7.8
10742,1910-06-01,7.6
11107,1911-06-01,5.7
11473,1912-06-01,8.7
11838,1913-06-01,11.5
12203,1914-06-01,8.6
12568,1915-06-01,8.4
12934,1916-06-01,0.3
13299,1917-06-01,10.1
13664,1918-06-01,6.7
14029,1919-06-01,11.7
14395,1920-06-01,14.3
14760,1921-06-01,12.6
15125,1922-06-01,7.3
15490,1923-06-01,4.4
15856,1924-06-01,10.1
16221,1925-06-01,10.1
16586,1926-06-01,14.0
16951,1927-06-01,7.3
17317,1928-06-01,2.5
17682,1929-06-01,6.5
18047,1930-06-01,1.6
18412,1931-06-01,5.7
18778,1932-06-01,7.4
19143,1933-06-01,8.1
19508,1934-06-01,6.4
19873,1935-06-01,2.6
20239,1936-06-01,13.8
20604,1937-06-01,11.3
20969,1938-06-01,13.2
21334,1939-06-01,9.3
21700,1940-06-01,4.6
22065,1941-06-01,2.8
22430,1942-06-01,10.5
22795,1943-06-01,6.4
23161,1944-06-01,4.9
23526,1945-06-01,12.5
23891,1946-06-01,8.8
24256,1947-06-01,5.1
24622,1948-06-01,14.7
24987,1949-06-01,10.6
25352,1950-06-01,5.9
25717,1951-06-01,5.0
26083,1952-06-01,7.9
26448,1953-06-01,10.3
26813,1954-06-01,10.1
27178,1955-06-01,5.6
27544,1956-06-01,6.9
27909,1957-06-01,9.3
28274,1958-06-01,5.2
28639,1959-06-01,8.3
29005,1960-06-01,11.0
29370,1961-06-01,13.8
29735,1962-06-01,3.9
30100,1963-06-01,3.5
30466,1964-06-01,9.8
30831,1965-06-01,5.2
31196,1966-06-01,4.8
31561,1967-06-01,9.5
31927,1968-06-01,5.5
32292,1969-06-01,8.6
32657,1970-06-01,13.0
33022,1971-06-01,8.8
33388,1972-06-01,8.9
33753,1973-06-01,13.4
34118,1974-06-01,8.1
34483,1975-06-01,5.5
34849,1976-06-01,7.7
35214,1977-06-01,3.9
35579,1978-06-01,10.3
35944,1979-06-01,12.1
36310,1980-06-01,15.1
36675,1981-06-01,8.7
37040,1982-06-01,10.7
37405,1983-06-01,11.2
37771,1984-06-01,16.5
38136,1985-06-01,10.1
38501,1986-06-01,9.8
38866,1987-06-01,9.3
39232,1988-06-01,13.1
39597,1989-06-01,10.3
39962,1990-06-01,8.0
40327,1991-06-01,6.9
40693,1992-06-01,14.5
41058,1993-06-01,12.6
41423,1994-06-01,7.8
41788,1995-06-01,16.6
42154,1996-06-01,9.3
42519,1997-06-01,9.0
42884,1998-06-01,10.7
43249,1999-06-01,8.3
43615,2000-06-01,9.3
43980,2001-06-01,4.0
44345,2002-06-01,11.9
44710,2003-06-01,5.7
45076,2004-06-01,5.6
45441,2005-06-01,8.6
45806,2006-06-01,9.2
46171,2007-06-01,11.0
46537,2008-06-01,7.9
46902,2009-06-01,13.4
47267,2010-06-01,10.6
47632,2011-06-01,17.0
47998,2012-06-01,7.2
48363,2013-06-01,16.7
48728,2014-06-01,
49072,2015-06-01,
49438,2016-06-01,
49803,2017-06-01,
50168,2018-06-01,
