,DATE,TMIN
358,1881-12-25,-9.9
723,1882-12-25,-15.7
1088,1883-12-25,-3.2
1454,1884-12-25,-7.2
1819,1885-12-25,-4.7
2184,1886-12-25,-6.1
2549,1887-12-25,-12.1
2915,1888-12-25,-23.5
3280,1889-12-25,-4.5
3645,1890-12-25,-11.7
4010,1891-12-25,-6.0
4376,1892-12-25,-33.7
4741,1893-12-25,0.4
5106,1894-12-25,-0.2
5471,1895-12-25,-9.3
5837,1896-12-25,-6.6
6202,1897-12-25,-16.8
6567,1898-12-25,0.3
6932,1899-12-25,-13.4
7297,1900-12-25,-6.9
7662,1901-12-25,-21.0
8027,1902-12-25,-2.9
8392,1903-12-25,-5.3
8758,1904-12-25,-14.8
9123,1905-12-25,-6.2
9488,1906-12-25,-16.3
9853,1907-12-25,-25.0
10219,1908-12-25,-12.2
10584,1909-12-25,-11.3
10949,1910-12-25,-0.1
11314,1911-12-25,-1.9
11680,1912-12-25,-2.8
12045,1913-12-25,-16.7
12410,1914-12-25,-3.5
12775,1915-12-25,-28.8
13141,1916-12-25,-4.3
13506,1917-12-25,-11.8
13871,1918-12-25,-7.2
14236,1919-12-25,-21.8
14602,1920-12-25,-4.5
14967,1921-12-25,-3.2
15332,1922-12-25,-0.1
15697,1923-12-25,-12.8
16063,1924-12-25,-12.1
16428,1925-12-25,-5.6
16793,1926-12-25,-7.3
17158,1927-12-25,-6.9
17524,1928-12-25,-3.2
17889,1929-12-25,-9.0
18254,1930-12-25,-13.7
18619,1931-12-25,-0.9
18985,1932-12-25,-0.1
19350,1933-12-25,-15.7
19715,1934-12-25,-12.6
20080,1935-12-25,-1.5
20446,1936-12-25,-4.9
20811,1937-12-25,-17.2
21176,1938-12-25,-18.7
21541,1939-12-25,-19.1
21907,1940-12-25,-12.5
22272,1941-12-25,-16.2
22637,1942-12-25,-1.6
23002,1943-12-25,0.6
23368,1944-12-25,-1.6
23733,1945-12-25,-28.5
24098,1946-12-25,-8.5
24463,1947-12-25,-19.3
24829,1948-12-25,-12.6
25194,1949-12-25,-4.3
25559,1950-12-25,-12.1
25924,1951-12-25,-0.5
26290,1952-12-25,-4.3
26655,1953-12-25,-9.0
27020,1954-12-25,-0.2
27385,1955-12-25,-18.0
27751,1956-12-25,-5.8
28116,1957-12-25,-0.9
28481,1958-12-25,-19.4
28846,1959-12-25,-3.2
29212,1960-12-25,-0.2
29577,1961-12-25,-9.2
29942,1962-12-25,0.0
30307,1963-12-25,-2.1
30673,1964-12-25,-0.8
31038,1965-12-25,-12.1
31403,1966-12-25,-7.9
31768,1967-12-25,-19.4
32134,1968-12-25,-0.3
32499,1969-12-25,-13.6
32864,1970-12-25,-8.8
33229,1971-12-25,-16.8
33595,1972-12-25,-2.0
33960,1973-12-25,-3.0
34325,1974-12-25,2.6
34690,1975-12-25,-7.5
35056,1976-12-25,-15.1
35421,1977-12-25,-11.9
35786,1978-12-25,-23.0
36151,1979-12-25,-4.0
36517,1980-12-25,-0.4
36882,1981-12-25,-6.5
37247,1982-12-25,-2.1
37612,1983-12-25,-2.3
37978,1984-12-25,-16.5
38343,1985-12-25,1.8
38708,1986-12-25,-13.0
39073,1987-12-25,-1.4
39439,1988-12-25,-18.2
39804,1989-12-25,-4.7
40169,1990-12-25,-5.5
40534,1991-12-25,-9.0
40900,1992-12-25,0.0
41265,1993-12-25,-8.1
41630,1994-12-25,2.0
41995,1995-12-25,-21.5
42361,1996-12-25,-22.6
42726,1997-12-25,-5.1
43091,1998-12-25,-10.1
43456,1999-12-25,-5.2
43822,2000-12-25,-9.4
44187,2001-12-25,-23.1
44552,2002-12-25,-14.6
44917,2003-12-25,-3.2
45283,2004-12-25,-10.0
45648,2005-12-25,-8.4
46013,2006-12-25,-6.9
46378,2007-12-25,0.8
46744,2008-12-25,-6.3
47109,2009-12-25,-7.4
47474,2010-12-25,-12.4
47839,2011-12-25,-0.3
48205,2012-12-25,-12.9
48570,2013-12-25,3.2
48935,2014-12-25,
49279,2015-12-25,
49645,2016-12-25,
50010,2017-12-25,-3.5
50368,2018-12-25,-3.8
