,DATE,TMIN
5,1881-01-06,-11.9
370,1882-01-06,-2.9
735,1883-01-06,-23.5
1100,1884-01-06,-14.1
1466,1885-01-06,-4.6
1831,1886-01-06,-2.8
2196,1887-01-06,-1.2
2561,1888-01-06,-2.5
2927,1889-01-06,1.4
3292,1890-01-06,-1.0
3657,1891-01-06,-22.9
4022,1892-01-06,-9.7
4388,1893-01-06,-16.4
4753,1894-01-06,-3.9
5118,1895-01-06,-15.1
5483,1896-01-06,-18.8
5849,1897-01-06,-18.0
6214,1898-01-06,-1.3
6579,1899-01-06,-14.3
6944,1900-01-06,-12.8
7309,1901-01-06,-4.3
7674,1902-01-06,-9.4
8039,1903-01-06,-3.4
8404,1904-01-06,-7.8
8770,1905-01-06,-18.2
9135,1906-01-06,-10.0
9500,1907-01-06,-7.1
9865,1908-01-06,-19.1
10231,1909-01-06,-4.8
10596,1910-01-06,-24.5
10961,1911-01-06,-16.6
11326,1912-01-06,-23.5
11692,1913-01-06,
12057,1914-01-06,-16.9
12422,1915-01-06,-21.5
12787,1916-01-06,-1.9
13153,1917-01-06,-15.4
13518,1918-01-06,-22.9
13883,1919-01-06,-0.7
14248,1920-01-06,-14.4
14614,1921-01-06,-8.7
14979,1922-01-06,-6.5
15344,1923-01-06,-1.5
15709,1924-01-06,-19.7
16075,1925-01-06,0.1
16440,1926-01-06,-13.0
16805,1927-01-06,-9.4
17170,1928-01-06,-4.7
17536,1929-01-06,-10.8
17901,1930-01-06,-0.7
18266,1931-01-06,-5.8
18631,1932-01-06,-11.9
18997,1933-01-06,-3.5
19362,1934-01-06,-6.4
19727,1935-01-06,-25.7
20092,1936-01-06,-5.8
20458,1937-01-06,2.2
20823,1938-01-06,-16.7
21188,1939-01-06,-3.0
21553,1940-01-06,-23.2
21919,1941-01-06,-5.0
22284,1942-01-06,-12.6
22649,1943-01-06,-10.6
23014,1944-01-06,-10.6
23380,1945-01-06,-4.9
23745,1946-01-06,-0.1
24110,1947-01-06,-16.6
24475,1948-01-06,-14.8
24841,1949-01-06,-2.6
25206,1950-01-06,-27.6
25571,1951-01-06,-3.5
25936,1952-01-06,-3.4
26302,1953-01-06,-13.9
26667,1954-01-06,-6.5
27032,1955-01-06,-19.1
27397,1956-01-06,
27763,1957-01-06,-4.1
28128,1958-01-06,-24.8
28493,1959-01-06,-1.8
28858,1960-01-06,-1.7
29224,1961-01-06,2.0
29589,1962-01-06,-1.0
29954,1963-01-06,-8.1
30319,1964-01-06,-2.8
30685,1965-01-06,-9.4
31050,1966-01-06,-23.4
31415,1967-01-06,-7.5
31780,1968-01-06,-20.2
32146,1969-01-06,-13.8
32511,1970-01-06,-5.3
32876,1971-01-06,-22.7
33241,1972-01-06,-14.7
33607,1973-01-06,0.3
33972,1974-01-06,-0.7
34337,1975-01-06,-2.7
34702,1976-01-06,-17.5
35068,1977-01-06,-1.5
35433,1978-01-06,-15.2
35798,1979-01-06,-19.6
36163,1980-01-06,-5.3
36529,1981-01-06,-20.6
36894,1982-01-06,-17.8
37259,1983-01-06,-1.7
37624,1984-01-06,-3.3
37990,1985-01-06,-24.8
38355,1986-01-06,-3.2
38720,1987-01-06,-28.4
39085,1988-01-06,0.2
39451,1989-01-06,1.3
39816,1990-01-06,-1.3
40181,1991-01-06,-5.0
40546,1992-01-06,-4.2
40912,1993-01-06,-9.0
41277,1994-01-06,-4.2
41642,1995-01-06,-9.1
42007,1996-01-06,-8.1
42373,1997-01-06,-20.6
42738,1998-01-06,1.1
43103,1999-01-06,-0.8
43468,2000-01-06,-1.0
43834,2001-01-06,-2.5
44199,2002-01-06,-11.2
44564,2003-01-06,-25.6
44929,2004-01-06,-10.5
45295,2005-01-06,-4.4
45660,2006-01-06,-1.8
46025,2007-01-06,-0.2
46390,2008-01-06,-15.2
46756,2009-01-06,-8.0
47121,2010-01-06,-8.5
47486,2011-01-06,-6.6
47851,2012-01-06,1.1
48217,2013-01-06,-4.9
48582,2014-01-06,
48947,2015-01-06,
49291,2016-01-06,
49657,2017-01-06,
50022,2018-01-06,
50380,2019-01-06,
