,DATE,TMIN
155,1881-06-05,8.1
520,1882-06-05,8.0
885,1883-06-05,13.2
1251,1884-06-05,10.5
1616,1885-06-05,9.6
1981,1886-06-05,7.3
2346,1887-06-05,7.2
2712,1888-06-05,8.0
3077,1889-06-05,5.5
3442,1890-06-05,9.7
3807,1891-06-05,2.8
4173,1892-06-05,10.0
4538,1893-06-05,5.5
4903,1894-06-05,6.1
5268,1895-06-05,7.5
5634,1896-06-05,13.4
5999,1897-06-05,9.4
6364,1898-06-05,7.9
6729,1899-06-05,3.2
7094,1900-06-05,7.7
7459,1901-06-05,9.2
7824,1902-06-05,9.0
8189,1903-06-05,8.8
8555,1904-06-05,3.6
8920,1905-06-05,10.6
9285,1906-06-05,10.5
9650,1907-06-05,10.0
10016,1908-06-05,6.7
10381,1909-06-05,7.6
10746,1910-06-05,13.3
11111,1911-06-05,12.7
11477,1912-06-05,8.9
11842,1913-06-05,11.4
12207,1914-06-05,6.7
12572,1915-06-05,6.9
12938,1916-06-05,8.4
13303,1917-06-05,11.3
13668,1918-06-05,5.7
14033,1919-06-05,10.8
14399,1920-06-05,8.6
14764,1921-06-05,10.4
15129,1922-06-05,4.8
15494,1923-06-05,5.8
15860,1924-06-05,7.3
16225,1925-06-05,8.1
16590,1926-06-05,15.6
16955,1927-06-05,7.3
17321,1928-06-05,6.9
17686,1929-06-05,8.7
18051,1930-06-05,6.8
18416,1931-06-05,4.7
18782,1932-06-05,8.8
19147,1933-06-05,5.0
19512,1934-06-05,8.2
19877,1935-06-05,9.3
20243,1936-06-05,8.6
20608,1937-06-05,7.1
20973,1938-06-05,11.0
21338,1939-06-05,3.0
21704,1940-06-05,7.8
22069,1941-06-05,6.5
22434,1942-06-05,10.3
22799,1943-06-05,12.1
23165,1944-06-05,8.5
23530,1945-06-05,12.7
23895,1946-06-05,10.0
24260,1947-06-05,2.4
24626,1948-06-05,14.5
24991,1949-06-05,15.8
25356,1950-06-05,11.1
25721,1951-06-05,9.6
26087,1952-06-05,8.3
26452,1953-06-05,15.3
26817,1954-06-05,8.3
27182,1955-06-05,6.0
27548,1956-06-05,9.4
27913,1957-06-05,9.1
28278,1958-06-05,6.8
28643,1959-06-05,9.7
29009,1960-06-05,12.5
29374,1961-06-05,12.5
29739,1962-06-05,1.9
30104,1963-06-05,10.8
30470,1964-06-05,11.3
30835,1965-06-05,5.3
31200,1966-06-05,8.5
31565,1967-06-05,10.2
31931,1968-06-05,11.7
32296,1969-06-05,8.0
32661,1970-06-05,9.9
33026,1971-06-05,9.9
33392,1972-06-05,9.6
33757,1973-06-05,14.4
34122,1974-06-05,8.8
34487,1975-06-05,9.7
34853,1976-06-05,5.8
35218,1977-06-05,10.3
35583,1978-06-05,11.2
35948,1979-06-05,12.7
36314,1980-06-05,12.8
36679,1981-06-05,12.6
37044,1982-06-05,15.4
37409,1983-06-05,10.7
37775,1984-06-05,15.1
38140,1985-06-05,7.7
38505,1986-06-05,10.6
38870,1987-06-05,8.8
39236,1988-06-05,13.0
39601,1989-06-05,17.6
39966,1990-06-05,12.5
40331,1991-06-05,10.7
40697,1992-06-05,10.7
41062,1993-06-05,7.8
41427,1994-06-05,12.0
41792,1995-06-05,14.3
42158,1996-06-05,10.4
42523,1997-06-05,5.0
42888,1998-06-05,12.3
43253,1999-06-05,12.2
43619,2000-06-05,9.1
43984,2001-06-05,10.8
44349,2002-06-05,10.8
44714,2003-06-05,11.6
45080,2004-06-05,10.9
45445,2005-06-05,12.6
45810,2006-06-05,11.8
46175,2007-06-05,13.0
46541,2008-06-05,12.0
46906,2009-06-05,6.7
47271,2010-06-05,9.3
47636,2011-06-05,13.0
48002,2012-06-05,8.1
48367,2013-06-05,15.7
48732,2014-06-05,
49076,2015-06-05,
49442,2016-06-05,
49807,2017-06-05,
50172,2018-06-05,
