,09-15
1881,8.6
1882,8.8
1883,10.4
1884,5.4
1885,9.2
1886,7.4
1887,11.8
1888,5.3
1889,0.5
1890,7.7
1891,5.0
1892,9.0
1893,4.6
1894,1.8
1895,8.6
1896,5.3
1897,2.0
1898,8.5
1899,7.2
1900,9.5
1901,5.7
1902,6.0
1903,9.7
1904,4.7
1905,9.6
1906,7.4
1907,8.8
1908,6.1
1909,8.0
1910,11.5
1911,8.3
1912,8.5
1913,12.4
1914,8.6
1915,10.8
1916,7.6
1917,8.8
1918,4.3
1919,8.1
1920,8.8
1921,6.1
1922,11.7
1923,4.2
1924,11.5
1925,10.3
1926,5.1
1927,5.4
1928,8.1
1929,6.0
1930,2.6
1931,3.6
1932,3.2
1933,6.0
1934,9.4
1935,10.8
1936,6.5
1937,9.4
1938,7.5
1939,9.7
1940,10.7
1941,7.7
1942,1.4
1943,7.7
1944,-0.1
1945,4.7
1946,4.1
1947,12.5
1948,13.9
1949,13.0
1950,8.4
1951,13.8
1952,0.4
1953,1.2
1954,10.1
1955,14.1
1956,7.5
1957,9.1
1958,4.3
1959,3.7
1960,11.4
1961,4.8
1962,5.6
1963,11.2
1964,9.3
1965,9.4
1966,10.9
1967,12.4
1968,6.2
1969,10.3
1970,11.0
1971,5.5
1972,11.7
1973,3.7
1974,6.4
1975,9.6
1976,15.4
1977,5.3
1978,8.0
1979,7.2
1980,10.4
1981,6.6
1982,5.9
1983,11.6
1984,7.0
1985,6.9
1986,6.1
1987,8.7
1988,2.8
1989,9.0
1990,6.4
1991,8.9
1992,7.7
1993,1.7
1994,9.3
1995,5.1
1996,7.7
1997,9.6
1998,13.4
1999,7.0
2000,3.6
2001,12.4
2002,8.7
2003,13.1
2004,12.8
2005,13.2
2006,5.7
2007,6.1
2008,5.8
2009,10.9
2010,13.0
2011,12.6
2012,11.7
2013,9.1
2014,
2015,
2016,
2017,
2018,
