,DATE,TMIN
336,1881-12-03,-2.3
701,1882-12-03,-21.2
1066,1883-12-03,-8.6
1432,1884-12-03,-12.1
1797,1885-12-03,-2.8
2162,1886-12-03,-0.8
2527,1887-12-03,-1.1
2893,1888-12-03,-7.5
3258,1889-12-03,-6.1
3623,1890-12-03,-2.1
3988,1891-12-03,-2.7
4354,1892-12-03,-3.3
4719,1893-12-03,-8.8
5084,1894-12-03,0.7
5449,1895-12-03,-14.0
5815,1896-12-03,-6.3
6180,1897-12-03,-1.2
6545,1898-12-03,2.5
6910,1899-12-03,-8.8
7275,1900-12-03,-8.9
7640,1901-12-03,-13.7
8005,1902-12-03,-16.3
8370,1903-12-03,-2.8
8736,1904-12-03,-8.2
9101,1905-12-03,3.1
9466,1906-12-03,-4.9
9831,1907-12-03,-1.8
10197,1908-12-03,-5.9
10562,1909-12-03,-5.4
10927,1910-12-03,-10.7
11292,1911-12-03,-8.0
11658,1912-12-03,-0.9
12023,1913-12-03,-4.5
12388,1914-12-03,2.6
12753,1915-12-03,-6.1
13119,1916-12-03,0.0
13484,1917-12-03,-7.9
13849,1918-12-03,-0.5
14214,1919-12-03,-0.6
14580,1920-12-03,-9.0
14945,1921-12-03,-11.4
15310,1922-12-03,-8.9
15675,1923-12-03,-14.3
16041,1924-12-03,-4.2
16406,1925-12-03,-21.6
16771,1926-12-03,-10.7
17136,1927-12-03,-5.2
17502,1928-12-03,-2.7
17867,1929-12-03,-0.8
18232,1930-12-03,-2.6
18597,1931-12-03,-12.9
18963,1932-12-03,0.7
19328,1933-12-03,-10.0
19693,1934-12-03,-9.2
20058,1935-12-03,-0.1
20424,1936-12-03,-0.9
20789,1937-12-03,-13.6
21154,1938-12-03,5.1
21519,1939-12-03,-2.9
21885,1940-12-03,-0.5
22250,1941-12-03,-6.7
22615,1942-12-03,-7.1
22980,1943-12-03,-4.6
23346,1944-12-03,-2.9
23711,1945-12-03,-15.1
24076,1946-12-03,1.1
24441,1947-12-03,-0.4
24807,1948-12-03,-0.8
25172,1949-12-03,1.6
25537,1950-12-03,0.9
25902,1951-12-03,-8.7
26268,1952-12-03,-6.3
26633,1953-12-03,4.0
26998,1954-12-03,-3.6
27363,1955-12-03,-9.6
27729,1956-12-03,-5.0
28094,1957-12-03,-5.5
28459,1958-12-03,-13.9
28824,1959-12-03,-4.0
29190,1960-12-03,1.5
29555,1961-12-03,-2.5
29920,1962-12-03,-2.7
30285,1963-12-03,-5.8
30651,1964-12-03,-11.9
31016,1965-12-03,-1.2
31381,1966-12-03,-1.1
31746,1967-12-03,-6.3
32112,1968-12-03,-3.4
32477,1969-12-03,-2.4
32842,1970-12-03,-3.8
33207,1971-12-03,0.0
33573,1972-12-03,2.9
33938,1973-12-03,-16.7
34303,1974-12-03,-1.8
34668,1975-12-03,1.2
35034,1976-12-03,4.4
35399,1977-12-03,-6.7
35764,1978-12-03,-10.2
36129,1979-12-03,1.7
36495,1980-12-03,-8.3
36860,1981-12-03,-1.4
37225,1982-12-03,-1.3
37590,1983-12-03,-6.0
37956,1984-12-03,-4.7
38321,1985-12-03,-16.3
38686,1986-12-03,-4.7
39051,1987-12-03,-7.0
39417,1988-12-03,-4.4
39782,1989-12-03,1.6
40147,1990-12-03,0.4
40512,1991-12-03,-0.1
40878,1992-12-03,-1.1
41243,1993-12-03,-11.2
41608,1994-12-03,-2.0
41973,1995-12-03,-7.4
42339,1996-12-03,2.6
42704,1997-12-03,-6.1
43069,1998-12-03,-4.4
43434,1999-12-03,-1.6
43800,2000-12-03,3.8
44165,2001-12-03,-5.0
44530,2002-12-03,-10.6
44895,2003-12-03,0.6
45261,2004-12-03,-4.0
45626,2005-12-03,-2.5
45991,2006-12-03,5.3
46356,2007-12-03,-4.2
46722,2008-12-03,4.1
47087,2009-12-03,1.4
47452,2010-12-03,-16.3
47817,2011-12-03,1.2
48183,2012-12-03,-3.8
48548,2013-12-03,-5.8
48913,2014-12-03,-4.4
49257,2015-12-03,
49623,2016-12-03,
49988,2017-12-03,
50346,2018-12-03,
