,DATE,TMIN
0,1881-01-01,-1.5
365,1882-01-01,-8.2
730,1883-01-01,-21.7
1095,1884-01-01,1.1
1461,1885-01-01,-17.1
1826,1886-01-01,-7.9
2191,1887-01-01,-9.1
2556,1888-01-01,-15.2
2922,1889-01-01,-20.2
3287,1890-01-01,-11.1
3652,1891-01-01,-3.5
4017,1892-01-01,-17.3
4383,1893-01-01,-25.5
4748,1894-01-01,-17.6
5113,1895-01-01,-3.5
5478,1896-01-01,-12.0
5844,1897-01-01,-1.2
6209,1898-01-01,-5.5
6574,1899-01-01,-3.4
6939,1900-01-01,-0.3
7304,1901-01-01,-19.3
7669,1902-01-01,-10.4
8034,1903-01-01,-7.3
8399,1904-01-01,-3.2
8765,1905-01-01,-23.8
9130,1906-01-01,-18.6
9495,1907-01-01,-9.4
9860,1908-01-01,-22.6
10226,1909-01-01,-12.8
10591,1910-01-01,-11.0
10956,1911-01-01,-10.1
11321,1912-01-01,-6.9
11687,1913-01-01,
12052,1914-01-01,-16.7
12417,1915-01-01,-5.1
12782,1916-01-01,-8.2
13148,1917-01-01,-18.6
13513,1918-01-01,-10.7
13878,1919-01-01,-9.5
14243,1920-01-01,-9.6
14609,1921-01-01,-8.9
14974,1922-01-01,-8.8
15339,1923-01-01,0.4
15704,1924-01-01,-10.3
16070,1925-01-01,-1.6
16435,1926-01-01,-6.4
16800,1927-01-01,-17.6
17165,1928-01-01,-10.4
17531,1929-01-01,-19.1
17896,1930-01-01,1.2
18261,1931-01-01,-17.9
18626,1932-01-01,-18.9
18992,1933-01-01,-1.3
19357,1934-01-01,-8.6
19722,1935-01-01,-10.9
20087,1936-01-01,0.1
20453,1937-01-01,2.9
20818,1938-01-01,-9.9
21183,1939-01-01,-10.4
21548,1940-01-01,-13.9
21914,1941-01-01,-27.7
22279,1942-01-01,-26.1
22644,1943-01-01,-6.8
23009,1944-01-01,-5.4
23375,1945-01-01,-8.4
23740,1946-01-01,-6.2
24105,1947-01-01,-8.9
24470,1948-01-01,-10.0
24836,1949-01-01,-4.0
25201,1950-01-01,-17.9
25566,1951-01-01,-19.8
25931,1952-01-01,1.1
26297,1953-01-01,-8.7
26662,1954-01-01,-8.0
27027,1955-01-01,-8.2
27392,1956-01-01,
27758,1957-01-01,-14.0
28123,1958-01-01,-5.9
28488,1959-01-01,-12.8
28853,1960-01-01,-10.2
29219,1961-01-01,-2.3
29584,1962-01-01,0.6
29949,1963-01-01,-17.4
30314,1964-01-01,0.8
30680,1965-01-01,-3.2
31045,1966-01-01,-22.7
31410,1967-01-01,-2.7
31775,1968-01-01,-9.7
32141,1969-01-01,-10.7
32506,1970-01-01,-11.9
32871,1971-01-01,-13.6
33236,1972-01-01,-1.7
33602,1973-01-01,1.3
33967,1974-01-01,-3.5
34332,1975-01-01,-8.0
34697,1976-01-01,-2.5
35063,1977-01-01,-6.3
35428,1978-01-01,-14.4
35793,1979-01-01,-23.3
36158,1980-01-01,-5.7
36524,1981-01-01,0.4
36889,1982-01-01,-10.3
37254,1983-01-01,-7.9
37619,1984-01-01,-6.7
37985,1985-01-01,-9.2
38350,1986-01-01,-7.0
38715,1987-01-01,-17.5
39080,1988-01-01,-18.0
39446,1989-01-01,-21.4
39811,1990-01-01,-4.6
40176,1991-01-01,-5.4
40541,1992-01-01,-10.8
40907,1993-01-01,-10.2
41272,1994-01-01,-1.5
41637,1995-01-01,1.8
42002,1996-01-01,-8.3
42368,1997-01-01,-11.0
42733,1998-01-01,-6.8
43098,1999-01-01,-4.8
43463,2000-01-01,-10.1
43829,2001-01-01,-3.0
44194,2002-01-01,-22.3
44559,2003-01-01,-26.7
44924,2004-01-01,-6.9
45290,2005-01-01,-2.4
45655,2006-01-01,0.5
46020,2007-01-01,0.2
46385,2008-01-01,-0.8
46751,2009-01-01,-8.5
47116,2010-01-01,-16.3
47481,2011-01-01,-13.6
47846,2012-01-01,-4.5
48212,2013-01-01,1.5
48577,2014-01-01,
48942,2015-01-01,0.5
49286,2016-01-01,
49652,2017-01-01,
50017,2018-01-01,
50375,2019-01-01,-3.1
