,03-23
1881,-16.5
1882,0.0
1883,-18.8
1884,-2.3
1885,-11.1
1886,-15.4
1887,-7.1
1888,-6.5
1889,-10.8
1890,4.2
1891,-11.5
1892,-3.6
1893,-8.0
1894,-6.0
1895,-9.8
1896,0.4
1897,-11.7
1898,-9.7
1899,-12.0
1900,-12.3
1901,-12.8
1902,-4.4
1903,3.2
1904,-2.4
1905,-4.7
1906,-12.8
1907,-3.9
1908,-10.3
1909,-4.7
1910,-4.1
1911,-7.1
1912,1.1
1913,0.5
1914,-3.3
1915,-17.9
1916,-12.3
1917,-20.6
1918,0.6
1919,-18.2
1920,-0.8
1921,0.3
1922,-13.1
1923,-3.9
1924,-8.2
1925,-5.0
1926,-16.5
1927,-10.8
1928,-5.5
1929,-1.6
1930,-0.7
1931,-1.1
1932,-7.3
1933,-7.6
1934,1.3
1935,-3.5
1936,-2.2
1937,1.5
1938,-2.8
1939,-10.0
1940,-6.6
1941,-8.0
1942,-9.0
1943,-4.4
1944,-1.7
1945,-11.6
1946,-6.2
1947,-4.4
1948,-5.4
1949,-1.3
1950,-4.2
1951,-10.3
1952,-15.8
1953,-2.8
1954,2.5
1955,-12.9
1956,-8.1
1957,-19.9
1958,-12.9
1959,-4.7
1960,-4.1
1961,-7.7
1962,-11.9
1963,-11.7
1964,-16.0
1965,-7.1
1966,-10.6
1967,-1.7
1968,1.3
1969,-9.5
1970,-2.8
1971,-6.1
1972,-1.7
1973,-3.3
1974,-1.9
1975,-3.3
1976,-3.4
1977,-1.9
1978,-10.2
1979,0.4
1980,-15.7
1981,3.6
1982,-1.7
1983,-0.4
1984,-13.8
1985,0.2
1986,-0.2
1987,-2.5
1988,1.7
1989,2.1
1990,1.7
1991,0.6
1992,2.5
1993,-3.2
1994,-7.7
1995,-2.0
1996,-7.7
1997,-11.4
1998,-10.0
1999,-1.2
2000,-1.4
2001,-11.8
2002,-1.8
2003,-0.3
2004,0.4
2005,-12.6
2006,-8.9
2007,3.2
2008,-1.3
2009,-6.7
2010,-6.9
2011,-0.7
2012,-1.4
2013,-12.9
2014,
2015,-4.1
2016,
2017,
2018,
2019,
