,DATE,TMIN
345,1881-12-12,-4.2
710,1882-12-12,-1.2
1075,1883-12-12,-4.0
1441,1884-12-12,-5.0
1806,1885-12-12,-17.7
2171,1886-12-12,0.8
2536,1887-12-12,-7.1
2902,1888-12-12,-15.4
3267,1889-12-12,-4.8
3632,1890-12-12,-10.6
3997,1891-12-12,1.0
4363,1892-12-12,-8.0
4728,1893-12-12,-3.7
5093,1894-12-12,-9.6
5458,1895-12-12,-7.2
5824,1896-12-12,-6.5
6189,1897-12-12,-9.2
6554,1898-12-12,-1.1
6919,1899-12-12,-11.2
7284,1900-12-12,-3.9
7649,1901-12-12,-7.8
8014,1902-12-12,-4.2
8379,1903-12-12,-8.8
8745,1904-12-12,-1.3
9110,1905-12-12,0.1
9475,1906-12-12,-0.3
9840,1907-12-12,-15.6
10206,1908-12-12,-8.0
10571,1909-12-12,-2.8
10936,1910-12-12,-3.6
11301,1911-12-12,-1.7
11667,1912-12-12,-11.3
12032,1913-12-12,-6.5
12397,1914-12-12,-4.0
12762,1915-12-12,-18.4
13128,1916-12-12,-6.2
13493,1917-12-12,-16.1
13858,1918-12-12,-11.2
14223,1919-12-12,-16.9
14589,1920-12-12,-2.9
14954,1921-12-12,-12.6
15319,1922-12-12,-13.3
15684,1923-12-12,0.1
16050,1924-12-12,-0.6
16415,1925-12-12,-8.5
16780,1926-12-12,-5.7
17145,1927-12-12,-7.2
17511,1928-12-12,-2.7
17876,1929-12-12,1.3
18241,1930-12-12,-10.0
18606,1931-12-12,-6.5
18972,1932-12-12,-5.3
19337,1933-12-12,-13.3
19702,1934-12-12,-6.8
20067,1935-12-12,-2.3
20433,1936-12-12,-2.4
20798,1937-12-12,-16.4
21163,1938-12-12,-2.1
21528,1939-12-12,-9.0
21894,1940-12-12,-10.5
22259,1941-12-12,-19.0
22624,1942-12-12,0.8
22989,1943-12-12,-5.0
23355,1944-12-12,1.0
23720,1945-12-12,-16.2
24085,1946-12-12,-12.5
24450,1947-12-12,-1.8
24816,1948-12-12,-8.6
25181,1949-12-12,-0.9
25546,1950-12-12,0.3
25911,1951-12-12,-9.4
26277,1952-12-12,-3.5
26642,1953-12-12,-3.4
27007,1954-12-12,-3.7
27372,1955-12-12,-27.3
27738,1956-12-12,0.3
28103,1957-12-12,-19.0
28468,1958-12-12,-15.6
28833,1959-12-12,-18.9
29199,1960-12-12,-2.9
29564,1961-12-12,-8.9
29929,1962-12-12,-4.8
30294,1963-12-12,-19.6
30660,1964-12-12,1.0
31025,1965-12-12,0.0
31390,1966-12-12,-13.1
31755,1967-12-12,-15.0
32121,1968-12-12,-4.8
32486,1969-12-12,-1.6
32851,1970-12-12,0.4
33216,1971-12-12,-8.6
33582,1972-12-12,0.4
33947,1973-12-12,-0.8
34312,1974-12-12,0.2
34677,1975-12-12,-11.5
35043,1976-12-12,-9.5
35408,1977-12-12,-10.4
35773,1978-12-12,-16.6
36138,1979-12-12,-15.8
36504,1980-12-12,-13.6
36869,1981-12-12,-15.8
37234,1982-12-12,0.2
37599,1983-12-12,-13.5
37965,1984-12-12,-2.2
38330,1985-12-12,-6.3
38695,1986-12-12,-7.0
39060,1987-12-12,-14.5
39426,1988-12-12,-12.8
39791,1989-12-12,-18.9
40156,1990-12-12,-2.1
40521,1991-12-12,0.4
40887,1992-12-12,-0.2
41252,1993-12-12,-4.8
41617,1994-12-12,0.0
41982,1995-12-12,-8.4
42348,1996-12-12,-4.2
42713,1997-12-12,-10.5
43078,1998-12-12,-5.1
43443,1999-12-12,-0.1
43809,2000-12-12,4.3
44174,2001-12-12,-8.4
44539,2002-12-12,-6.1
44904,2003-12-12,-0.4
45270,2004-12-12,-2.4
45635,2005-12-12,-4.2
46000,2006-12-12,1.9
46365,2007-12-12,-2.1
46731,2008-12-12,-0.7
47096,2009-12-12,-1.0
47461,2010-12-12,-8.9
47826,2011-12-12,0.3
48192,2012-12-12,-5.8
48557,2013-12-12,1.8
48922,2014-12-12,-1.0
49266,2015-12-12,
49632,2016-12-12,
49997,2017-12-12,
50355,2018-12-12,
