,07-17
1881,11.8
1882,17.3
1883,13.8
1884,15.0
1885,18.8
1886,18.3
1887,16.2
1888,11.3
1889,9.1
1890,15.3
1891,13.5
1892,15.9
1893,10.4
1894,13.8
1895,10.9
1896,17.9
1897,18.6
1898,11.3
1899,16.5
1900,15.9
1901,17.2
1902,13.6
1903,11.8
1904,16.0
1905,13.2
1906,12.1
1907,8.6
1908,15.4
1909,13.5
1910,10.5
1911,10.7
1912,16.9
1913,16.4
1914,15.5
1915,15.0
1916,16.8
1917,17.8
1918,12.0
1919,14.3
1920,16.3
1921,10.3
1922,14.3
1923,10.3
1924,11.8
1925,13.7
1926,12.1
1927,18.5
1928,12.8
1929,11.9
1930,14.6
1931,16.3
1932,14.6
1933,15.3
1934,17.4
1935,12.7
1936,15.3
1937,11.6
1938,19.1
1939,14.8
1940,11.1
1941,9.6
1942,11.4
1943,14.8
1944,15.7
1945,14.5
1946,10.7
1947,13.4
1948,11.8
1949,10.7
1950,10.9
1951,15.9
1952,11.9
1953,11.1
1954,13.3
1955,15.1
1956,11.2
1957,19.2
1958,11.4
1959,10.5
1960,18.4
1961,16.4
1962,12.4
1963,14.5
1964,13.3
1965,7.9
1966,12.7
1967,12.0
1968,10.9
1969,8.4
1970,13.7
1971,11.2
1972,14.5
1973,15.4
1974,13.1
1975,12.6
1976,16.8
1977,10.1
1978,10.0
1979,14.8
1980,14.0
1981,13.3
1982,18.3
1983,14.1
1984,17.3
1985,14.8
1986,14.4
1987,8.8
1988,20.8
1989,13.3
1990,12.1
1991,16.5
1992,13.2
1993,15.1
1994,19.5
1995,10.1
1996,9.3
1997,11.5
1998,14.9
1999,16.7
2000,14.5
2001,18.4
2002,15.1
2003,16.6
2004,13.8
2005,20.0
2006,11.4
2007,14.9
2008,17.6
2009,17.1
2010,21.4
2011,16.0
2012,13.7
2013,15.1
2014,
2015,
2016,
2017,
2018,
