,DATE,TMIN
309,1881-11-06,-6.2
674,1882-11-06,-9.1
1039,1883-11-06,2.2
1405,1884-11-06,3.6
1770,1885-11-06,-5.3
2135,1886-11-06,-0.4
2500,1887-11-06,4.5
2866,1888-11-06,-6.0
3231,1889-11-06,0.7
3596,1890-11-06,5.0
3961,1891-11-06,-10.6
4327,1892-11-06,-0.6
4692,1893-11-06,-7.0
5057,1894-11-06,-0.8
5422,1895-11-06,-2.3
5788,1896-11-06,-4.2
6153,1897-11-06,-0.9
6518,1898-11-06,3.7
6883,1899-11-06,5.0
7248,1900-11-06,-1.4
7613,1901-11-06,1.6
7978,1902-11-06,-7.7
8343,1903-11-06,-0.9
8709,1904-11-06,-3.4
9074,1905-11-06,-2.4
9439,1906-11-06,-0.6
9804,1907-11-06,-3.7
10170,1908-11-06,-6.3
10535,1909-11-06,3.4
10900,1910-11-06,-3.5
11265,1911-11-06,4.5
11631,1912-11-06,-5.0
11996,1913-11-06,2.3
12361,1914-11-06,-6.8
12726,1915-11-06,-5.8
13092,1916-11-06,2.5
13457,1917-11-06,1.5
13822,1918-11-06,3.2
14187,1919-11-06,-5.9
14553,1920-11-06,-8.6
14918,1921-11-06,-3.2
15283,1922-11-06,0.8
15648,1923-11-06,3.0
16014,1924-11-06,-2.0
16379,1925-11-06,-3.1
16744,1926-11-06,0.0
17109,1927-11-06,-2.1
17475,1928-11-06,1.6
17840,1929-11-06,-2.2
18205,1930-11-06,10.2
18570,1931-11-06,5.7
18936,1932-11-06,-0.7
19301,1933-11-06,1.4
19666,1934-11-06,0.4
20031,1935-11-06,-2.0
20397,1936-11-06,5.8
20762,1937-11-06,6.4
21127,1938-11-06,-0.9
21492,1939-11-06,-1.2
21858,1940-11-06,-3.5
22223,1941-11-06,-9.9
22588,1942-11-06,-6.3
22953,1943-11-06,0.6
23319,1944-11-06,2.4
23684,1945-11-06,-4.4
24049,1946-11-06,1.1
24414,1947-11-06,3.1
24780,1948-11-06,6.0
25145,1949-11-06,-2.3
25510,1950-11-06,-3.6
25875,1951-11-06,-5.5
26241,1952-11-06,-4.3
26606,1953-11-06,-2.3
26971,1954-11-06,3.5
27336,1955-11-06,-3.2
27702,1956-11-06,-2.7
28067,1957-11-06,8.7
28432,1958-11-06,2.5
28797,1959-11-06,2.8
29163,1960-11-06,6.8
29528,1961-11-06,4.1
29893,1962-11-06,1.9
30258,1963-11-06,-0.5
30624,1964-11-06,-1.9
30989,1965-11-06,2.2
31354,1966-11-06,1.3
31719,1967-11-06,9.5
32085,1968-11-06,-1.6
32450,1969-11-06,-8.1
32815,1970-11-06,-10.3
33180,1971-11-06,-5.2
33546,1972-11-06,1.5
33911,1973-11-06,1.4
34276,1974-11-06,2.3
34641,1975-11-06,5.3
35007,1976-11-06,0.9
35372,1977-11-06,2.0
35737,1978-11-06,0.7
36102,1979-11-06,0.6
36468,1980-11-06,-6.1
36833,1981-11-06,-0.1
37198,1982-11-06,-5.7
37563,1983-11-06,3.4
37929,1984-11-06,3.2
38294,1985-11-06,3.3
38659,1986-11-06,1.2
39024,1987-11-06,-1.9
39390,1988-11-06,-0.8
39755,1989-11-06,6.0
40120,1990-11-06,-0.9
40485,1991-11-06,1.4
40851,1992-11-06,-1.8
41216,1993-11-06,-0.6
41581,1994-11-06,0.6
41946,1995-11-06,-5.8
42312,1996-11-06,7.3
42677,1997-11-06,-5.4
43042,1998-11-06,-0.6
43407,1999-11-06,-0.3
43773,2000-11-06,7.2
44138,2001-11-06,-3.1
44503,2002-11-06,-0.7
44868,2003-11-06,5.7
45234,2004-11-06,5.2
45599,2005-11-06,5.0
45964,2006-11-06,-6.5
46329,2007-11-06,-4.2
46695,2008-11-06,0.8
47060,2009-11-06,-3.9
47425,2010-11-06,0.7
47790,2011-11-06,0.7
48156,2012-11-06,1.9
48521,2013-11-06,6.6
48886,2014-11-06,
49230,2015-11-06,
49596,2016-11-06,
49961,2017-11-06,
50325,2018-11-06,
