,DATE,TMIN
212,1881-08-01,12.9
577,1882-08-01,19.4
942,1883-08-01,12.5
1308,1884-08-01,15.1
1673,1885-08-01,17.9
2038,1886-08-01,14.9
2403,1887-08-01,17.3
2769,1888-08-01,16.2
3134,1889-08-01,10.9
3499,1890-08-01,15.3
3864,1891-08-01,14.5
4230,1892-08-01,12.0
4595,1893-08-01,19.4
4960,1894-08-01,8.1
5325,1895-08-01,13.0
5691,1896-08-01,17.6
6056,1897-08-01,17.0
6421,1898-08-01,14.8
6786,1899-08-01,11.5
7151,1900-08-01,13.5
7516,1901-08-01,17.0
7881,1902-08-01,10.3
8246,1903-08-01,13.2
8612,1904-08-01,9.4
8977,1905-08-01,14.5
9342,1906-08-01,10.1
9707,1907-08-01,14.5
10073,1908-08-01,17.7
10438,1909-08-01,13.0
10803,1910-08-01,13.3
11168,1911-08-01,16.7
11534,1912-08-01,16.9
11899,1913-08-01,11.0
12264,1914-08-01,10.5
12629,1915-08-01,12.3
12995,1916-08-01,11.4
13360,1917-08-01,14.0
13725,1918-08-01,13.5
14090,1919-08-01,15.0
14456,1920-08-01,20.2
14821,1921-08-01,14.2
15186,1922-08-01,15.8
15551,1923-08-01,12.6
15917,1924-08-01,15.1
16282,1925-08-01,16.4
16647,1926-08-01,13.2
17012,1927-08-01,17.7
17378,1928-08-01,10.1
17743,1929-08-01,13.2
18108,1930-08-01,13.2
18473,1931-08-01,18.1
18839,1932-08-01,16.7
19204,1933-08-01,14.4
19569,1934-08-01,14.2
19934,1935-08-01,13.4
20300,1936-08-01,12.8
20665,1937-08-01,15.1
21030,1938-08-01,19.6
21395,1939-08-01,19.9
21761,1940-08-01,10.6
22126,1941-08-01,13.4
22491,1942-08-01,11.6
22856,1943-08-01,14.4
23222,1944-08-01,11.1
23587,1945-08-01,12.3
23952,1946-08-01,14.6
24317,1947-08-01,12.6
24683,1948-08-01,7.0
25048,1949-08-01,8.2
25413,1950-08-01,13.9
25778,1951-08-01,9.4
26144,1952-08-01,15.3
26509,1953-08-01,15.5
26874,1954-08-01,11.6
27239,1955-08-01,16.9
27605,1956-08-01,12.1
27970,1957-08-01,15.1
28335,1958-08-01,15.5
28700,1959-08-01,10.8
29066,1960-08-01,15.7
29431,1961-08-01,19.4
29796,1962-08-01,13.1
30161,1963-08-01,16.1
30527,1964-08-01,14.2
30892,1965-08-01,12.7
31257,1966-08-01,15.3
31622,1967-08-01,16.6
31988,1968-08-01,13.7
32353,1969-08-01,17.6
32718,1970-08-01,15.8
33083,1971-08-01,19.0
33449,1972-08-01,15.6
33814,1973-08-01,15.1
34179,1974-08-01,13.0
34544,1975-08-01,16.2
34910,1976-08-01,13.5
35275,1977-08-01,16.6
35640,1978-08-01,16.9
36005,1979-08-01,16.0
36371,1980-08-01,20.9
36736,1981-08-01,16.6
37101,1982-08-01,13.0
37466,1983-08-01,13.9
37832,1984-08-01,15.5
38197,1985-08-01,15.0
38562,1986-08-01,17.5
38927,1987-08-01,13.8
39293,1988-08-01,13.5
39658,1989-08-01,18.3
40023,1990-08-01,12.1
40388,1991-08-01,15.2
40754,1992-08-01,13.0
41119,1993-08-01,16.1
41484,1994-08-01,18.7
41849,1995-08-01,11.0
42215,1996-08-01,12.6
42580,1997-08-01,15.2
42945,1998-08-01,16.3
43310,1999-08-01,11.1
43676,2000-08-01,13.0
44041,2001-08-01,12.4
44406,2002-08-01,15.5
44771,2003-08-01,19.7
45137,2004-08-01,17.2
45502,2005-08-01,18.8
45867,2006-08-01,11.2
46232,2007-08-01,13.7
46598,2008-08-01,15.9
46963,2009-08-01,17.4
47328,2010-08-01,19.1
47693,2011-08-01,14.0
48059,2012-08-01,13.5
48424,2013-08-01,17.7
48789,2014-08-01,
49133,2015-08-01,
49499,2016-08-01,
49864,2017-08-01,
50229,2018-08-01,
