,DATE,TMIN
247,1881-09-05,11.1
612,1882-09-05,14.4
977,1883-09-05,10.7
1343,1884-09-05,4.7
1708,1885-09-05,2.6
2073,1886-09-05,9.9
2438,1887-09-05,11.9
2804,1888-09-05,14.6
3169,1889-09-05,10.2
3534,1890-09-05,7.7
3899,1891-09-05,11.7
4265,1892-09-05,14.0
4630,1893-09-05,6.1
4995,1894-09-05,7.6
5360,1895-09-05,12.1
5726,1896-09-05,11.6
6091,1897-09-05,9.7
6456,1898-09-05,7.4
6821,1899-09-05,8.0
7186,1900-09-05,8.5
7551,1901-09-05,3.5
7916,1902-09-05,13.0
8281,1903-09-05,11.5
8647,1904-09-05,7.7
9012,1905-09-05,4.7
9377,1906-09-05,4.8
9742,1907-09-05,13.5
10108,1908-09-05,10.7
10473,1909-09-05,9.6
10838,1910-09-05,11.2
11203,1911-09-05,8.1
11569,1912-09-05,12.5
11934,1913-09-05,9.8
12299,1914-09-05,6.8
12664,1915-09-05,10.7
13030,1916-09-05,4.8
13395,1917-09-05,12.8
13760,1918-09-05,8.9
14125,1919-09-05,10.8
14491,1920-09-05,10.1
14856,1921-09-05,9.3
15221,1922-09-05,6.9
15586,1923-09-05,9.7
15952,1924-09-05,10.7
16317,1925-09-05,8.8
16682,1926-09-05,9.7
17047,1927-09-05,9.1
17413,1928-09-05,11.5
17778,1929-09-05,6.5
18143,1930-09-05,6.9
18508,1931-09-05,13.0
18874,1932-09-05,11.1
19239,1933-09-05,7.4
19604,1934-09-05,12.3
19969,1935-09-05,10.6
20335,1936-09-05,7.4
20700,1937-09-05,7.3
21065,1938-09-05,14.5
21430,1939-09-05,11.6
21796,1940-09-05,8.7
22161,1941-09-05,7.4
22526,1942-09-05,10.2
22891,1943-09-05,3.7
23257,1944-09-05,6.8
23622,1945-09-05,9.6
23987,1946-09-05,10.3
24352,1947-09-05,4.2
24718,1948-09-05,5.3
25083,1949-09-05,14.8
25448,1950-09-05,9.3
25813,1951-09-05,14.9
26179,1952-09-05,8.0
26544,1953-09-05,8.2
26909,1954-09-05,12.1
27274,1955-09-05,14.0
27640,1956-09-05,9.1
28005,1957-09-05,12.9
28370,1958-09-05,9.5
28735,1959-09-05,5.1
29101,1960-09-05,9.0
29466,1961-09-05,2.3
29831,1962-09-05,10.3
30196,1963-09-05,15.7
30562,1964-09-05,10.0
30927,1965-09-05,11.1
31292,1966-09-05,10.7
31657,1967-09-05,14.4
32023,1968-09-05,15.0
32388,1969-09-05,6.1
32753,1970-09-05,11.0
33118,1971-09-05,9.5
33484,1972-09-05,4.0
33849,1973-09-05,8.6
34214,1974-09-05,15.0
34579,1975-09-05,13.2
34945,1976-09-05,7.3
35310,1977-09-05,14.1
35675,1978-09-05,10.1
36040,1979-09-05,12.2
36406,1980-09-05,10.7
36771,1981-09-05,7.0
37136,1982-09-05,5.7
37501,1983-09-05,14.6
37867,1984-09-05,10.9
38232,1985-09-05,14.2
38597,1986-09-05,8.8
38962,1987-09-05,6.0
39328,1988-09-05,15.9
39693,1989-09-05,9.2
40058,1990-09-05,10.0
40423,1991-09-05,7.5
40789,1992-09-05,11.6
41154,1993-09-05,7.2
41519,1994-09-05,13.6
41884,1995-09-05,12.7
42250,1996-09-05,9.0
42615,1997-09-05,7.7
42980,1998-09-05,5.2
43345,1999-09-05,15.8
43711,2000-09-05,10.5
44076,2001-09-05,12.8
44441,2002-09-05,14.9
44806,2003-09-05,9.0
45172,2004-09-05,8.6
45537,2005-09-05,9.1
45902,2006-09-05,14.5
46267,2007-09-05,8.8
46633,2008-09-05,10.5
46998,2009-09-05,13.9
47363,2010-09-05,7.0
47728,2011-09-05,8.7
48094,2012-09-05,13.0
48459,2013-09-05,11.5
48824,2014-09-05,
49168,2015-09-05,
49534,2016-09-05,
49899,2017-09-05,8.0
50264,2018-09-05,
