,03-22
1881,-13.5
1882,4.0
1883,-29.9
1884,-5.1
1885,-11.4
1886,-7.6
1887,-5.0
1888,-10.7
1889,0.3
1890,1.2
1891,-7.9
1892,-4.9
1893,-4.3
1894,-4.4
1895,-9.3
1896,-1.0
1897,-8.5
1898,-13.1
1899,-10.6
1900,-10.4
1901,-17.8
1902,-11.3
1903,-1.6
1904,-4.4
1905,-5.6
1906,-6.2
1907,-4.4
1908,-9.8
1909,-4.2
1910,-0.8
1911,-12.7
1912,0.5
1913,0.0
1914,-5.9
1915,-8.8
1916,-20.3
1917,-19.3
1918,-2.5
1919,-17.0
1920,-1.3
1921,-0.1
1922,-16.2
1923,-3.0
1924,-11.8
1925,-4.5
1926,-14.4
1927,-2.5
1928,-7.8
1929,0.6
1930,1.8
1931,-0.4
1932,-14.7
1933,-6.9
1934,0.5
1935,-11.7
1936,-0.1
1937,0.4
1938,0.6
1939,-2.7
1940,-5.3
1941,-13.6
1942,-15.5
1943,-3.9
1944,-1.9
1945,-4.6
1946,-4.3
1947,-14.1
1948,-3.3
1949,-2.7
1950,-1.0
1951,-8.0
1952,-14.6
1953,1.9
1954,-1.9
1955,-8.7
1956,-8.5
1957,-10.3
1958,-17.8
1959,-2.0
1960,-8.6
1961,-4.1
1962,-6.4
1963,-17.9
1964,-10.3
1965,-2.4
1966,-7.5
1967,0.4
1968,0.3
1969,-13.9
1970,-0.4
1971,0.0
1972,2.1
1973,-10.2
1974,-1.3
1975,-2.7
1976,-10.3
1977,-1.0
1978,-11.6
1979,2.1
1980,-18.4
1981,-5.0
1982,-3.5
1983,-0.1
1984,-12.9
1985,0.8
1986,-0.7
1987,-1.4
1988,-0.8
1989,3.5
1990,3.2
1991,1.8
1992,3.0
1993,0.4
1994,-6.5
1995,-1.4
1996,-10.4
1997,-8.3
1998,-11.7
1999,0.1
2000,-0.1
2001,-11.9
2002,0.5
2003,-8.5
2004,0.5
2005,-9.5
2006,-14.2
2007,4.3
2008,-5.3
2009,-5.8
2010,-3.5
2011,1.1
2012,-2.2
2013,-16.8
2014,
2015,-7.1
2016,
2017,
2018,-7.9
2019,
