,04-15
1881,-4.7
1882,-4.7
1883,-1.4
1884,-6.6
1885,-9.4
1886,4.5
1887,-2.9
1888,-4.3
1889,0.1
1890,0.8
1891,-2.1
1892,-3.5
1893,-7.1
1894,0.6
1895,-4.2
1896,0.2
1897,1.2
1898,-7.0
1899,-2.2
1900,1.2
1901,0.3
1902,-8.4
1903,1.0
1904,-4.4
1905,0.2
1906,1.5
1907,-6.9
1908,-2.6
1909,0.0
1910,2.9
1911,-0.3
1912,-2.8
1913,-0.6
1914,0.6
1915,-1.3
1916,1.3
1917,0.3
1918,-1.3
1919,1.7
1920,8.5
1921,4.5
1922,0.7
1923,-0.6
1924,2.4
1925,2.1
1926,-3.3
1927,0.9
1928,-4.4
1929,-6.4
1930,0.6
1931,-3.3
1932,-0.7
1933,0.3
1934,-1.5
1935,-2.0
1936,1.8
1937,0.9
1938,0.9
1939,0.1
1940,1.2
1941,1.1
1942,-3.5
1943,5.2
1944,-4.1
1945,-2.6
1946,-3.1
1947,0.7
1948,0.1
1949,-3.3
1950,2.2
1951,4.9
1952,0.2
1953,2.1
1954,0.2
1955,1.5
1956,-2.8
1957,-7.0
1958,-1.7
1959,6.9
1960,4.8
1961,2.2
1962,0.9
1963,0.2
1964,1.7
1965,1.7
1966,-9.3
1967,0.2
1968,0.3
1969,1.7
1970,-1.9
1971,-2.7
1972,3.9
1973,1.3
1974,-0.7
1975,0.7
1976,3.0
1977,2.4
1978,1.3
1979,-6.2
1980,-1.9
1981,-3.5
1982,-0.8
1983,-0.4
1984,4.1
1985,4.4
1986,-1.8
1987,-0.6
1988,-3.6
1989,3.3
1990,6.0
1991,1.7
1992,1.5
1993,-3.6
1994,8.0
1995,2.0
1996,-2.8
1997,-3.1
1998,-5.9
1999,4.9
2000,3.7
2001,-0.1
2002,2.4
2003,1.5
2004,3.0
2005,1.2
2006,1.4
2007,1.8
2008,1.1
2009,2.0
2010,-0.4
2011,-0.9
2012,2.4
2013,1.9
2014,
2016,
2017,
2018,
2019,
