,DATE,TMIN
35,1881-02-05,-24.1
400,1882-02-05,-4.4
765,1883-02-05,-6.4
1130,1884-02-05,-7.1
1496,1885-02-05,-4.3
1861,1886-02-05,-18.4
2226,1887-02-05,-2.7
2591,1888-02-05,-13.6
2957,1889-02-05,-25.9
3322,1890-02-05,-1.2
3687,1891-02-05,-5.9
4052,1892-02-05,-6.1
4418,1893-02-05,-22.7
4783,1894-02-05,-4.3
5148,1895-02-05,-23.4
5513,1896-02-05,-12.4
5879,1897-02-05,-21.9
6244,1898-02-05,-10.3
6609,1899-02-05,-18.7
6974,1900-02-05,-6.1
7339,1901-02-05,-7.1
7704,1902-02-05,-19.9
8069,1903-02-05,-4.3
8434,1904-02-05,-12.3
8800,1905-02-05,-11.8
9165,1906-02-05,-1.5
9530,1907-02-05,-15.1
9895,1908-02-05,-12.8
10261,1909-02-05,-12.8
10626,1910-02-05,-7.6
10991,1911-02-05,-19.9
11356,1912-02-05,
11722,1913-02-05,-5.3
12087,1914-02-05,0.2
12452,1915-02-05,-13.7
12817,1916-02-05,-3.4
13183,1917-02-05,-25.2
13548,1918-02-05,-2.3
13913,1919-02-05,-7.8
14278,1920-02-05,-3.5
14644,1921-02-05,-19.6
15009,1922-02-05,-21.7
15374,1923-02-05,-16.9
15739,1924-02-05,-7.6
16105,1925-02-05,-5.0
16470,1926-02-05,-22.5
16835,1927-02-05,-1.5
17200,1928-02-05,-14.5
17566,1929-02-05,-29.9
17931,1930-02-05,-12.6
18296,1931-02-05,-20.9
18661,1932-02-05,-14.7
19027,1933-02-05,-4.0
19392,1934-02-05,-3.9
19757,1935-02-05,-7.4
20122,1936-02-05,-1.4
20488,1937-02-05,-8.0
20853,1938-02-05,-0.5
21218,1939-02-05,-12.5
21583,1940-02-05,-15.9
21949,1941-02-05,-20.7
22314,1942-02-05,-18.1
22679,1943-02-05,-7.7
23044,1944-02-05,-4.4
23410,1945-02-05,-9.3
23775,1946-02-05,-2.6
24140,1947-02-05,-19.5
24505,1948-02-05,-12.9
24871,1949-02-05,-5.1
25236,1950-02-05,-9.0
25601,1951-02-05,-18.3
25966,1952-02-05,-2.2
26332,1953-02-05,-27.0
26697,1954-02-05,-14.3
27062,1955-02-05,0.9
27427,1956-02-05,-32.4
27793,1957-02-05,-1.2
28158,1958-02-05,-11.2
28523,1959-02-05,-5.4
28888,1960-02-05,-11.8
29254,1961-02-05,-1.6
29619,1962-02-05,-5.1
29984,1963-02-05,-8.8
30349,1964-02-05,-0.6
30715,1965-02-05,-16.4
31080,1966-02-05,-23.1
31445,1967-02-05,-9.2
31810,1968-02-05,-0.8
32176,1969-02-05,-29.5
32541,1970-02-05,-12.1
32906,1971-02-05,-2.6
33271,1972-02-05,-17.9
33637,1973-02-05,-6.4
34002,1974-02-05,0.9
34367,1975-02-05,0.0
34732,1976-02-05,-26.8
35098,1977-02-05,-9.2
35463,1978-02-05,-15.0
35828,1979-02-05,-14.3
36193,1980-02-05,-12.5
36559,1981-02-05,-4.3
36924,1982-02-05,-11.8
37289,1983-02-05,-15.3
37654,1984-02-05,-4.5
38020,1985-02-05,-20.8
38385,1986-02-05,-13.3
38750,1987-02-05,-0.5
39115,1988-02-05,-1.8
39481,1989-02-05,2.6
39846,1990-02-05,0.6
40211,1991-02-05,-11.7
40576,1992-02-05,-1.6
40942,1993-02-05,-1.5
41307,1994-02-05,-20.9
41672,1995-02-05,-0.2
42037,1996-02-05,-22.6
42403,1997-02-05,-2.5
42768,1998-02-05,-17.6
43133,1999-02-05,-11.5
43498,2000-02-05,-4.9
43864,2001-02-05,-22.3
44229,2002-02-05,2.1
44594,2003-02-05,-16.1
44959,2004-02-05,0.7
45325,2005-02-05,-10.6
45690,2006-02-05,-22.6
46055,2007-02-05,-14.9
46420,2008-02-05,-1.6
46786,2009-02-05,-9.5
47151,2010-02-05,-5.7
47516,2011-02-05,-1.1
47881,2012-02-05,-22.3
48247,2013-02-05,-4.9
48612,2014-02-05,
48977,2015-02-05,
49321,2016-02-05,
49687,2017-02-05,
50052,2018-02-05,-8.8
50410,2019-02-05,-6.3
