,07-18
1881,9.8
1882,17.2
1883,10.9
1884,16.4
1885,19.0
1886,17.2
1887,19.4
1888,14.7
1889,9.7
1890,13.4
1891,10.3
1892,14.1
1893,13.2
1894,14.5
1895,12.0
1896,16.9
1897,16.7
1898,11.5
1899,16.5
1900,14.7
1901,18.8
1902,13.6
1903,11.6
1904,10.5
1905,14.7
1906,10.5
1907,7.5
1908,16.0
1909,12.6
1910,9.8
1911,10.6
1912,17.1
1913,15.8
1914,15.9
1915,15.9
1916,17.2
1917,16.4
1918,9.5
1919,15.9
1920,15.6
1921,10.7
1922,14.7
1923,12.6
1924,12.7
1925,12.4
1926,11.4
1927,19.4
1928,10.3
1929,10.1
1930,16.6
1931,15.8
1932,16.9
1933,19.5
1934,17.5
1935,12.8
1936,15.6
1937,13.0
1938,16.9
1939,18.1
1940,10.1
1941,10.1
1942,10.2
1943,15.6
1944,11.1
1945,13.9
1946,12.1
1947,13.6
1948,11.0
1949,10.2
1950,7.5
1951,15.2
1952,13.9
1953,13.4
1954,12.5
1955,15.9
1956,7.4
1957,18.5
1958,14.1
1959,8.9
1960,19.8
1961,14.9
1962,9.6
1963,19.9
1964,15.5
1965,10.2
1966,12.9
1967,7.2
1968,11.5
1969,10.0
1970,14.5
1971,10.9
1972,18.3
1973,16.8
1974,15.5
1975,7.7
1976,15.4
1977,10.1
1978,10.7
1979,15.3
1980,13.4
1981,14.8
1982,18.6
1983,13.3
1984,15.1
1985,14.5
1986,14.4
1987,5.8
1988,22.0
1989,11.7
1990,14.0
1991,15.0
1992,15.0
1993,13.6
1994,18.1
1995,15.6
1996,10.4
1997,13.9
1998,16.2
1999,15.6
2000,17.9
2001,19.0
2002,15.3
2003,15.8
2004,13.0
2005,17.5
2006,12.1
2007,15.6
2008,14.6
2009,16.9
2010,20.2
2011,15.3
2012,13.0
2013,14.0
2014,
2015,
2016,
2017,
2018,21.2
