,05-21
1881,1.4
1882,6.1
1883,4.2
1884,4.7
1885,12.9
1886,7.8
1887,14.5
1888,2.0
1889,0.8
1890,10.8
1891,8.3
1892,5.5
1893,-0.5
1894,3.2
1895,9.9
1896,5.6
1897,9.0
1898,3.6
1899,7.0
1900,3.4
1901,2.9
1902,4.8
1903,7.6
1904,3.9
1905,2.3
1906,13.6
1907,9.3
1908,5.7
1909,0.9
1910,3.8
1911,1.7
1912,4.2
1913,8.1
1914,5.8
1915,2.9
1916,1.0
1917,-2.0
1918,7.0
1919,4.7
1920,10.6
1921,13.1
1922,7.0
1923,5.5
1924,3.2
1925,9.9
1926,9.8
1927,5.0
1928,7.0
1929,5.6
1930,13.5
1931,8.7
1932,8.9
1933,7.5
1934,8.4
1935,5.0
1936,13.4
1937,10.1
1938,4.7
1939,9.7
1940,8.3
1941,3.5
1942,7.9
1943,0.1
1944,4.8
1945,3.4
1946,4.9
1947,3.8
1948,6.0
1949,10.3
1950,8.3
1951,4.3
1952,1.7
1953,10.3
1954,8.3
1955,5.3
1956,4.0
1957,14.4
1958,5.2
1959,3.8
1960,0.9
1961,9.3
1962,9.1
1963,9.5
1964,7.8
1965,3.2
1966,9.5
1967,7.1
1968,6.7
1969,4.6
1970,5.8
1971,9.5
1972,14.1
1973,13.1
1974,-0.8
1975,14.0
1976,5.5
1977,3.4
1978,8.2
1979,4.9
1980,0.5
1981,10.7
1982,1.3
1983,9.6
1984,12.6
1985,0.5
1986,7.4
1987,9.7
1988,11.0
1989,6.6
1990,7.2
1991,7.6
1992,3.4
1993,7.2
1994,3.8
1995,10.6
1996,4.2
1997,3.2
1998,6.4
1999,4.4
2000,9.6
2001,5.4
2002,5.6
2003,10.7
2004,6.5
2005,4.9
2006,10.5
2007,10.4
2008,5.2
2009,7.4
2010,11.8
2011,7.4
2012,9.9
2013,10.7
2014,
2015,
2016,11.7
2017,
2018,
