,03-17
1881,-9.2
1882,-5.5
1883,-8.5
1884,-0.6
1885,-8.5
1886,-19.8
1887,-14.0
1888,-24.5
1889,-10.0
1890,0.7
1891,0.2
1892,-9.4
1893,-0.5
1894,-1.5
1895,-2.0
1896,-10.5
1897,-3.8
1898,-17.0
1899,-6.9
1900,-4.6
1901,-3.4
1902,-2.6
1903,-8.3
1904,-15.2
1905,-5.8
1906,-8.4
1907,-9.4
1908,-9.3
1909,-2.4
1910,-1.4
1911,-10.6
1912,-3.3
1913,0.2
1914,0.6
1915,-12.3
1916,-2.1
1917,-20.4
1918,-8.5
1919,-9.8
1920,-4.5
1921,-0.5
1922,-11.2
1923,-9.5
1924,-5.6
1925,-13.8
1926,-8.4
1927,-1.7
1928,-12.9
1929,-6.6
1930,-15.3
1931,-18.1
1932,-11.0
1933,-6.6
1934,0.1
1935,-1.0
1936,-2.2
1937,-0.1
1938,-3.3
1939,-4.5
1940,-23.9
1941,-18.9
1942,-21.5
1943,0.0
1944,-1.8
1945,-6.0
1946,-17.3
1947,-11.8
1948,-17.3
1949,-4.9
1950,-7.0
1951,-23.1
1952,-11.8
1953,-4.0
1954,-7.6
1955,-3.9
1956,-10.5
1957,-23.6
1958,-7.2
1959,-4.9
1960,-8.7
1961,-5.0
1962,-11.1
1963,-16.7
1964,-8.5
1965,1.7
1966,-6.6
1967,-2.2
1968,-11.6
1969,-17.5
1970,-12.1
1971,-1.5
1972,-2.7
1973,-5.8
1974,-1.1
1975,0.3
1976,-16.4
1977,1.2
1978,-9.8
1979,-17.8
1980,-10.4
1981,-17.5
1982,-0.5
1983,0.2
1984,-12.4
1985,-3.7
1986,-7.2
1987,-6.6
1988,-5.2
1989,2.9
1990,1.6
1991,-9.9
1992,-5.1
1993,0.0
1994,-0.7
1995,-2.2
1996,-4.9
1997,-6.4
1998,-9.7
1999,-4.2
2000,0.2
2001,-6.7
2002,-3.9
2003,-2.3
2004,0.6
2005,-10.8
2006,-12.3
2007,0.9
2008,-0.8
2009,-1.8
2010,-18.7
2011,-8.0
2012,0.3
2013,-12.9
2014,
2015,
2016,
2017,
2018,
2019,1.0
