,DATE,TMIN
65,1881-03-07,-13.2
430,1882-03-07,-3.7
795,1883-03-07,-17.5
1161,1884-03-07,-13.7
1526,1885-03-07,-2.7
1891,1886-03-07,-14.9
2256,1887-03-07,-3.3
2622,1888-03-07,-27.0
2987,1889-03-07,-13.8
3352,1890-03-07,-9.0
3717,1891-03-07,-10.2
4083,1892-03-07,-8.6
4448,1893-03-07,-17.0
4813,1894-03-07,-15.7
5178,1895-03-07,-10.0
5544,1896-03-07,-1.5
5909,1897-03-07,-5.1
6274,1898-03-07,-10.3
6639,1899-03-07,-22.5
7004,1900-03-07,-24.5
7369,1901-03-07,-14.8
7734,1902-03-07,-10.2
8099,1903-03-07,-0.4
8465,1904-03-07,-12.0
8830,1905-03-07,-6.9
9195,1906-03-07,-2.7
9560,1907-03-07,-2.9
9926,1908-03-07,-2.8
10291,1909-03-07,-7.8
10656,1910-03-07,-3.8
11021,1911-03-07,-5.9
11387,1912-03-07,0.4
11752,1913-03-07,0.6
12117,1914-03-07,-2.8
12482,1915-03-07,-16.7
12848,1916-03-07,-8.6
13213,1917-03-07,-17.9
13578,1918-03-07,-14.1
13943,1919-03-07,-4.6
14309,1920-03-07,1.5
14674,1921-03-07,-8.3
15039,1922-03-07,-2.3
15404,1923-03-07,-15.2
15770,1924-03-07,-2.3
16135,1925-03-07,-7.2
16500,1926-03-07,-10.1
16865,1927-03-07,-0.3
17231,1928-03-07,-10.8
17596,1929-03-07,-20.5
17961,1930-03-07,-4.8
18326,1931-03-07,-8.1
18692,1932-03-07,-9.2
19057,1933-03-07,-19.7
19422,1934-03-07,-2.4
19787,1935-03-07,-8.5
20153,1936-03-07,-1.6
20518,1937-03-07,-5.5
20883,1938-03-07,-2.8
21248,1939-03-07,-1.0
21614,1940-03-07,-6.1
21979,1941-03-07,0.4
22344,1942-03-07,-14.3
22709,1943-03-07,-14.6
23075,1944-03-07,-3.3
23440,1945-03-07,-21.4
23805,1946-03-07,-6.1
24170,1947-03-07,-26.7
24536,1948-03-07,-1.3
24901,1949-03-07,-8.5
25266,1950-03-07,-2.1
25631,1951-03-07,-10.5
25997,1952-03-07,-16.6
26362,1953-03-07,-2.5
26727,1954-03-07,-1.5
27092,1955-03-07,-15.8
27458,1956-03-07,-16.1
27823,1957-03-07,-9.7
28188,1958-03-07,-16.8
28553,1959-03-07,-2.3
28919,1960-03-07,-13.0
29284,1961-03-07,0.0
29649,1962-03-07,-9.1
30014,1963-03-07,-0.8
30380,1964-03-07,-9.3
30745,1965-03-07,-16.7
31110,1966-03-07,-0.7
31475,1967-03-07,2.1
31841,1968-03-07,-7.1
32206,1969-03-07,-4.7
32571,1970-03-07,0.2
32936,1971-03-07,-9.6
33302,1972-03-07,-8.4
33667,1973-03-07,-2.0
34032,1974-03-07,-4.1
34397,1975-03-07,1.5
34763,1976-03-07,-6.1
35128,1977-03-07,-18.0
35493,1978-03-07,0.1
35858,1979-03-07,0.0
36224,1980-03-07,-1.6
36589,1981-03-07,-21.7
36954,1982-03-07,-12.8
37319,1983-03-07,-13.7
37685,1984-03-07,-0.9
38050,1985-03-07,-6.1
38415,1986-03-07,0.7
38780,1987-03-07,-11.2
39146,1988-03-07,-2.0
39511,1989-03-07,-1.4
39876,1990-03-07,-2.4
40241,1991-03-07,-0.9
40607,1992-03-07,-4.4
40972,1993-03-07,-7.7
41337,1994-03-07,-6.7
41702,1995-03-07,1.2
42068,1996-03-07,-9.8
42433,1997-03-07,0.7
42798,1998-03-07,-13.3
43163,1999-03-07,-1.6
43529,2000-03-07,-3.9
43894,2001-03-07,-5.0
44259,2002-03-07,-3.1
44624,2003-03-07,-6.8
44990,2004-03-07,-11.4
45355,2005-03-07,-6.1
45720,2006-03-07,-8.4
46085,2007-03-07,0.3
46451,2008-03-07,-0.3
46816,2009-03-07,-2.7
47181,2010-03-07,-8.1
47546,2011-03-07,-15.8
47912,2012-03-07,-13.7
48277,2013-03-07,-8.3
48642,2014-03-07,
49007,2015-03-07,
49352,2016-03-07,
49717,2017-03-07,
50082,2018-03-07,-12.5
50440,2019-03-07,-10.7
