,DATE,TMIN
4,1881-01-05,-10.4
369,1882-01-05,-1.8
734,1883-01-05,-22.5
1099,1884-01-05,-20.4
1465,1885-01-05,-7.9
1830,1886-01-05,-13.6
2195,1887-01-05,-5.0
2560,1888-01-05,-5.3
2926,1889-01-05,-3.5
3291,1890-01-05,-4.1
3656,1891-01-05,-14.6
4021,1892-01-05,-16.0
4387,1893-01-05,-20.3
4752,1894-01-05,-5.2
5117,1895-01-05,-11.1
5482,1896-01-05,-15.0
5848,1897-01-05,-12.3
6213,1898-01-05,-2.9
6578,1899-01-05,-10.1
6943,1900-01-05,-11.2
7308,1901-01-05,-6.0
7673,1902-01-05,-9.3
8038,1903-01-05,-11.6
8403,1904-01-05,-4.2
8769,1905-01-05,-10.9
9134,1906-01-05,-9.9
9499,1907-01-05,-4.9
9864,1908-01-05,-23.4
10230,1909-01-05,-3.8
10595,1910-01-05,-12.2
10960,1911-01-05,-15.8
11325,1912-01-05,-18.8
11691,1913-01-05,
12056,1914-01-05,-20.6
12421,1915-01-05,-13.5
12786,1916-01-05,-1.5
13152,1917-01-05,-15.1
13517,1918-01-05,-24.2
13882,1919-01-05,-7.9
14247,1920-01-05,-12.3
14613,1921-01-05,-17.0
14978,1922-01-05,-14.4
15343,1923-01-05,-1.6
15708,1924-01-05,-18.7
16074,1925-01-05,0.1
16439,1926-01-05,-6.1
16804,1927-01-05,-3.5
17169,1928-01-05,-8.3
17535,1929-01-05,-11.1
17900,1930-01-05,0.8
18265,1931-01-05,-7.3
18630,1932-01-05,-12.0
18996,1933-01-05,-3.1
19361,1934-01-05,-16.3
19726,1935-01-05,-24.8
20091,1936-01-05,-0.7
20457,1937-01-05,-0.6
20822,1938-01-05,-14.4
21187,1939-01-05,-7.3
21552,1940-01-05,-22.5
21918,1941-01-05,-5.1
22283,1942-01-05,-4.7
22648,1943-01-05,-4.6
23013,1944-01-05,-8.9
23379,1945-01-05,-1.5
23744,1946-01-05,-1.6
24109,1947-01-05,-20.1
24474,1948-01-05,-21.9
24840,1949-01-05,-0.4
25205,1950-01-05,-28.9
25570,1951-01-05,-2.0
25935,1952-01-05,-2.4
26301,1953-01-05,-12.3
26666,1954-01-05,-20.7
27031,1955-01-05,-9.7
27396,1956-01-05,
27762,1957-01-05,-9.5
28127,1958-01-05,-20.4
28492,1959-01-05,0.1
28857,1960-01-05,-1.3
29223,1961-01-05,0.3
29588,1962-01-05,-1.8
29953,1963-01-05,-14.3
30318,1964-01-05,-2.8
30684,1965-01-05,-4.3
31049,1966-01-05,-22.7
31414,1967-01-05,-7.1
31779,1968-01-05,-20.9
32145,1969-01-05,-15.6
32510,1970-01-05,-6.4
32875,1971-01-05,-16.7
33240,1972-01-05,-13.7
33606,1973-01-05,-0.4
33971,1974-01-05,-6.2
34336,1975-01-05,-2.4
34701,1976-01-05,-16.5
35067,1977-01-05,-12.2
35432,1978-01-05,-17.1
35797,1979-01-05,-15.0
36162,1980-01-05,-5.5
36528,1981-01-05,-13.5
36893,1982-01-05,-17.2
37258,1983-01-05,-3.0
37623,1984-01-05,-6.7
37989,1985-01-05,-24.6
38354,1986-01-05,-5.6
38719,1987-01-05,-26.5
39084,1988-01-05,1.3
39450,1989-01-05,-0.5
39815,1990-01-05,-8.6
40180,1991-01-05,-7.6
40545,1992-01-05,-1.6
40911,1993-01-05,-7.9
41276,1994-01-05,-7.7
41641,1995-01-05,-1.4
42006,1996-01-05,-8.4
42372,1997-01-05,-15.5
42737,1998-01-05,1.4
43102,1999-01-05,-0.5
43467,2000-01-05,0.8
43833,2001-01-05,-2.6
44198,2002-01-05,-3.7
44563,2003-01-05,-21.4
44928,2004-01-05,-14.5
45294,2005-01-05,-1.7
45659,2006-01-05,-1.6
46024,2007-01-05,0.8
46389,2008-01-05,-14.7
46755,2009-01-05,-15.0
47120,2010-01-05,-8.9
47485,2011-01-05,-6.7
47850,2012-01-05,1.7
48216,2013-01-05,-4.6
48581,2014-01-05,
48946,2015-01-05,
49290,2016-01-05,
49656,2017-01-05,
50021,2018-01-05,
50379,2019-01-05,
