,DATE,TMIN
1,1881-01-02,-2.5
366,1882-01-02,-9.9
731,1883-01-02,-24.3
1096,1884-01-02,-3.4
1462,1885-01-02,-17.2
1827,1886-01-02,-4.9
2192,1887-01-02,-8.0
2557,1888-01-02,-13.3
2923,1889-01-02,-18.3
3288,1890-01-02,-4.0
3653,1891-01-02,-8.8
4018,1892-01-02,-16.7
4384,1893-01-02,-19.4
4749,1894-01-02,-17.5
5114,1895-01-02,-5.6
5479,1896-01-02,-16.7
5845,1897-01-02,-1.0
6210,1898-01-02,-4.5
6575,1899-01-02,-10.7
6940,1900-01-02,-8.9
7305,1901-01-02,-19.6
7670,1902-01-02,-13.6
8035,1903-01-02,-8.7
8400,1904-01-02,-3.8
8766,1905-01-02,-20.1
9131,1906-01-02,-7.5
9496,1907-01-02,-17.7
9861,1908-01-02,-19.2
10227,1909-01-02,-11.3
10592,1910-01-02,-10.8
10957,1911-01-02,-4.0
11322,1912-01-02,0.7
11688,1913-01-02,
12053,1914-01-02,-3.6
12418,1915-01-02,-4.6
12783,1916-01-02,-10.1
13149,1917-01-02,-21.3
13514,1918-01-02,-7.2
13879,1919-01-02,-10.5
14244,1920-01-02,-4.8
14610,1921-01-02,-15.0
14975,1922-01-02,-10.8
15340,1923-01-02,0.9
15705,1924-01-02,-11.3
16071,1925-01-02,-2.4
16436,1926-01-02,-8.9
16801,1927-01-02,-20.7
17166,1928-01-02,-9.8
17532,1929-01-02,-11.2
17897,1930-01-02,1.1
18262,1931-01-02,-11.8
18627,1932-01-02,-15.2
18993,1933-01-02,-1.8
19358,1934-01-02,-10.5
19723,1935-01-02,-6.5
20088,1936-01-02,0.6
20454,1937-01-02,0.4
20819,1938-01-02,-10.6
21184,1939-01-02,-8.7
21549,1940-01-02,-13.3
21915,1941-01-02,-28.6
22280,1942-01-02,-27.7
22645,1943-01-02,-7.1
23010,1944-01-02,-5.3
23376,1945-01-02,-8.2
23741,1946-01-02,-9.4
24106,1947-01-02,-11.4
24471,1948-01-02,-11.9
24837,1949-01-02,-5.2
25202,1950-01-02,-14.4
25567,1951-01-02,-11.1
25932,1952-01-02,-1.7
26298,1953-01-02,-6.7
26663,1954-01-02,-4.2
27028,1955-01-02,-8.8
27393,1956-01-02,
27759,1957-01-02,-10.6
28124,1958-01-02,-8.3
28489,1959-01-02,-2.7
28854,1960-01-02,-5.1
29220,1961-01-02,-2.0
29585,1962-01-02,-0.8
29950,1963-01-02,-13.0
30315,1964-01-02,-4.2
30681,1965-01-02,-1.1
31046,1966-01-02,-22.1
31411,1967-01-02,-4.9
31776,1968-01-02,-9.1
32142,1969-01-02,-9.7
32507,1970-01-02,-15.3
32872,1971-01-02,-17.3
33237,1972-01-02,-9.2
33603,1973-01-02,-1.6
33968,1974-01-02,-11.3
34333,1975-01-02,-2.3
34698,1976-01-02,-8.2
35064,1977-01-02,-9.7
35429,1978-01-02,-10.5
35794,1979-01-02,-25.2
36159,1980-01-02,-5.8
36525,1981-01-02,-5.3
36890,1982-01-02,-14.1
37255,1983-01-02,-11.7
37620,1984-01-02,-1.3
37986,1985-01-02,-12.7
38351,1986-01-02,-6.0
38716,1987-01-02,-18.3
39081,1988-01-02,-7.6
39447,1989-01-02,-23.1
39812,1990-01-02,-6.4
40177,1991-01-02,-8.5
40542,1992-01-02,-2.5
40908,1993-01-02,-7.6
41273,1994-01-02,-4.1
41638,1995-01-02,-2.6
42003,1996-01-02,-12.4
42369,1997-01-02,-11.7
42734,1998-01-02,-6.9
43099,1999-01-02,-3.5
43464,2000-01-02,-9.0
43830,2001-01-02,-4.2
44195,2002-01-02,-24.4
44560,2003-01-02,-24.1
44925,2004-01-02,-10.9
45291,2005-01-02,-2.4
45656,2006-01-02,0.0
46021,2007-01-02,2.0
46386,2008-01-02,-8.1
46752,2009-01-02,-10.6
47117,2010-01-02,-17.9
47482,2011-01-02,-9.2
47847,2012-01-02,-4.2
48213,2013-01-02,0.7
48578,2014-01-02,
48943,2015-01-02,1.7
49287,2016-01-02,
49653,2017-01-02,
50018,2018-01-02,0.8
50376,2019-01-02,
