,DATE,TMIN
359,1881-12-26,-12.9
724,1882-12-26,-10.4
1089,1883-12-26,-7.6
1455,1884-12-26,-6.4
1820,1885-12-26,-17.0
2185,1886-12-26,-7.4
2550,1887-12-26,-22.2
2916,1888-12-26,-24.0
3281,1889-12-26,-6.5
3646,1890-12-26,-14.2
4011,1891-12-26,-2.8
4377,1892-12-26,-21.0
4742,1893-12-26,-7.5
5107,1894-12-26,-3.3
5472,1895-12-26,-5.0
5838,1896-12-26,-6.0
6203,1897-12-26,-9.7
6568,1898-12-26,-3.6
6933,1899-12-26,-15.4
7298,1900-12-26,-7.9
7663,1901-12-26,-24.4
8028,1902-12-26,-5.8
8393,1903-12-26,-7.1
8759,1904-12-26,-18.7
9124,1905-12-26,-5.8
9489,1906-12-26,-13.3
9854,1907-12-26,-26.6
10220,1908-12-26,-16.1
10585,1909-12-26,-12.9
10950,1910-12-26,-2.0
11315,1911-12-26,-2.5
11681,1912-12-26,0.7
12046,1913-12-26,-16.8
12411,1914-12-26,-3.8
12776,1915-12-26,-17.7
13142,1916-12-26,-4.4
13507,1917-12-26,-10.3
13872,1918-12-26,-2.5
14237,1919-12-26,-19.1
14603,1920-12-26,-3.7
14968,1921-12-26,-9.2
15333,1922-12-26,1.0
15698,1923-12-26,-13.6
16064,1924-12-26,-7.8
16429,1925-12-26,-5.0
16794,1926-12-26,-14.0
17159,1927-12-26,-17.1
17525,1928-12-26,-2.0
17890,1929-12-26,-5.6
18255,1930-12-26,-18.4
18620,1931-12-26,-1.5
18986,1932-12-26,1.1
19351,1933-12-26,-16.4
19716,1934-12-26,-11.9
20081,1935-12-26,-5.7
20447,1936-12-26,-8.7
20812,1937-12-26,-8.7
21177,1938-12-26,-10.0
21542,1939-12-26,-19.0
21908,1940-12-26,-10.4
22273,1941-12-26,-23.1
22638,1942-12-26,-2.0
23003,1943-12-26,-2.5
23369,1944-12-26,-3.1
23734,1945-12-26,-23.5
24099,1946-12-26,-5.0
24464,1947-12-26,-10.7
24830,1948-12-26,-2.9
25195,1949-12-26,-6.4
25560,1950-12-26,-9.9
25925,1951-12-26,1.2
26291,1952-12-26,-4.1
26656,1953-12-26,-3.4
27021,1954-12-26,-3.0
27386,1955-12-26,-11.0
27752,1956-12-26,-2.5
28117,1957-12-26,-1.9
28482,1958-12-26,-23.7
28847,1959-12-26,0.0
29213,1960-12-26,0.9
29578,1961-12-26,-12.3
29943,1962-12-26,-3.7
30308,1963-12-26,-5.0
30674,1964-12-26,-4.0
31039,1965-12-26,-5.6
31404,1966-12-26,-4.4
31769,1967-12-26,-16.7
32135,1968-12-26,-2.4
32500,1969-12-26,-12.8
32865,1970-12-26,-10.6
33230,1971-12-26,-16.5
33596,1972-12-26,-7.5
33961,1973-12-26,-1.7
34326,1974-12-26,2.2
34691,1975-12-26,-7.5
35057,1976-12-26,-15.2
35422,1977-12-26,-12.9
35787,1978-12-26,-18.3
36152,1979-12-26,-4.9
36518,1980-12-26,-0.2
36883,1981-12-26,-3.9
37248,1982-12-26,-2.2
37613,1983-12-26,-4.0
37979,1984-12-26,-17.2
38344,1985-12-26,-1.5
38709,1986-12-26,-11.8
39074,1987-12-26,1.2
39440,1988-12-26,-19.3
39805,1989-12-26,-1.0
40170,1990-12-26,-8.5
40535,1991-12-26,-7.3
40901,1992-12-26,0.5
41266,1993-12-26,-8.4
41631,1994-12-26,-3.0
41996,1995-12-26,-19.4
42362,1996-12-26,-24.8
42727,1997-12-26,-4.5
43092,1998-12-26,0.7
43457,1999-12-26,-6.0
43823,2000-12-26,-11.5
44188,2001-12-26,-14.7
44553,2002-12-26,-10.9
44918,2003-12-26,-1.0
45284,2004-12-26,-5.9
45649,2005-12-26,-13.5
46014,2006-12-26,-8.4
46379,2007-12-26,-1.7
46745,2008-12-26,-6.3
47110,2009-12-26,-7.1
47475,2010-12-26,-10.6
47840,2011-12-26,0.9
48206,2012-12-26,-12.8
48571,2013-12-26,1.6
48936,2014-12-26,-13.7
49280,2015-12-26,
49646,2016-12-26,
50011,2017-12-26,
50369,2018-12-26,-2.2
