,DATE,TMIN
299,1881-10-27,-8.0
664,1882-10-27,1.0
1029,1883-10-27,4.2
1395,1884-10-27,4.2
1760,1885-10-27,1.2
2125,1886-10-27,1.5
2490,1887-10-27,-5.2
2856,1888-10-27,-3.6
3221,1889-10-27,-6.2
3586,1890-10-27,-0.1
3951,1891-10-27,-1.2
4317,1892-10-27,-5.1
4682,1893-10-27,5.6
5047,1894-10-27,0.6
5412,1895-10-27,0.1
5778,1896-10-27,3.6
6143,1897-10-27,2.0
6508,1898-10-27,2.1
6873,1899-10-27,-5.6
7238,1900-10-27,0.6
7603,1901-10-27,-0.2
7968,1902-10-27,1.5
8333,1903-10-27,2.3
8699,1904-10-27,2.1
9064,1905-10-27,-0.8
9429,1906-10-27,-3.9
9794,1907-10-27,-2.9
10160,1908-10-27,2.8
10525,1909-10-27,6.1
10890,1910-10-27,1.8
11255,1911-10-27,4.1
11621,1912-10-27,-9.8
11986,1913-10-27,-0.8
12351,1914-10-27,0.4
12716,1915-10-27,-1.9
13082,1916-10-27,-1.8
13447,1917-10-27,3.9
13812,1918-10-27,5.9
14177,1919-10-27,0.6
14543,1920-10-27,-7.7
14908,1921-10-27,-6.4
15273,1922-10-27,-4.4
15638,1923-10-27,1.9
16004,1924-10-27,3.1
16369,1925-10-27,5.9
16734,1926-10-27,-6.7
17099,1927-10-27,-3.1
17465,1928-10-27,7.1
17830,1929-10-27,3.8
18195,1930-10-27,6.6
18560,1931-10-27,-4.0
18926,1932-10-27,1.2
19291,1933-10-27,0.0
19656,1934-10-27,6.0
20021,1935-10-27,-0.8
20387,1936-10-27,4.9
20752,1937-10-27,9.3
21117,1938-10-27,5.0
21482,1939-10-27,1.0
21848,1940-10-27,-2.5
22213,1941-10-27,-0.9
22578,1942-10-27,4.4
22943,1943-10-27,-1.7
23309,1944-10-27,0.5
23674,1945-10-27,1.5
24039,1946-10-27,0.5
24404,1947-10-27,2.4
24770,1948-10-27,2.3
25135,1949-10-27,5.2
25500,1950-10-27,-1.0
25865,1951-10-27,-3.7
26231,1952-10-27,-1.1
26596,1953-10-27,5.4
26961,1954-10-27,5.3
27326,1955-10-27,2.1
27692,1956-10-27,1.5
28057,1957-10-27,4.1
28422,1958-10-27,0.1
28787,1959-10-27,-0.3
29153,1960-10-27,-5.1
29518,1961-10-27,8.5
29883,1962-10-27,2.2
30248,1963-10-27,1.7
30614,1964-10-27,2.1
30979,1965-10-27,4.7
31344,1966-10-27,-3.6
31709,1967-10-27,8.1
32075,1968-10-27,-6.3
32440,1969-10-27,2.5
32805,1970-10-27,0.7
33170,1971-10-27,-2.7
33536,1972-10-27,0.9
33901,1973-10-27,1.3
34266,1974-10-27,2.9
34631,1975-10-27,5.5
34997,1976-10-27,-1.0
35362,1977-10-27,4.1
35727,1978-10-27,-2.1
36092,1979-10-27,0.9
36458,1980-10-27,-4.1
36823,1981-10-27,3.6
37188,1982-10-27,5.8
37553,1983-10-27,2.5
37919,1984-10-27,8.1
38284,1985-10-27,1.9
38649,1986-10-27,2.1
39014,1987-10-27,3.7
39380,1988-10-27,-1.0
39745,1989-10-27,6.4
40110,1990-10-27,3.2
40475,1991-10-27,2.7
40841,1992-10-27,-3.0
41206,1993-10-27,-5.9
41571,1994-10-27,5.6
41936,1995-10-27,6.9
42302,1996-10-27,5.4
42667,1997-10-27,-4.7
43032,1998-10-27,4.8
43397,1999-10-27,4.7
43763,2000-10-27,2.8
44128,2001-10-27,6.1
44493,2002-10-27,0.5
44858,2003-10-27,-6.0
45224,2004-10-27,7.6
45589,2005-10-27,-1.6
45954,2006-10-27,5.5
46319,2007-10-27,3.5
46685,2008-10-27,6.0
47050,2009-10-27,7.2
47415,2010-10-27,0.7
47780,2011-10-27,5.0
48146,2012-10-27,-2.4
48511,2013-10-27,7.4
48876,2014-10-27,2.3
49220,2015-10-27,
49586,2016-10-27,0.6
49951,2017-10-27,
50315,2018-10-27,-1.1
