,04-26
1881,2.2
1882,5.8
1883,-0.8
1884,-0.4
1885,-0.1
1886,-1.9
1887,3.3
1888,-4.9
1889,-3.6
1890,2.2
1891,1.0
1892,0.5
1893,-2.7
1894,4.7
1895,2.1
1896,-0.5
1897,-0.8
1898,0.0
1899,-4.4
1900,3.6
1901,2.6
1902,-5.0
1903,9.4
1904,4.6
1905,-0.8
1906,3.1
1907,4.8
1908,3.9
1909,-1.0
1910,5.1
1911,0.8
1912,-2.8
1913,8.3
1914,0.9
1915,1.2
1916,4.6
1917,-1.9
1918,1.8
1919,4.2
1920,6.3
1921,9.6
1922,2.8
1923,-6.8
1924,-6.4
1925,8.8
1926,1.2
1927,-1.0
1928,2.2
1929,0.7
1930,-1.3
1931,6.3
1932,1.9
1933,0.5
1934,5.5
1935,1.9
1936,3.6
1937,9.4
1938,1.3
1939,3.6
1940,-1.1
1941,-2.2
1942,-1.4
1943,5.4
1944,-1.2
1945,1.3
1946,8.8
1947,2.0
1948,-0.6
1949,0.6
1950,4.3
1951,3.3
1952,3.5
1953,8.1
1954,-3.6
1955,3.3
1956,0.2
1957,4.1
1958,-1.8
1959,2.3
1960,0.2
1961,3.3
1962,5.2
1963,0.6
1964,-2.8
1965,5.1
1966,1.7
1967,-1.4
1968,2.4
1969,0.1
1970,1.3
1971,-4.6
1972,-0.7
1973,3.2
1974,-2.9
1975,4.5
1976,-3.8
1977,3.6
1978,-3.6
1979,6.3
1980,9.3
1981,0.1
1982,1.9
1983,8.2
1984,1.5
1985,0.3
1986,8.1
1987,1.4
1988,-2.0
1989,4.7
1990,5.9
1991,0.7
1992,1.0
1993,6.1
1994,5.9
1995,3.3
1996,0.6
1997,-0.5
1998,3.4
1999,5.4
2000,8.2
2001,13.0
2002,3.7
2003,-4.8
2004,-0.5
2005,-0.5
2006,4.0
2007,6.8
2008,3.6
2009,5.4
2010,1.5
2011,4.6
2012,7.4
2013,2.0
2014,
2016,5.8
2017,
2018,
