,DATE,TMIN
273,1881-10-01,6.3
638,1882-10-01,4.8
1003,1883-10-01,6.6
1369,1884-10-01,7.7
1734,1885-10-01,0.9
2099,1886-10-01,6.9
2464,1887-10-01,5.4
2830,1888-10-01,6.5
3195,1889-10-01,7.1
3560,1890-10-01,7.4
3925,1891-10-01,12.8
4291,1892-10-01,7.9
4656,1893-10-01,8.5
5021,1894-10-01,1.5
5386,1895-10-01,8.0
5752,1896-10-01,6.5
6117,1897-10-01,0.8
6482,1898-10-01,4.5
6847,1899-10-01,9.5
7212,1900-10-01,4.0
7577,1901-10-01,11.9
7942,1902-10-01,-1.4
8307,1903-10-01,1.3
8673,1904-10-01,4.8
9038,1905-10-01,6.7
9403,1906-10-01,2.1
9768,1907-10-01,3.1
10134,1908-10-01,6.1
10499,1909-10-01,5.5
10864,1910-10-01,7.1
11229,1911-10-01,6.0
11595,1912-10-01,6.5
11960,1913-10-01,1.7
12325,1914-10-01,3.5
12690,1915-10-01,6.5
13056,1916-10-01,-1.0
13421,1917-10-01,2.9
13786,1918-10-01,5.3
14151,1919-10-01,9.4
14517,1920-10-01,3.7
14882,1921-10-01,1.6
15247,1922-10-01,4.2
15612,1923-10-01,6.0
15978,1924-10-01,8.4
16343,1925-10-01,7.1
16708,1926-10-01,7.4
17073,1927-10-01,8.1
17439,1928-10-01,0.4
17804,1929-10-01,10.0
18169,1930-10-01,-0.9
18534,1931-10-01,-1.4
18900,1932-10-01,6.1
19265,1933-10-01,9.2
19630,1934-10-01,-0.2
19995,1935-10-01,8.9
20361,1936-10-01,0.9
20726,1937-10-01,4.8
21091,1938-10-01,11.2
21456,1939-10-01,1.2
21822,1940-10-01,5.3
22187,1941-10-01,7.9
22552,1942-10-01,6.4
22917,1943-10-01,9.0
23283,1944-10-01,7.1
23648,1945-10-01,1.9
24013,1946-10-01,2.4
24378,1947-10-01,2.8
24744,1948-10-01,0.6
25109,1949-10-01,6.2
25474,1950-10-01,6.9
25839,1951-10-01,7.5
26205,1952-10-01,2.7
26570,1953-10-01,11.0
26935,1954-10-01,3.3
27300,1955-10-01,9.4
27666,1956-10-01,5.8
28031,1957-10-01,1.0
28396,1958-10-01,5.9
28761,1959-10-01,4.0
29127,1960-10-01,0.8
29492,1961-10-01,4.4
29857,1962-10-01,11.0
30222,1963-10-01,4.9
30588,1964-10-01,4.8
30953,1965-10-01,6.4
31318,1966-10-01,4.9
31683,1967-10-01,0.8
32049,1968-10-01,0.3
32414,1969-10-01,3.0
32779,1970-10-01,6.1
33144,1971-10-01,7.1
33510,1972-10-01,2.0
33875,1973-10-01,7.5
34240,1974-10-01,12.9
34605,1975-10-01,6.3
34971,1976-10-01,3.4
35336,1977-10-01,5.4
35701,1978-10-01,0.1
36066,1979-10-01,1.8
36432,1980-10-01,3.0
36797,1981-10-01,9.1
37162,1982-10-01,6.8
37527,1983-10-01,1.9
37893,1984-10-01,7.8
38258,1985-10-01,5.7
38623,1986-10-01,1.9
38988,1987-10-01,1.2
39354,1988-10-01,6.5
39719,1989-10-01,0.5
40084,1990-10-01,3.6
40449,1991-10-01,12.2
40815,1992-10-01,5.4
41180,1993-10-01,-0.1
41545,1994-10-01,5.7
41910,1995-10-01,6.1
42276,1996-10-01,4.0
42641,1997-10-01,7.0
43006,1998-10-01,2.9
43371,1999-10-01,11.9
43737,2000-10-01,7.7
44102,2001-10-01,0.4
44467,2002-10-01,4.9
44832,2003-10-01,9.7
45198,2004-10-01,6.0
45563,2005-10-01,12.8
45928,2006-10-01,8.5
46293,2007-10-01,11.8
46659,2008-10-01,3.9
47024,2009-10-01,4.4
47389,2010-10-01,3.8
47754,2011-10-01,9.3
48120,2012-10-01,8.4
48485,2013-10-01,3.2
48850,2014-10-01,
49194,2015-10-01,
49560,2016-10-01,
49925,2017-10-01,
50289,2018-10-01,
