,04-19
1881,-1.2
1882,-3.1
1883,1.2
1884,-9.4
1885,-3.5
1886,-2.3
1887,1.1
1888,0.2
1889,-4.2
1890,2.4
1891,2.6
1892,-0.2
1893,-7.1
1894,-1.5
1895,0.6
1896,-0.4
1897,2.2
1898,0.0
1899,-2.4
1900,-1.4
1901,-0.1
1902,3.1
1903,1.9
1904,1.8
1905,1.2
1906,2.1
1907,1.2
1908,2.1
1909,-3.3
1910,6.2
1911,0.9
1912,-1.8
1913,4.1
1914,1.5
1915,-0.8
1916,0.3
1917,0.5
1918,3.4
1919,1.2
1920,4.3
1921,9.3
1922,-2.3
1923,1.0
1924,0.7
1925,2.6
1926,1.7
1927,1.1
1928,2.1
1929,0.9
1930,0.8
1931,2.2
1932,-1.1
1933,2.4
1934,-1.6
1935,0.1
1936,2.9
1937,6.5
1938,-0.6
1939,-0.7
1940,2.2
1941,0.2
1942,-1.4
1943,1.1
1944,-2.1
1945,-3.4
1946,0.8
1947,-0.6
1948,3.1
1949,1.4
1950,5.4
1951,0.5
1952,0.0
1953,3.2
1954,0.7
1955,-2.0
1956,0.1
1957,0.6
1958,-2.6
1959,-2.0
1960,-1.2
1961,1.7
1962,2.9
1963,6.5
1964,2.6
1965,4.7
1966,0.0
1967,-3.6
1968,2.3
1969,2.3
1970,0.5
1971,2.9
1972,0.4
1973,4.2
1974,-3.1
1975,0.6
1976,-0.8
1977,1.1
1978,1.9
1979,-8.8
1980,0.7
1981,0.6
1982,-1.1
1983,5.7
1984,-0.3
1985,-1.1
1986,2.6
1987,-3.6
1988,-1.5
1989,7.5
1990,6.6
1991,-2.4
1992,1.5
1993,0.1
1994,0.2
1995,4.6
1996,2.5
1997,-0.6
1998,5.7
1999,8.0
2000,5.3
2001,4.5
2002,-1.0
2003,-0.3
2004,4.7
2005,-0.9
2006,4.0
2007,2.8
2008,2.4
2009,-2.4
2010,1.0
2011,0.3
2012,-1.2
2013,5.5
2014,
2016,
2017,
2018,
2019,
