,DATE,TMIN
326,1881-11-23,0.7
691,1882-11-23,-5.5
1056,1883-11-23,2.5
1422,1884-11-23,-14.9
1787,1885-11-23,-5.0
2152,1886-11-23,-1.8
2517,1887-11-23,-7.9
2883,1888-11-23,-2.0
3248,1889-11-23,3.0
3613,1890-11-23,-17.4
3978,1891-11-23,-12.7
4344,1892-11-23,-2.8
4709,1893-11-23,-3.4
5074,1894-11-23,0.4
5439,1895-11-23,-5.1
5805,1896-11-23,-3.0
6170,1897-11-23,-2.5
6535,1898-11-23,-2.8
6900,1899-11-23,-7.8
7265,1900-11-23,-10.9
7630,1901-11-23,-12.8
7995,1902-11-23,0.3
8360,1903-11-23,0.5
8726,1904-11-23,-4.9
9091,1905-11-23,1.8
9456,1906-11-23,0.6
9821,1907-11-23,-11.5
10187,1908-11-23,-12.1
10552,1909-11-23,-10.0
10917,1910-11-23,-3.8
11282,1911-11-23,-1.3
11648,1912-11-23,-3.4
12013,1913-11-23,2.1
12378,1914-11-23,-9.9
12743,1915-11-23,0.6
13109,1916-11-23,0.5
13474,1917-11-23,-5.4
13839,1918-11-23,3.6
14204,1919-11-23,-7.3
14570,1920-11-23,2.3
14935,1921-11-23,-10.7
15300,1922-11-23,0.0
15665,1923-11-23,-1.4
16031,1924-11-23,-0.5
16396,1925-11-23,-8.8
16761,1926-11-23,5.4
17126,1927-11-23,-13.0
17492,1928-11-23,-1.0
17857,1929-11-23,-2.6
18222,1930-11-23,-5.4
18587,1931-11-23,-4.5
18953,1932-11-23,-1.5
19318,1933-11-23,-5.5
19683,1934-11-23,-0.9
20048,1935-11-23,-7.8
20414,1936-11-23,1.0
20779,1937-11-23,1.4
21144,1938-11-23,1.4
21509,1939-11-23,-5.2
21875,1940-11-23,2.9
22240,1941-11-23,-5.0
22605,1942-11-23,-6.4
22970,1943-11-23,-3.3
23336,1944-11-23,-5.3
23701,1945-11-23,-3.5
24066,1946-11-23,-5.0
24431,1947-11-23,-4.0
24797,1948-11-23,-5.4
25162,1949-11-23,-6.3
25527,1950-11-23,-2.0
25892,1951-11-23,2.4
26258,1952-11-23,-4.0
26623,1953-11-23,-5.1
26988,1954-11-23,-9.3
27353,1955-11-23,-7.4
27719,1956-11-23,-4.8
28084,1957-11-23,0.2
28449,1958-11-23,3.2
28814,1959-11-23,-4.6
29180,1960-11-23,-5.0
29545,1961-11-23,0.8
29910,1962-11-23,0.7
30275,1963-11-23,-5.6
30641,1964-11-23,-12.8
31006,1965-11-23,-10.9
31371,1966-11-23,-0.1
31736,1967-11-23,-2.1
32102,1968-11-23,-0.2
32467,1969-11-23,-1.5
32832,1970-11-23,-2.9
33197,1971-11-23,-12.3
33563,1972-11-23,-2.8
33928,1973-11-23,-5.3
34293,1974-11-23,-3.4
34658,1975-11-23,-8.0
35024,1976-11-23,-2.2
35389,1977-11-23,0.9
35754,1978-11-23,0.7
36119,1979-11-23,2.5
36485,1980-11-23,0.3
36850,1981-11-23,-1.1
37215,1982-11-23,1.5
37580,1983-11-23,-15.1
37946,1984-11-23,-2.9
38311,1985-11-23,-5.9
38676,1986-11-23,3.0
39041,1987-11-23,-12.7
39407,1988-11-23,-13.3
39772,1989-11-23,-6.8
40137,1990-11-23,-8.7
40502,1991-11-23,0.3
40868,1992-11-23,-10.7
41233,1993-11-23,-13.7
41598,1994-11-23,1.8
41963,1995-11-23,0.2
42329,1996-11-23,2.1
42694,1997-11-23,-1.1
43059,1998-11-23,-2.1
43424,1999-11-23,-2.7
43790,2000-11-23,-4.9
44155,2001-11-23,-8.5
44520,2002-11-23,-3.8
44885,2003-11-23,-5.6
45251,2004-11-23,-8.5
45616,2005-11-23,-3.7
45981,2006-11-23,2.3
46346,2007-11-23,0.3
46712,2008-11-23,-2.7
47077,2009-11-23,3.8
47442,2010-11-23,-3.6
47807,2011-11-23,-1.3
48173,2012-11-23,3.9
48538,2013-11-23,3.8
48903,2014-11-23,
49247,2015-11-23,
49613,2016-11-23,
49978,2017-11-23,
50336,2018-11-23,
