,DATE,TMIN
317,1881-11-14,-3.4
682,1882-11-14,-12.3
1047,1883-11-14,0.2
1413,1884-11-14,-2.5
1778,1885-11-14,0.3
2143,1886-11-14,3.7
2508,1887-11-14,-12.3
2874,1888-11-14,-3.8
3239,1889-11-14,0.5
3604,1890-11-14,-4.5
3969,1891-11-14,-10.1
4335,1892-11-14,-0.7
4700,1893-11-14,2.0
5065,1894-11-14,0.6
5430,1895-11-14,3.5
5796,1896-11-14,-10.9
6161,1897-11-14,1.2
6526,1898-11-14,0.1
6891,1899-11-14,-3.1
7256,1900-11-14,-3.4
7621,1901-11-14,-5.3
7986,1902-11-14,-0.4
8351,1903-11-14,-0.3
8717,1904-11-14,-10.0
9082,1905-11-14,-4.8
9447,1906-11-14,-7.7
9812,1907-11-14,0.7
10178,1908-11-14,-10.8
10543,1909-11-14,-0.2
10908,1910-11-14,-9.3
11273,1911-11-14,-2.3
11639,1912-11-14,0.5
12004,1913-11-14,-0.4
12369,1914-11-14,0.6
12734,1915-11-14,2.1
13100,1916-11-14,-4.0
13465,1917-11-14,1.5
13830,1918-11-14,-2.1
14195,1919-11-14,-12.2
14561,1920-11-14,3.2
14926,1921-11-14,-12.5
15291,1922-11-14,1.8
15656,1923-11-14,4.2
16022,1924-11-14,-0.6
16387,1925-11-14,-4.3
16752,1926-11-14,2.4
17117,1927-11-14,-5.9
17483,1928-11-14,3.9
17848,1929-11-14,4.7
18213,1930-11-14,0.8
18578,1931-11-14,2.8
18944,1932-11-14,2.5
19309,1933-11-14,-6.0
19674,1934-11-14,1.1
20039,1935-11-14,1.8
20405,1936-11-14,2.4
20770,1937-11-14,0.7
21135,1938-11-14,4.2
21500,1939-11-14,-0.5
21866,1940-11-14,1.5
22231,1941-11-14,-9.8
22596,1942-11-14,-9.5
22961,1943-11-14,0.5
23327,1944-11-14,-0.2
23692,1945-11-14,-9.4
24057,1946-11-14,-2.3
24422,1947-11-14,-3.0
24788,1948-11-14,-3.0
25153,1949-11-14,1.7
25518,1950-11-14,1.5
25883,1951-11-14,-5.1
26249,1952-11-14,-2.6
26614,1953-11-14,0.8
26979,1954-11-14,1.5
27344,1955-11-14,0.3
27710,1956-11-14,-9.8
28075,1957-11-14,0.5
28440,1958-11-14,-1.5
28805,1959-11-14,-3.7
29171,1960-11-14,-6.3
29536,1961-11-14,-10.0
29901,1962-11-14,-5.6
30266,1963-11-14,-1.6
30632,1964-11-14,1.7
30997,1965-11-14,-12.0
31362,1966-11-14,-4.7
31727,1967-11-14,1.2
32093,1968-11-14,-7.8
32458,1969-11-14,3.5
32823,1970-11-14,0.2
33188,1971-11-14,-3.1
33554,1972-11-14,1.2
33919,1973-11-14,0.3
34284,1974-11-14,3.9
34649,1975-11-14,-1.4
35015,1976-11-14,1.9
35380,1977-11-14,4.1
35745,1978-11-14,3.2
36110,1979-11-14,0.6
36476,1980-11-14,-2.7
36841,1981-11-14,-0.5
37206,1982-11-14,5.3
37571,1983-11-14,-10.0
37937,1984-11-14,-3.9
38302,1985-11-14,-0.2
38667,1986-11-14,-3.4
39032,1987-11-14,-3.3
39398,1988-11-14,1.1
39763,1989-11-14,2.4
40128,1990-11-14,-6.3
40493,1991-11-14,1.2
40859,1992-11-14,-3.5
41224,1993-11-14,-9.8
41589,1994-11-14,-3.0
41954,1995-11-14,-1.7
42320,1996-11-14,0.5
42685,1997-11-14,4.5
43050,1998-11-14,-11.8
43415,1999-11-14,-2.6
43781,2000-11-14,3.3
44146,2001-11-14,-3.9
44511,2002-11-14,-9.9
44876,2003-11-14,1.3
45242,2004-11-14,1.9
45607,2005-11-14,5.7
45972,2006-11-14,-0.9
46337,2007-11-14,-5.6
46703,2008-11-14,5.0
47068,2009-11-14,-2.2
47433,2010-11-14,3.1
47798,2011-11-14,1.9
48164,2012-11-14,1.8
48529,2013-11-14,4.0
48894,2014-11-14,0.3
49238,2015-11-14,
49604,2016-11-14,
49969,2017-11-14,
50333,2018-11-14,3.9
