,09-28
1881,6.1
1882,2.6
1883,0.4
1884,4.1
1885,0.8
1886,2.9
1887,7.3
1888,1.7
1889,7.1
1890,7.3
1891,9.5
1892,7.3
1893,3.4
1894,5.8
1895,5.0
1896,8.1
1897,8.5
1898,6.5
1899,9.5
1900,6.4
1901,11.4
1902,8.0
1903,5.9
1904,8.3
1905,6.1
1906,4.2
1907,-1.9
1908,8.1
1909,-0.8
1910,6.6
1911,7.0
1912,2.6
1913,9.2
1914,3.8
1915,4.6
1916,0.0
1917,10.4
1918,7.5
1919,8.8
1920,8.7
1921,2.7
1922,5.3
1923,10.2
1924,8.5
1925,9.3
1926,2.2
1927,7.6
1928,0.4
1929,9.6
1930,6.5
1931,-0.4
1932,8.2
1933,7.5
1934,9.9
1935,4.5
1936,-0.6
1937,5.4
1938,12.6
1939,0.3
1940,5.1
1941,1.6
1942,5.0
1943,6.8
1944,7.8
1945,1.1
1946,1.9
1947,12.4
1948,6.3
1949,13.1
1950,8.1
1951,7.6
1952,7.0
1953,2.1
1954,8.0
1955,7.4
1956,4.3
1957,1.3
1958,0.0
1959,1.3
1960,7.2
1961,6.8
1962,7.9
1963,9.6
1964,8.5
1965,6.4
1966,-1.9
1967,3.5
1968,2.7
1969,5.5
1970,1.9
1971,5.9
1972,2.4
1973,4.3
1974,11.3
1975,8.5
1976,-3.1
1977,2.4
1978,0.8
1979,9.1
1980,2.5
1981,9.4
1982,3.8
1983,4.6
1984,7.8
1985,4.3
1986,-1.6
1987,7.3
1988,8.0
1989,10.9
1990,4.5
1991,9.0
1992,10.1
1993,2.3
1994,7.3
1995,5.5
1996,1.0
1997,3.2
1998,7.0
1999,5.6
2000,6.7
2001,7.9
2002,4.9
2003,10.1
2004,9.9
2005,12.6
2006,13.3
2007,8.9
2008,9.0
2009,9.2
2010,6.6
2011,9.9
2012,12.8
2013,3.6
2014,
2015,
2016,
2017,
2018,
