,07-10
1881,10.3
1882,12.0
1883,8.9
1884,9.0
1885,16.8
1886,14.2
1887,11.8
1888,11.1
1889,14.0
1890,12.1
1891,12.9
1892,11.5
1893,9.7
1894,14.9
1895,13.1
1896,13.5
1897,9.4
1898,16.8
1899,13.1
1900,12.7
1901,14.0
1902,6.6
1903,15.5
1904,12.0
1905,12.5
1906,16.7
1907,13.0
1908,10.6
1909,14.5
1910,15.5
1911,11.6
1912,9.7
1913,17.1
1914,20.7
1915,13.3
1916,17.2
1917,10.3
1918,14.0
1919,16.6
1920,16.1
1921,15.0
1922,12.7
1923,9.7
1924,12.3
1925,15.3
1926,9.2
1927,16.6
1928,10.6
1929,12.4
1930,16.1
1931,14.9
1932,16.8
1933,17.1
1934,17.9
1935,9.2
1936,13.3
1937,14.1
1938,11.7
1939,16.6
1940,15.9
1941,19.5
1942,10.9
1943,14.2
1944,14.5
1945,15.9
1946,13.8
1947,12.2
1948,8.3
1949,10.3
1950,11.1
1951,15.0
1952,14.7
1953,13.0
1954,16.0
1955,10.3
1956,9.8
1957,11.7
1958,10.6
1959,15.7
1960,14.7
1961,12.1
1962,13.2
1963,12.2
1964,15.6
1965,12.8
1966,13.4
1967,15.3
1968,9.6
1969,15.5
1970,13.6
1971,11.8
1972,17.0
1973,12.7
1974,18.9
1975,10.0
1976,10.5
1977,13.8
1978,11.8
1979,14.2
1980,13.4
1981,14.7
1982,13.7
1983,14.5
1984,15.5
1985,13.3
1986,14.2
1987,13.0
1988,15.0
1989,15.8
1990,14.9
1991,16.4
1992,14.6
1993,14.6
1994,14.7
1995,10.2
1996,18.7
1997,12.7
1998,15.4
1999,12.4
2000,14.0
2001,17.6
2002,13.2
2003,15.6
2004,14.0
2005,15.4
2006,20.4
2007,16.4
2008,14.6
2009,15.9
2010,19.0
2011,18.9
2012,17.6
2013,14.3
2014,
2015,
2016,
2017,
2018,
