,02-15
1881,-8.6
1882,-1.4
1883,-10.5
1884,-5.6
1885,-0.7
1886,-12.5
1887,-13.3
1888,-14.9
1889,-13.2
1890,-5.7
1891,-11.6
1892,-17.8
1893,-26.3
1894,-14.9
1895,-28.1
1896,-18.0
1897,-19.0
1898,-6.4
1899,-7.0
1900,-24.6
1901,-18.0
1902,-12.9
1903,-21.6
1904,-4.9
1905,-13.3
1906,-4.2
1907,-19.0
1908,-15.0
1909,-3.4
1910,-14.8
1911,-13.6
1912,
1913,-11.1
1914,-1.9
1915,1.1
1916,-7.6
1917,-17.4
1918,-18.2
1919,-6.3
1920,-8.3
1921,-15.0
1922,-6.0
1923,-17.7
1924,-9.1
1925,1.0
1926,-17.8
1927,-8.8
1928,-16.2
1929,-20.4
1930,0.4
1931,-15.0
1932,-17.7
1933,-9.5
1934,-3.7
1935,-1.0
1936,-18.4
1937,-7.4
1938,-10.2
1939,-10.4
1940,-26.2
1941,-8.8
1942,-3.8
1943,-7.7
1944,-7.9
1945,-7.9
1946,-11.3
1947,-21.8
1948,-11.0
1949,-1.7
1950,-13.0
1951,-23.7
1952,-13.7
1953,-11.9
1954,-22.2
1955,-10.9
1956,-6.2
1957,1.0
1958,-3.0
1959,-5.7
1960,-16.1
1961,0.4
1962,-11.1
1963,-12.7
1964,-14.2
1965,-0.8
1966,-15.4
1967,-16.0
1968,-13.0
1969,-12.2
1970,-12.3
1971,-10.2
1972,0.1
1973,-0.6
1974,0.5
1975,-18.5
1976,-10.9
1977,-14.7
1978,-20.8
1979,-31.5
1980,-3.9
1981,-8.5
1982,-3.6
1983,-17.5
1984,-6.1
1985,-23.5
1986,-13.5
1987,-2.4
1988,-0.9
1989,-3.0
1990,-0.3
1991,-5.3
1992,-5.0
1993,-6.5
1994,-11.2
1995,2.3
1996,-15.4
1997,-18.0
1998,-22.0
1999,-3.0
2000,-2.1
2001,1.3
2002,-6.9
2003,-17.7
2004,-4.5
2005,-7.6
2006,-6.7
2007,-8.5
2008,-7.5
2009,-6.5
2010,-17.9
2011,-22.5
2012,-12.0
2013,-3.6
2014,
2015,
2016,
2017,
2018,
2019,0.7
