,DATE,TMIN
153,1881-06-03,7.9
518,1882-06-03,2.9
883,1883-06-03,9.1
1249,1884-06-03,6.7
1614,1885-06-03,6.1
1979,1886-06-03,9.8
2344,1887-06-03,6.9
2710,1888-06-03,8.3
3075,1889-06-03,11.1
3440,1890-06-03,8.0
3805,1891-06-03,3.0
4171,1892-06-03,6.1
4536,1893-06-03,6.2
4901,1894-06-03,8.3
5266,1895-06-03,6.4
5632,1896-06-03,7.4
5997,1897-06-03,16.2
6362,1898-06-03,9.8
6727,1899-06-03,2.8
7092,1900-06-03,9.2
7457,1901-06-03,11.5
7822,1902-06-03,5.4
8187,1903-06-03,14.7
8553,1904-06-03,8.8
8918,1905-06-03,11.6
9283,1906-06-03,8.6
9648,1907-06-03,4.1
10014,1908-06-03,4.6
10379,1909-06-03,5.6
10744,1910-06-03,8.6
11109,1911-06-03,10.1
11475,1912-06-03,5.7
11840,1913-06-03,12.1
12205,1914-06-03,8.1
12570,1915-06-03,8.6
12936,1916-06-03,8.4
13301,1917-06-03,9.9
13666,1918-06-03,4.5
14031,1919-06-03,10.3
14397,1920-06-03,7.2
14762,1921-06-03,13.0
15127,1922-06-03,4.6
15492,1923-06-03,3.0
15858,1924-06-03,9.9
16223,1925-06-03,9.5
16588,1926-06-03,11.8
16953,1927-06-03,10.8
17319,1928-06-03,5.9
17684,1929-06-03,7.3
18049,1930-06-03,2.0
18414,1931-06-03,11.6
18780,1932-06-03,5.9
19145,1933-06-03,4.3
19510,1934-06-03,6.7
19875,1935-06-03,4.6
20241,1936-06-03,10.1
20606,1937-06-03,9.1
20971,1938-06-03,8.2
21336,1939-06-03,7.0
21702,1940-06-03,9.2
22067,1941-06-03,1.0
22432,1942-06-03,9.4
22797,1943-06-03,11.2
23163,1944-06-03,5.3
23528,1945-06-03,12.9
23893,1946-06-03,12.4
24258,1947-06-03,6.6
24624,1948-06-03,17.9
24989,1949-06-03,6.5
25354,1950-06-03,8.0
25719,1951-06-03,8.1
26085,1952-06-03,11.2
26450,1953-06-03,16.7
26815,1954-06-03,6.3
27180,1955-06-03,7.8
27546,1956-06-03,9.9
27911,1957-06-03,7.4
28276,1958-06-03,8.1
28641,1959-06-03,11.2
29007,1960-06-03,11.7
29372,1961-06-03,12.8
29737,1962-06-03,3.0
30102,1963-06-03,4.7
30468,1964-06-03,7.2
30833,1965-06-03,9.8
31198,1966-06-03,8.6
31563,1967-06-03,5.4
31929,1968-06-03,9.6
32294,1969-06-03,8.5
32659,1970-06-03,11.3
33024,1971-06-03,14.3
33390,1972-06-03,10.0
33755,1973-06-03,17.9
34120,1974-06-03,9.9
34485,1975-06-03,5.8
34851,1976-06-03,8.8
35216,1977-06-03,10.2
35581,1978-06-03,9.5
35946,1979-06-03,14.0
36312,1980-06-03,17.1
36677,1981-06-03,6.4
37042,1982-06-03,11.2
37407,1983-06-03,14.0
37773,1984-06-03,13.5
38138,1985-06-03,8.0
38503,1986-06-03,14.4
38868,1987-06-03,10.4
39234,1988-06-03,6.9
39599,1989-06-03,12.0
39964,1990-06-03,11.5
40329,1991-06-03,8.5
40695,1992-06-03,7.9
41060,1993-06-03,11.5
41425,1994-06-03,10.1
41790,1995-06-03,17.0
42156,1996-06-03,11.6
42521,1997-06-03,10.2
42886,1998-06-03,10.6
43251,1999-06-03,10.6
43617,2000-06-03,11.0
43982,2001-06-03,7.0
44347,2002-06-03,13.3
44712,2003-06-03,5.0
45078,2004-06-03,6.7
45443,2005-06-03,7.7
45808,2006-06-03,8.8
46173,2007-06-03,7.3
46539,2008-06-03,7.2
46904,2009-06-03,9.0
47269,2010-06-03,9.9
47634,2011-06-03,11.3
48000,2012-06-03,7.7
48365,2013-06-03,15.8
48730,2014-06-03,12.5
49074,2015-06-03,
49440,2016-06-03,
49805,2017-06-03,3.5
50170,2018-06-03,
