,08-26
1881,11.9
1882,12.1
1883,11.3
1884,5.8
1885,11.4
1886,11.8
1887,11.3
1888,11.3
1889,11.2
1890,11.5
1891,9.8
1892,16.7
1893,10.0
1894,10.4
1895,12.4
1896,12.0
1897,13.5
1898,12.8
1899,7.1
1900,13.5
1901,12.6
1902,11.4
1903,11.3
1904,12.5
1905,8.6
1906,6.8
1907,8.5
1908,7.0
1909,11.4
1910,5.8
1911,10.6
1912,7.5
1913,17.6
1914,8.3
1915,10.7
1916,9.9
1917,12.9
1918,10.4
1919,10.5
1920,11.1
1921,6.9
1922,14.8
1923,9.8
1924,5.1
1925,9.0
1926,11.6
1927,13.4
1928,9.6
1929,9.5
1930,12.7
1931,11.1
1932,11.2
1933,12.2
1934,11.2
1935,10.4
1936,12.3
1937,13.8
1938,16.4
1939,12.6
1940,12.9
1941,8.1
1942,17.1
1943,12.6
1944,14.1
1945,13.1
1946,11.3
1947,13.3
1948,13.5
1949,8.5
1950,6.8
1951,13.3
1952,11.2
1953,11.7
1954,7.6
1955,14.0
1956,10.4
1957,10.7
1958,12.1
1959,11.7
1960,11.9
1961,8.6
1962,11.1
1963,10.5
1964,11.8
1965,14.9
1966,5.6
1967,12.2
1968,15.0
1969,12.6
1970,9.4
1971,12.3
1972,12.8
1973,7.1
1974,13.0
1975,13.4
1976,6.5
1977,11.1
1978,11.1
1979,15.0
1980,9.6
1981,10.4
1982,12.4
1983,7.9
1984,4.1
1985,16.7
1986,9.6
1987,5.2
1988,14.9
1989,9.5
1990,11.1
1991,13.0
1992,10.9
1993,8.4
1994,8.4
1995,12.8
1996,9.8
1997,15.1
1998,10.0
1999,13.5
2000,8.5
2001,10.1
2002,14.3
2003,10.3
2004,12.2
2005,16.1
2006,15.5
2007,15.5
2008,11.6
2009,15.3
2010,11.5
2011,14.0
2012,12.8
2013,14.9
2014,
2015,
2016,
2017,9.5
2018,12.4
