,05-26
1881,1.7
1882,14.4
1883,8.1
1884,5.8
1885,7.8
1886,11.5
1887,10.6
1888,1.3
1889,13.5
1890,4.0
1891,8.9
1892,5.9
1893,12.3
1894,4.0
1895,3.5
1896,11.8
1897,6.2
1898,10.0
1899,7.5
1900,12.8
1901,4.6
1902,7.3
1903,14.4
1904,3.5
1905,4.5
1906,8.0
1907,6.6
1908,6.1
1909,3.2
1910,3.4
1911,8.0
1912,12.5
1913,8.5
1914,8.1
1915,9.5
1916,2.8
1917,4.5
1918,0.5
1919,7.9
1920,9.8
1921,9.1
1922,11.9
1923,6.1
1924,10.3
1925,4.9
1926,6.7
1927,8.1
1928,7.0
1929,11.2
1930,15.7
1931,10.3
1932,8.5
1933,8.9
1934,5.8
1935,7.7
1936,7.4
1937,7.9
1938,11.3
1939,8.8
1940,3.6
1941,7.8
1942,9.3
1943,9.9
1944,5.0
1945,2.7
1946,8.7
1947,11.7
1948,9.0
1949,12.0
1950,8.3
1951,3.4
1952,8.6
1953,1.7
1954,11.3
1955,2.6
1956,6.1
1957,3.1
1958,12.3
1959,6.0
1960,10.3
1961,7.3
1962,9.2
1963,9.1
1964,6.5
1965,5.6
1966,6.9
1967,10.5
1968,-0.1
1969,5.7
1970,2.8
1971,3.8
1972,9.3
1973,4.6
1974,3.8
1975,6.8
1976,8.2
1977,4.4
1978,7.5
1979,11.2
1980,7.9
1981,13.1
1982,8.7
1983,10.9
1984,15.9
1985,9.6
1986,8.6
1987,3.1
1988,10.6
1989,10.6
1990,8.5
1991,8.6
1992,10.5
1993,2.8
1994,7.5
1995,13.6
1996,11.7
1997,6.6
1998,5.3
1999,12.2
2000,12.2
2001,2.5
2002,4.4
2003,13.6
2004,5.6
2005,11.5
2006,7.6
2007,13.3
2008,5.4
2009,10.4
2010,8.5
2011,8.2
2012,11.8
2013,12.1
2014,
2015,
2016,
2017,
2018,
